Generation,Position,Frequency,Effect,Origin
284,610140,0.239900,0.088816,1
285,610140,0.245700,0.088816,1
286,610140,0.247300,0.088816,1
287,610140,0.242700,0.088816,1
288,610140,0.249500,0.088816,1
289,610140,0.253400,0.088816,1
290,610140,0.251900,0.088816,1
291,610140,0.246300,0.088816,1
292,610140,0.246600,0.088816,1
293,610140,0.254000,0.088816,1
294,610140,0.256400,0.088816,1
295,610140,0.254300,0.088816,1
296,610140,0.254000,0.088816,1
297,610140,0.246400,0.088816,1
298,610140,0.250900,0.088816,1
299,610140,0.257100,0.088816,1
300,610140,0.258300,0.088816,1
301,610140,0.251550,0.088816,1
302,610140,0.253100,0.088816,1
303,610140,0.249100,0.088816,1
304,610140,0.246650,0.088816,1
305,610140,0.244900,0.088816,1
306,610140,0.241400,0.088816,1
307,610140,0.242050,0.088816,1
308,610140,0.238600,0.088816,1
309,610140,0.239700,0.088816,1
310,610140,0.233850,0.088816,1
311,610140,0.235300,0.088816,1
312,610140,0.229950,0.088816,1
313,610140,0.229900,0.088816,1
314,610140,0.226700,0.088816,1
315,610140,0.220250,0.088816,1
316,610140,0.219300,0.088816,1
317,610140,0.220200,0.088816,1
318,610140,0.220150,0.088816,1
319,610140,0.220350,0.088816,1
320,610140,0.216300,0.088816,1
321,610140,0.213150,0.088816,1
322,610140,0.212350,0.088816,1
323,610140,0.212250,0.088816,1
324,610140,0.206350,0.088816,1
325,610140,0.202800,0.088816,1
326,610140,0.197500,0.088816,1
327,610140,0.195000,0.088816,1
328,610140,0.193500,0.088816,1
329,610140,0.195500,0.088816,1
330,610140,0.191500,0.088816,1
331,610140,0.205500,0.088816,1
332,610140,0.197000,0.088816,1
333,610140,0.206000,0.088816,1
334,610140,0.210000,0.088816,1
335,610140,0.227500,0.088816,1
336,610140,0.230000,0.088816,1
337,610140,0.232500,0.088816,1
338,610140,0.235000,0.088816,1
339,610140,0.241000,0.088816,1
340,610140,0.248500,0.088816,1
341,610140,0.260000,0.088816,1
342,610140,0.266000,0.088816,1
343,610140,0.268500,0.088816,1
344,610140,0.278000,0.088816,1
345,610140,0.275500,0.088816,1
346,610140,0.294500,0.088816,1
347,610140,0.296000,0.088816,1
348,610140,0.304500,0.088816,1
349,610140,0.301500,0.088816,1
350,610140,0.305000,0.088816,1
351,610140,0.303000,0.088816,1
352,610140,0.298800,0.088816,1
353,610140,0.299000,0.088816,1
354,610140,0.292500,0.088816,1
355,610140,0.296200,0.088816,1
356,610140,0.300200,0.088816,1
357,610140,0.296700,0.088816,1
358,610140,0.295400,0.088816,1
359,610140,0.281400,0.088816,1
360,610140,0.271900,0.088816,1
361,610140,0.265800,0.088816,1
362,610140,0.259900,0.088816,1
363,610140,0.251500,0.088816,1
364,610140,0.250800,0.088816,1
365,610140,0.242500,0.088816,1
366,610140,0.226900,0.088816,1
367,610140,0.222800,0.088816,1
368,610140,0.219600,0.088816,1
369,610140,0.216400,0.088816,1
370,610140,0.208500,0.088816,1
371,610140,0.204200,0.088816,1
372,610140,0.200100,0.088816,1
373,610140,0.200600,0.088816,1
374,610140,0.203400,0.088816,1
375,610140,0.195800,0.088816,1
376,610140,0.199100,0.088816,1
377,610140,0.202350,0.088816,1
378,610140,0.207350,0.088816,1
379,610140,0.214700,0.088816,1
380,610140,0.217600,0.088816,1
381,610140,0.215300,0.088816,1
382,610140,0.214500,0.088816,1
383,610140,0.218850,0.088816,1
384,610140,0.219800,0.088816,1
385,610140,0.223350,0.088816,1
386,610140,0.225250,0.088816,1
387,610140,0.222950,0.088816,1
388,610140,0.221200,0.088816,1
389,610140,0.222450,0.088816,1
390,610140,0.220700,0.088816,1
391,610140,0.226000,0.088816,1
392,610140,0.230550,0.088816,1
393,610140,0.229850,0.088816,1
394,610140,0.231300,0.088816,1
395,610140,0.227400,0.088816,1
396,610140,0.234550,0.088816,1
397,610140,0.234300,0.088816,1
398,610140,0.236450,0.088816,1
399,610140,0.238000,0.088816,1
400,610140,0.242350,0.088816,1
401,610140,0.247500,0.088816,1
402,610140,0.249500,0.088816,1
403,610140,0.254000,0.088816,1
404,610140,0.259500,0.088816,1
405,610140,0.255500,0.088816,1
406,610140,0.263000,0.088816,1
407,610140,0.271500,0.088816,1
408,610140,0.268000,0.088816,1
409,610140,0.261000,0.088816,1
410,610140,0.279500,0.088816,1
411,610140,0.267000,0.088816,1
412,610140,0.250000,0.088816,1
413,610140,0.261000,0.088816,1
414,610140,0.271500,0.088816,1
415,610140,0.268000,0.088816,1
416,610140,0.282500,0.088816,1
417,610140,0.278500,0.088816,1
418,610140,0.271000,0.088816,1
419,610140,0.278500,0.088816,1
420,610140,0.272500,0.088816,1
421,610140,0.247500,0.088816,1
422,610140,0.237500,0.088816,1
423,610140,0.244000,0.088816,1
424,610140,0.247500,0.088816,1
425,610140,0.265000,0.088816,1
426,610140,0.263100,0.088816,1
427,610140,0.267100,0.088816,1
428,610140,0.267600,0.088816,1
429,610140,0.270400,0.088816,1
430,610140,0.271400,0.088816,1
431,610140,0.271200,0.088816,1
432,610140,0.274700,0.088816,1
433,610140,0.276600,0.088816,1
434,610140,0.272400,0.088816,1
435,610140,0.278800,0.088816,1
436,610140,0.277200,0.088816,1
437,610140,0.273200,0.088816,1
438,610140,0.279800,0.088816,1
439,610140,0.283600,0.088816,1
440,610140,0.292200,0.088816,1
441,610140,0.292700,0.088816,1
442,610140,0.288200,0.088816,1
443,610140,0.289600,0.088816,1
444,610140,0.295900,0.088816,1
445,610140,0.301500,0.088816,1
446,610140,0.303800,0.088816,1
447,610140,0.308400,0.088816,1
448,610140,0.304200,0.088816,1
449,610140,0.309300,0.088816,1
450,610140,0.324700,0.088816,1
451,610140,0.324200,0.088816,1
452,610140,0.326350,0.088816,1
453,610140,0.326400,0.088816,1
454,610140,0.321700,0.088816,1
455,610140,0.318450,0.088816,1
456,610140,0.317350,0.088816,1
457,610140,0.315250,0.088816,1
458,610140,0.312450,0.088816,1
459,610140,0.304500,0.088816,1
460,610140,0.301750,0.088816,1
461,610140,0.297900,0.088816,1
462,610140,0.297850,0.088816,1
463,610140,0.291000,0.088816,1
464,610140,0.288400,0.088816,1
465,610140,0.290150,0.088816,1
466,610140,0.287950,0.088816,1
467,610140,0.284450,0.088816,1
468,610140,0.281450,0.088816,1
469,610140,0.277900,0.088816,1
470,610140,0.274650,0.088816,1
471,610140,0.270150,0.088816,1
472,610140,0.265600,0.088816,1
473,610140,0.263900,0.088816,1
474,610140,0.259050,0.088816,1
475,610140,0.256000,0.088816,1
476,610140,0.265500,0.088816,1
477,610140,0.267000,0.088816,1
478,610140,0.264500,0.088816,1
479,610140,0.276500,0.088816,1
480,610140,0.273000,0.088816,1
481,610140,0.275000,0.088816,1
482,610140,0.291500,0.088816,1
483,610140,0.297500,0.088816,1
484,610140,0.292500,0.088816,1
485,610140,0.300500,0.088816,1
486,610140,0.305500,0.088816,1
487,610140,0.307000,0.088816,1
488,610140,0.295500,0.088816,1
489,610140,0.299000,0.088816,1
490,610140,0.298500,0.088816,1
491,610140,0.322500,0.088816,1
492,610140,0.321500,0.088816,1
493,610140,0.317500,0.088816,1
494,610140,0.326000,0.088816,1
495,610140,0.316500,0.088816,1
496,610140,0.306500,0.088816,1
497,610140,0.320500,0.088816,1
498,610140,0.324000,0.088816,1
499,610140,0.314000,0.088816,1
500,610140,0.304000,0.088816,1
501,610140,0.295400,0.088816,1
502,610140,0.299200,0.088816,1
503,610140,0.293300,0.088816,1
504,610140,0.285900,0.088816,1
505,610140,0.283800,0.088816,1
506,610140,0.278200,0.088816,1
507,610140,0.275000,0.088816,1
508,610140,0.267200,0.088816,1
509,610140,0.264900,0.088816,1
510,610140,0.265500,0.088816,1
511,610140,0.266900,0.088816,1
512,610140,0.266100,0.088816,1
513,610140,0.256000,0.088816,1
514,610140,0.248200,0.088816,1
515,610140,0.245000,0.088816,1
516,610140,0.244100,0.088816,1
517,610140,0.244100,0.088816,1
518,610140,0.244100,0.088816,1
519,610140,0.237300,0.088816,1
520,610140,0.238300,0.088816,1
521,610140,0.226200,0.088816,1
522,610140,0.228800,0.088816,1
523,610140,0.221300,0.088816,1
524,610140,0.216400,0.088816,1
525,610140,0.219200,0.088816,1
526,610140,0.223900,0.088816,1
527,610140,0.227350,0.088816,1
528,610140,0.233350,0.088816,1
529,610140,0.238900,0.088816,1
530,610140,0.241100,0.088816,1
531,610140,0.242950,0.088816,1
532,610140,0.246550,0.088816,1
533,610140,0.247250,0.088816,1
534,610140,0.246900,0.088816,1
535,610140,0.250700,0.088816,1
536,610140,0.251550,0.088816,1
537,610140,0.256400,0.088816,1
538,610140,0.263150,0.088816,1
539,610140,0.265650,0.088816,1
540,610140,0.258550,0.088816,1
541,610140,0.260350,0.088816,1
542,610140,0.258800,0.088816,1
543,610140,0.265250,0.088816,1
544,610140,0.277750,0.088816,1
545,610140,0.276950,0.088816,1
546,610140,0.279050,0.088816,1
547,610140,0.281150,0.088816,1
548,610140,0.288750,0.088816,1
549,610140,0.293300,0.088816,1
550,610140,0.287850,0.088816,1
551,610140,0.280000,0.088816,1
552,610140,0.261000,0.088816,1
553,610140,0.265000,0.088816,1
554,610140,0.257000,0.088816,1
555,610140,0.244000,0.088816,1
556,610140,0.233500,0.088816,1
557,610140,0.223000,0.088816,1
558,610140,0.238000,0.088816,1
559,610140,0.246000,0.088816,1
560,610140,0.244500,0.088816,1
561,610140,0.249500,0.088816,1
562,610140,0.255500,0.088816,1
563,610140,0.246000,0.088816,1
564,610140,0.258000,0.088816,1
565,610140,0.250500,0.088816,1
566,610140,0.246000,0.088816,1
567,610140,0.250500,0.088816,1
568,610140,0.246000,0.088816,1
569,610140,0.261500,0.088816,1
570,610140,0.233000,0.088816,1
571,610140,0.224500,0.088816,1
572,610140,0.223000,0.088816,1
573,610140,0.211000,0.088816,1
574,610140,0.197500,0.088816,1
575,610140,0.204500,0.088816,1
576,610140,0.206100,0.088816,1
577,610140,0.203300,0.088816,1
578,610140,0.202800,0.088816,1
579,610140,0.208300,0.088816,1
580,610140,0.210100,0.088816,1
581,610140,0.206100,0.088816,1
582,610140,0.213500,0.088816,1
583,610140,0.219600,0.088816,1
584,610140,0.221200,0.088816,1
585,610140,0.221600,0.088816,1
586,610140,0.213100,0.088816,1
587,610140,0.219400,0.088816,1
588,610140,0.224200,0.088816,1
589,610140,0.227400,0.088816,1
590,610140,0.233600,0.088816,1
591,610140,0.235400,0.088816,1
592,610140,0.237400,0.088816,1
593,610140,0.243500,0.088816,1
594,610140,0.249900,0.088816,1
595,610140,0.257200,0.088816,1
596,610140,0.259500,0.088816,1
597,610140,0.259100,0.088816,1
598,610140,0.262900,0.088816,1
599,610140,0.264300,0.088816,1
600,610140,0.268900,0.088816,1
601,610140,0.265400,0.088816,1
602,610140,0.261150,0.088816,1
603,610140,0.255500,0.088816,1
604,610140,0.250450,0.088816,1
605,610140,0.247150,0.088816,1
606,610140,0.240800,0.088816,1
607,610140,0.235450,0.088816,1
608,610140,0.232300,0.088816,1
609,610140,0.229500,0.088816,1
610,610140,0.225950,0.088816,1
611,610140,0.220600,0.088816,1
612,610140,0.212200,0.088816,1
613,610140,0.210850,0.088816,1
614,610140,0.208300,0.088816,1
615,610140,0.206200,0.088816,1
616,610140,0.207500,0.088816,1
617,610140,0.207700,0.088816,1
618,610140,0.205650,0.088816,1
619,610140,0.201650,0.088816,1
620,610140,0.204550,0.088816,1
621,610140,0.203100,0.088816,1
622,610140,0.198600,0.088816,1
623,610140,0.199700,0.088816,1
624,610140,0.197650,0.088816,1
625,610140,0.193050,0.088816,1
626,610140,0.197500,0.088816,1
627,610140,0.211500,0.088816,1
628,610140,0.195500,0.088816,1
629,610140,0.190000,0.088816,1
630,610140,0.201500,0.088816,1
631,610140,0.203500,0.088816,1
632,610140,0.206000,0.088816,1
633,610140,0.215500,0.088816,1
634,610140,0.228500,0.088816,1
635,610140,0.259000,0.088816,1
636,610140,0.250000,0.088816,1
637,610140,0.239500,0.088816,1
638,610140,0.244500,0.088816,1
639,610140,0.269000,0.088816,1
640,610140,0.269000,0.088816,1
641,610140,0.265000,0.088816,1
642,610140,0.279000,0.088816,1
643,610140,0.264500,0.088816,1
644,610140,0.268500,0.088816,1
645,610140,0.266000,0.088816,1
646,610140,0.259500,0.088816,1
647,610140,0.235000,0.088816,1
648,610140,0.232000,0.088816,1
649,610140,0.238000,0.088816,1
650,610140,0.237000,0.088816,1
651,610140,0.231700,0.088816,1
652,610140,0.228600,0.088816,1
653,610140,0.220900,0.088816,1
654,610140,0.211000,0.088816,1
655,610140,0.202900,0.088816,1
656,610140,0.198100,0.088816,1
657,610140,0.198400,0.088816,1
658,610140,0.191500,0.088816,1
659,610140,0.191700,0.088816,1
660,610140,0.186000,0.088816,1
661,610140,0.176100,0.088816,1
662,610140,0.176700,0.088816,1
663,610140,0.169200,0.088816,1
664,610140,0.168100,0.088816,1
665,610140,0.164700,0.088816,1
666,610140,0.166700,0.088816,1
667,610140,0.160700,0.088816,1
668,610140,0.160400,0.088816,1
669,610140,0.167200,0.088816,1
670,610140,0.163900,0.088816,1
671,610140,0.162300,0.088816,1
672,610140,0.157200,0.088816,1
673,610140,0.161700,0.088816,1
674,610140,0.157700,0.088816,1
675,610140,0.152900,0.088816,1
676,610140,0.152000,0.088816,1
677,610140,0.153000,0.088816,1
678,610140,0.153600,0.088816,1
679,610140,0.154800,0.088816,1
680,610140,0.158850,0.088816,1
681,610140,0.161650,0.088816,1
682,610140,0.165350,0.088816,1
683,610140,0.169850,0.088816,1
684,610140,0.169200,0.088816,1
685,610140,0.168050,0.088816,1
686,610140,0.165400,0.088816,1
687,610140,0.167550,0.088816,1
688,610140,0.171550,0.088816,1
689,610140,0.171100,0.088816,1
690,610140,0.177250,0.088816,1
691,610140,0.179950,0.088816,1
692,610140,0.177300,0.088816,1
693,610140,0.179550,0.088816,1
694,610140,0.180250,0.088816,1
695,610140,0.179400,0.088816,1
696,610140,0.182900,0.088816,1
697,610140,0.184150,0.088816,1
698,610140,0.185650,0.088816,1
699,610140,0.190250,0.088816,1
700,610140,0.193050,0.088816,1
701,610140,0.189500,0.088816,1
702,610140,0.186500,0.088816,1
703,610140,0.182000,0.088816,1
704,610140,0.172500,0.088816,1
705,610140,0.178500,0.088816,1
706,610140,0.178000,0.088816,1
707,610140,0.171500,0.088816,1
708,610140,0.176500,0.088816,1
709,610140,0.190500,0.088816,1
710,610140,0.196000,0.088816,1
711,610140,0.182000,0.088816,1
712,610140,0.183500,0.088816,1
713,610140,0.184000,0.088816,1
714,610140,0.183500,0.088816,1
715,610140,0.192000,0.088816,1
716,610140,0.206500,0.088816,1
717,610140,0.218000,0.088816,1
718,610140,0.214000,0.088816,1
719,610140,0.208000,0.088816,1
720,610140,0.207000,0.088816,1
721,610140,0.210500,0.088816,1
722,610140,0.214500,0.088816,1
723,610140,0.202500,0.088816,1
724,610140,0.219000,0.088816,1
725,610140,0.201500,0.088816,1
726,610140,0.207700,0.088816,1
727,610140,0.210300,0.088816,1
728,610140,0.214500,0.088816,1
729,610140,0.215200,0.088816,1
730,610140,0.220100,0.088816,1
731,610140,0.233600,0.088816,1
732,610140,0.238900,0.088816,1
733,610140,0.241900,0.088816,1
734,610140,0.245800,0.088816,1
735,610140,0.237000,0.088816,1
736,610140,0.234000,0.088816,1
737,610140,0.239900,0.088816,1
738,610140,0.237200,0.088816,1
739,610140,0.234000,0.088816,1
740,610140,0.237700,0.088816,1
741,610140,0.232200,0.088816,1
742,610140,0.239200,0.088816,1
743,610140,0.247900,0.088816,1
744,610140,0.248800,0.088816,1
745,610140,0.253400,0.088816,1
746,610140,0.250000,0.088816,1
747,610140,0.253400,0.088816,1
748,610140,0.264300,0.088816,1
749,610140,0.268600,0.088816,1
750,610140,0.264400,0.088816,1
751,610140,0.262000,0.088816,1
752,610140,0.260750,0.088816,1
753,610140,0.260150,0.088816,1
754,610140,0.257250,0.088816,1
755,610140,0.261250,0.088816,1
756,610140,0.259300,0.088816,1
757,610140,0.259850,0.088816,1
758,610140,0.252750,0.088816,1
759,610140,0.251550,0.088816,1
760,610140,0.245000,0.088816,1
761,610140,0.238050,0.088816,1
762,610140,0.236450,0.088816,1
763,610140,0.233700,0.088816,1
764,610140,0.236600,0.088816,1
765,610140,0.234650,0.088816,1
766,610140,0.227850,0.088816,1
767,610140,0.228750,0.088816,1
768,610140,0.224650,0.088816,1
769,610140,0.221300,0.088816,1
770,610140,0.222550,0.088816,1
771,610140,0.218650,0.088816,1
772,610140,0.213700,0.088816,1
773,610140,0.214200,0.088816,1
774,610140,0.214600,0.088816,1
775,610140,0.211350,0.088816,1
776,610140,0.212000,0.088816,1
777,610140,0.218000,0.088816,1
778,610140,0.224000,0.088816,1
779,610140,0.226500,0.088816,1
780,610140,0.211000,0.088816,1
781,610140,0.213500,0.088816,1
782,610140,0.206500,0.088816,1
783,610140,0.220000,0.088816,1
784,610140,0.229000,0.088816,1
785,610140,0.240500,0.088816,1
786,610140,0.230500,0.088816,1
787,610140,0.220000,0.088816,1
788,610140,0.216500,0.088816,1
789,610140,0.238500,0.088816,1
790,610140,0.241000,0.088816,1
791,610140,0.265500,0.088816,1
792,610140,0.261000,0.088816,1
793,610140,0.250500,0.088816,1
794,610140,0.254000,0.088816,1
795,610140,0.252500,0.088816,1
796,610140,0.261500,0.088816,1
797,610140,0.253000,0.088816,1
798,610140,0.256000,0.088816,1
799,610140,0.263500,0.088816,1
800,610140,0.277500,0.088816,1
801,610140,0.269800,0.088816,1
802,610140,0.261100,0.088816,1
803,610140,0.262900,0.088816,1
804,610140,0.260000,0.088816,1
805,610140,0.253800,0.088816,1
806,610140,0.246200,0.088816,1
807,610140,0.241000,0.088816,1
808,610140,0.236600,0.088816,1
809,610140,0.238900,0.088816,1
810,610140,0.236300,0.088816,1
811,610140,0.230100,0.088816,1
812,610140,0.227300,0.088816,1
813,610140,0.226300,0.088816,1
814,610140,0.225600,0.088816,1
815,610140,0.225200,0.088816,1
816,610140,0.220800,0.088816,1
817,610140,0.222400,0.088816,1
818,610140,0.221200,0.088816,1
819,610140,0.217600,0.088816,1
820,610140,0.210500,0.088816,1
821,610140,0.214100,0.088816,1
