Generation,Position,Frequency,Effect, origin
2,585058,0.361400,0.040169,1
2,205020,0.350800,0.388313,1
2,795079,0.330600,0.169356,1
2,925092,0.317500,0.314266,1
2,395039,0.305600,1.715730,1
2,445044,0.290300,1.609086,1
2,315031,0.284200,1.316420,1
2,885088,0.243550,2.290488,1
2,755075,0.232350,1.046379,1
2,355035,0.221900,1.254934,1
2,345034,0.205600,0.828610,1
2,545054,0.198850,0.723837,1
2,365036,0.193050,1.216672,1
2,475047,0.177250,3.752036,1
2,975097,0.165850,2.627689,1
2,295029,0.165000,2.628696,1
2,555055,0.156550,0.073117,1
2,535053,0.150600,0.696713,1
2,905090,0.148500,0.722871,1
2,865086,0.148250,0.454774,1
2,425042,0.134150,0.133962,1
2,305030,0.099100,2.083562,1
2,505050,0.096750,4.618760,1
2,725072,0.089800,0.230981,1
2,685068,0.086400,0.240215,1
2,675067,0.078100,0.558422,1
2,615061,0.076050,0.197224,1
2,85008,0.067650,0.138756,1
2,995099,0.065000,1.148543,1
2,745074,0.059950,0.197586,1
2,135013,0.041350,2.638912,1
2,955095,0.024350,0.005709,1
2,635063,0.010150,1.529540,1
3,165016,1.000000,0.781878,1
3,25002,0.994242,1.772321,1
3,815081,0.990100,0.082501,1
3,145014,0.979745,2.047481,1
3,15001,0.968633,0.869071,1
3,845084,0.960097,2.127418,1
3,495049,0.956359,1.135152,1
3,455045,0.955703,0.067381,1
3,105010,0.948884,0.575878,1
3,235023,0.939893,0.135544,1
3,465046,0.934286,0.482686,1
3,835083,0.933630,1.650900,1
3,625062,0.927669,0.927305,1
3,575057,0.924235,0.337553,1
3,935093,0.902919,2.856385,1
3,565056,0.890292,0.410144,1
3,915091,0.878624,3.503060,1
3,265026,0.872714,0.692964,1
3,875087,0.871957,0.097196,1
3,335033,0.871957,0.604027,1
3,275027,0.867007,0.068511,1
3,655065,0.860895,0.749150,1
3,765076,0.853672,0.480405,1
3,515051,0.831195,1.604522,1
3,945094,0.830639,1.278286,1
3,385038,0.805031,0.143080,1
3,195019,0.789979,0.529941,1
3,735073,0.789726,1.551962,1
3,965096,0.782655,0.477163,1
3,405040,0.782402,2.034086,1
3,255025,0.761491,0.747648,1
3,855085,0.741641,1.441821,1
3,375037,0.731892,0.599604,1
3,525052,0.719820,0.411350,1
3,185018,0.703505,0.903739,1
3,605060,0.700727,0.143227,1
3,435043,0.699869,0.075891,1
3,485048,0.692848,0.074227,1
3,775077,0.671027,0.598597,1
3,985098,0.670775,0.029536,1
3,125012,0.664663,0.432507,1
3,805080,0.656581,0.036460,1
3,45004,0.639863,0.883401,1
3,695069,0.630013,0.068812,1
3,65006,0.628397,1.510862,1
3,115011,0.624912,0.847467,1
3,645064,0.608597,2.309637,1
3,705070,0.606677,1.101849,1
3,415041,0.602738,0.400296,1
3,95009,0.586524,1.080572,1
3,75007,0.562481,1.612044,1
3,785078,0.561370,1.105437,1
3,225022,0.559147,0.053708,1
3,825082,0.537175,0.104087,1
3,665066,0.517931,0.431589,1
3,895089,0.465956,0.048991,1
3,155015,0.460754,0.176691,1
3,55005,0.459036,0.363972,1
3,175017,0.456157,0.160121,1
3,715071,0.456056,3.686731,1
3,245024,0.421608,0.533953,1
3,35003,0.414941,0.935869,1
3,5000,0.406859,1.800675,1
3,285028,0.405091,1.651637,1
3,325032,0.404384,0.511010,1
3,215021,0.384786,0.370042,1
3,585058,0.363522,0.040169,1
3,595059,0.361299,1.173881,1
3,205020,0.350086,0.388313,1
3,795079,0.329175,0.169356,1
3,925092,0.322457,0.314266,1
3,395039,0.303010,1.715730,1
3,445044,0.290888,1.609086,1
3,315031,0.287201,1.316420,1
3,885088,0.249470,2.290488,1
3,755075,0.234418,1.046379,1
3,355035,0.224215,1.254934,1
3,345034,0.205526,0.828610,1
3,545054,0.203707,0.723837,1
3,365036,0.190019,1.216672,1
3,475047,0.178099,3.752036,1
3,295029,0.169916,2.628696,1
3,975097,0.167189,2.627689,1
3,555055,0.158198,0.073117,1
3,535053,0.151581,0.696713,1
3,905090,0.150874,0.722871,1
3,865086,0.144308,0.454774,1
3,425042,0.135266,0.133962,1
3,305030,0.100010,2.083562,1
3,505050,0.099505,4.618760,1
3,725072,0.090413,0.230981,1
3,685068,0.084857,0.240215,1
3,675067,0.078998,0.558422,1
3,615061,0.078796,0.197224,1
3,85008,0.066926,0.138756,1
3,995099,0.066471,1.148543,1
3,745074,0.057683,0.197586,1
3,135013,0.040812,2.638912,1
3,955095,0.023891,0.005709,1
3,635063,0.010203,1.529540,1
3,875087,0.000051,1.033167,3
4,165016,1.000000,0.781878,1
4,25002,0.993534,1.772321,1
4,815081,0.990857,0.082501,1
4,145014,0.979844,2.047481,1
4,15001,0.967872,0.869071,1
4,845084,0.960497,2.127418,1
4,455045,0.957517,0.067381,1
4,495049,0.953122,1.135152,1
4,105010,0.950091,0.575878,1
4,235023,0.940443,0.135544,1
4,835083,0.933825,1.650900,1
4,465046,0.933017,0.482686,1
4,625062,0.929178,0.927305,1
4,575057,0.925692,0.337553,1
4,935093,0.899828,2.856385,1
4,565056,0.892504,0.410144,1
4,915091,0.882956,3.503060,1
4,265026,0.872550,0.692964,1
4,335033,0.872449,0.604027,1
4,875087,0.869772,0.097196,1
4,275027,0.868206,0.068511,1
4,655065,0.863861,0.749150,1
4,765076,0.851990,0.480405,1
4,515051,0.833199,1.604522,1
4,945094,0.828652,1.278286,1
4,385038,0.806931,0.143080,1
4,735073,0.792837,1.551962,1
4,195019,0.784805,0.529941,1
4,965096,0.784805,0.477163,1
4,405040,0.783037,2.034086,1
4,255025,0.755809,0.747648,1
4,855085,0.739341,1.441821,1
4,375037,0.727319,0.599604,1
4,525052,0.713174,0.411350,1
4,185018,0.706658,0.903739,1
4,435043,0.700748,0.075891,1
4,605060,0.699586,0.143227,1
4,485048,0.694332,0.074227,1
4,985098,0.672459,0.029536,1
4,775077,0.670540,0.598597,1
4,125012,0.667256,0.432507,1
4,805080,0.650384,0.036460,1
4,45004,0.638513,0.883401,1
4,65006,0.633259,1.510862,1
4,695069,0.631037,0.068812,1
4,115011,0.627602,0.847467,1
4,645064,0.615276,2.309637,1
4,705070,0.613659,1.101849,1
4,415041,0.598353,0.400296,1
4,95009,0.589867,1.080572,1
4,785078,0.566226,1.105437,1
4,75007,0.562437,1.612044,1
4,225022,0.556274,0.053708,1
4,825082,0.536927,0.104087,1
4,665066,0.518741,0.431589,1
4,895089,0.464993,0.048991,1
4,155015,0.464841,0.176691,1
4,715071,0.461204,3.686731,1
4,55005,0.460952,0.363972,1
4,175017,0.454940,0.160121,1
4,245024,0.421247,0.533953,1
4,35003,0.412962,0.935869,1
4,5000,0.408517,1.800675,1
4,285028,0.405183,1.651637,1
4,325032,0.403364,0.511010,1
4,215021,0.385078,0.370042,1
4,595059,0.366286,1.173881,1
4,585058,0.362346,0.040169,1
4,205020,0.348202,0.388313,1
4,795079,0.330067,0.169356,1
4,925092,0.313851,0.314266,1
4,395039,0.310719,1.715730,1
4,445044,0.295060,1.609086,1
4,315031,0.285714,1.316420,1
4,885088,0.252627,2.290488,1
4,755075,0.234340,1.046379,1
4,355035,0.221863,1.254934,1
4,345034,0.201404,0.828610,1
4,545054,0.197363,0.723837,1
4,365036,0.191655,1.216672,1
4,475047,0.178622,3.752036,1
4,975097,0.171752,2.627689,1
4,295029,0.171600,2.628696,1
4,555055,0.156597,0.073117,1
4,535053,0.150485,0.696713,1
4,905090,0.148515,0.722871,1
4,865086,0.144625,0.454774,1
4,425042,0.139018,0.133962,1
4,505050,0.103405,4.618760,1
4,305030,0.097040,2.083562,1
4,725072,0.088856,0.230981,1
4,685068,0.082795,0.240215,1
4,675067,0.078198,0.558422,1
4,615061,0.077793,0.197224,1
4,995099,0.068145,1.148543,1
4,85008,0.067084,0.138756,1
4,745074,0.059052,0.197586,1
4,135013,0.041928,2.638912,1
4,955095,0.025460,0.005709,1
4,635063,0.010810,1.529540,1
5,165016,1.000000,0.781878,1
5,25002,0.993800,1.772321,1
5,815081,0.991381,0.082501,1
5,145014,0.979940,2.047481,1
5,15001,0.968901,0.869071,1
5,845084,0.963357,2.127418,1
5,455045,0.959325,0.067381,1
5,495049,0.952369,1.135152,1
5,105010,0.951815,0.575878,1
5,235023,0.939718,0.135544,1
5,465046,0.935232,0.482686,1
5,835083,0.933821,1.650900,1
5,625062,0.929839,0.927305,1
5,575057,0.927671,0.337553,1
5,935093,0.899647,2.856385,1
5,565056,0.892490,0.410144,1
5,915091,0.883821,3.503060,1
5,265026,0.873589,0.692964,1
5,875087,0.872732,0.097196,1
5,335033,0.870464,0.604027,1
5,275027,0.867490,0.068511,1
5,655065,0.864365,0.749150,1
5,765076,0.851260,0.480405,1
5,515051,0.835333,1.604522,1
5,945094,0.832006,1.278286,1
5,385038,0.806754,0.143080,1
5,735073,0.784829,1.551962,1
5,965096,0.783518,0.477163,1
5,195019,0.782611,0.529941,1
5,405040,0.776815,2.034086,1
5,255025,0.755847,0.747648,1
5,855085,0.740423,1.441821,1
5,375037,0.725252,0.599604,1
5,525052,0.711089,0.411350,1
5,185018,0.705645,0.903739,1
5,605060,0.699194,0.143227,1
5,435043,0.696724,0.075891,1
5,485048,0.692792,0.074227,1
5,985098,0.675454,0.029536,1
5,775077,0.671421,0.598597,1
5,125012,0.667137,0.432507,1
5,805080,0.647984,0.036460,1
5,45004,0.643750,0.883401,1
5,65006,0.633921,1.510862,1
5,115011,0.632611,0.847467,1
5,695069,0.631099,0.068812,1
5,705070,0.617591,1.101849,1
5,645064,0.614163,2.309637,1
5,415041,0.603881,0.400296,1
5,95009,0.594052,1.080572,1
5,785078,0.573891,1.105437,1
5,75007,0.566683,1.612044,1
5,225022,0.553024,0.053708,1
5,825082,0.537147,0.104087,1
5,665066,0.516532,0.431589,1
5,895089,0.465827,0.048991,1
5,155015,0.464163,0.176691,1
5,715071,0.461341,3.686731,1
5,55005,0.457611,0.363972,1
5,175017,0.455091,0.160121,1
5,245024,0.428679,0.533953,1
5,35003,0.422883,0.935869,1
5,5000,0.409728,1.800675,1
5,285028,0.403730,1.651637,1
5,325032,0.400353,0.511010,1
5,215021,0.378881,0.370042,1
5,595059,0.366028,1.173881,1
5,585058,0.364567,0.040169,1
5,205020,0.350605,0.388313,1
5,795079,0.326159,0.169356,1
5,925092,0.313054,0.314266,1
5,395039,0.312550,1.715730,1
5,445044,0.297429,1.609086,1
5,315031,0.281855,1.316420,1
5,885088,0.253377,2.290488,1
5,755075,0.232157,1.046379,1
5,355035,0.223286,1.254934,1
5,345034,0.205393,0.828610,1
5,545054,0.198589,0.723837,1
5,365036,0.192288,1.216672,1
5,475047,0.183468,3.752036,1
5,975097,0.173589,2.627689,1
5,295029,0.164919,2.628696,1
5,535053,0.156855,0.696713,1
5,555055,0.153730,0.073117,1
5,905090,0.153629,0.722871,1
5,865086,0.145766,0.454774,1
5,425042,0.143397,0.133962,1
5,505050,0.104234,4.618760,1
5,305030,0.097631,2.083562,1
5,725072,0.089063,0.230981,1
5,685068,0.081956,0.240215,1
5,675067,0.078730,0.558422,1
5,615061,0.077369,0.197224,1
5,995099,0.067692,1.148543,1
5,85008,0.065877,0.138756,1
5,745074,0.058669,0.197586,1
5,135013,0.042994,2.638912,1
5,955095,0.026260,0.005709,1
5,635063,0.011139,1.529540,1
6,165016,1.000000,0.781878,1
6,25002,0.993885,1.772321,1
6,815081,0.990348,0.082501,1
6,145014,0.980291,2.047481,1
6,15001,0.970386,0.869071,1
6,845084,0.963715,2.127418,1
6,455045,0.960127,0.067381,1
6,105010,0.953962,0.575878,1
6,495049,0.950273,1.135152,1
6,235023,0.938599,0.135544,1
6,835083,0.935668,1.650900,1
6,465046,0.933394,0.482686,1
6,625062,0.929604,0.927305,1
6,575057,0.929048,0.337553,1
6,935093,0.904184,2.856385,1
6,565056,0.890944,0.410144,1
6,915091,0.887457,3.503060,1
6,875087,0.874773,0.097196,1
6,265026,0.873307,0.692964,1
6,275027,0.869365,0.068511,1
6,335033,0.867698,0.604027,1
6,655065,0.861280,0.749150,1
6,765076,0.853497,0.480405,1
6,515051,0.832525,1.604522,1
6,945094,0.832424,1.278286,1
6,385038,0.804680,0.143080,1
6,735073,0.791389,1.551962,1
6,965096,0.783808,0.477163,1
6,195019,0.782393,0.529941,1
6,405040,0.774712,2.034086,1
6,255025,0.760663,0.747648,1
6,855085,0.742824,1.441821,1
6,375037,0.726653,0.599604,1
6,525052,0.712503,0.411350,1
6,185018,0.708156,0.903739,1
6,435043,0.701233,0.075891,1
6,605060,0.700172,0.143227,1
6,485048,0.689003,0.074227,1
6,985098,0.678694,0.029536,1
6,775077,0.674601,0.598597,1
6,125012,0.668587,0.432507,1
6,805080,0.653174,0.036460,1
6,65006,0.642207,1.510862,1
6,45004,0.636244,0.883401,1
6,695069,0.635890,0.068812,1
6,115011,0.629422,0.847467,1
6,705070,0.621589,1.101849,1
6,645064,0.614110,2.309637,1
6,415041,0.607186,0.400296,1
6,95009,0.602234,1.080572,1
6,785078,0.581009,1.105437,1
6,75007,0.573529,1.612044,1
6,225022,0.558015,0.053708,1
6,825082,0.540934,0.104087,1
6,665066,0.519254,0.431589,1
6,715071,0.464827,3.686731,1
6,55005,0.464777,0.363972,1
6,895089,0.463867,0.048991,1
6,155015,0.461947,0.176691,1
6,175017,0.456994,0.160121,1
6,245024,0.430817,0.533953,1
6,35003,0.417627,0.935869,1
6,5000,0.413432,1.800675,1
6,325032,0.406105,0.511010,1
6,285028,0.404134,1.651637,1
6,215021,0.380382,0.370042,1
6,585058,0.371690,0.040169,1
6,595059,0.362088,1.173881,1
6,205020,0.348393,0.388313,1
6,795079,0.329493,0.169356,1
6,395039,0.312967,1.715730,1
6,925092,0.312412,0.314266,1
6,445044,0.297554,1.609086,1
6,315031,0.282393,1.316420,1
6,885088,0.253083,2.290488,1
6,755075,0.226299,1.046379,1
6,355035,0.225187,1.254934,1
6,345034,0.208763,0.828610,1
6,545054,0.198706,0.723837,1
6,365036,0.187083,1.216672,1
6,475047,0.186224,3.752036,1
6,975097,0.175409,2.627689,1
6,295029,0.169092,2.628696,1
6,535053,0.156004,0.696713,1
6,905090,0.153628,0.722871,1
6,555055,0.150243,0.073117,1
6,865086,0.145391,0.454774,1
6,425042,0.143825,0.133962,1
6,505050,0.106681,4.618760,1
6,305030,0.096776,2.083562,1
6,725072,0.088589,0.230981,1
6,685068,0.083990,0.240215,1
6,675067,0.080503,0.558422,1
6,615061,0.076663,0.197224,1
6,995099,0.070093,1.148543,1
6,85008,0.066050,0.138756,1
6,745074,0.056095,0.197586,1
6,135013,0.043208,2.638912,1
6,955095,0.026279,0.005709,1
6,635063,0.012381,1.529540,1
7,165016,1.000000,0.781878,1
7,25002,0.994543,1.772321,1
7,815081,0.989237,0.082501,1
7,145014,0.980176,2.047481,1
7,15001,0.968662,0.869071,1
7,845084,0.963606,2.127418,1
7,455045,0.960202,0.067381,1
7,105010,0.954345,0.575878,1
7,495049,0.952393,1.135152,1
7,835083,0.939377,1.650900,1
7,235023,0.937475,0.135544,1
7,465046,0.934071,0.482686,1
7,575057,0.933070,0.337553,1
7,625062,0.926662,0.927305,1
7,935093,0.904335,2.856385,1
7,565056,0.893422,0.410144,1
7,915091,0.887915,3.503060,1
7,265026,0.877503,0.692964,1
7,875087,0.876602,0.097196,1
7,275027,0.869493,0.068511,1
7,335033,0.868392,0.604027,1
7,655065,0.860332,0.749150,1
7,765076,0.858380,0.480405,1
7,945094,0.836304,1.278286,1
7,515051,0.833550,1.604522,1
7,385038,0.800861,0.143080,1
7,735073,0.798608,1.551962,1
7,965096,0.784041,0.477163,1
7,195019,0.783891,0.529941,1
7,405040,0.777133,2.034086,1
7,255025,0.762415,0.747648,1
7,855085,0.744093,1.441821,1
7,375037,0.725370,0.599604,1
7,525052,0.714958,0.411350,1
7,185018,0.713957,0.903739,1
7,435043,0.707099,0.075891,1
7,605060,0.705146,0.143227,1
7,485048,0.686424,0.074227,1
7,985098,0.673158,0.029536,1
7,775077,0.671456,0.598597,1
7,125012,0.668452,0.432507,1
7,805080,0.655587,0.036460,1
7,65006,0.642922,1.510862,1
7,695069,0.637014,0.068812,1
7,45004,0.635212,0.883401,1
7,115011,0.629105,0.847467,1
7,705070,0.623498,1.101849,1
7,645064,0.613336,2.309637,1
7,95009,0.604976,1.080572,1
7,415041,0.603624,0.400296,1
7,785078,0.582449,1.105437,1
7,75007,0.572687,1.612044,1
7,225022,0.551912,0.053708,1
7,825082,0.535342,0.104087,1
7,665066,0.514367,0.431589,1
7,715071,0.467261,3.686731,1
7,55005,0.467261,0.363972,1
7,895089,0.466960,0.048991,1
7,155015,0.463757,0.176691,1
7,175017,0.456147,0.160121,1
7,245024,0.428464,0.533953,1
7,35003,0.418702,0.935869,1
7,5000,0.412795,1.800675,1
7,285028,0.408740,1.651637,1
7,325032,0.406037,0.511010,1
7,215021,0.378554,0.370042,1
7,585058,0.374700,0.040169,1
7,595059,0.360833,1.173881,1
7,205020,0.349620,0.388313,1
7,795079,0.338506,0.169356,1
7,925092,0.312976,0.314266,1
7,395039,0.309171,1.715730,1
7,445044,0.300911,1.609086,1
7,315031,0.288646,1.316420,1
7,885088,0.255056,2.290488,1
7,755075,0.230977,1.046379,1
7,355035,0.228374,1.254934,1
7,345034,0.212705,0.828610,1
7,545054,0.201692,0.723837,1
7,475047,0.189728,3.752036,1
7,365036,0.185573,1.216672,1
7,975097,0.175711,2.627689,1
7,295029,0.174860,2.628696,1
7,535053,0.153835,0.696713,1
7,905090,0.148779,0.722871,1
7,555055,0.146576,0.073117,1
7,865086,0.144573,0.454774,1
7,425042,0.143773,0.133962,1
7,505050,0.113636,4.618760,1
7,305030,0.095715,2.083562,1
7,725072,0.090459,0.230981,1
7,685068,0.085402,0.240215,1
7,675067,0.080897,0.558422,1
7,615061,0.071886,0.197224,1
7,995099,0.070334,1.148543,1
7,85008,0.067131,0.138756,1
7,745074,0.054515,0.197586,1
7,135013,0.046256,2.638912,1
7,955095,0.025030,0.005709,1
7,635063,0.011814,1.529540,1
8,165016,1.000000,0.781878,1
8,25002,0.994996,1.772321,1
8,815081,0.990192,0.082501,1
8,145014,0.979434,2.047481,1
8,15001,0.968925,0.869071,1
8,845084,0.963371,2.127418,1
8,455045,0.962520,0.067381,1
8,105010,0.954464,0.575878,1
8,495049,0.953863,1.135152,1
8,835083,0.940252,1.650900,1
8,235023,0.939602,0.135544,1
8,465046,0.939502,0.482686,1
8,575057,0.931695,0.337553,1
8,625062,0.927892,0.927305,1
8,935093,0.901821,2.856385,1
8,565056,0.895066,0.410144,1
8,915091,0.888511,3.503060,1
8,875087,0.875550,0.097196,1
8,265026,0.875200,0.692964,1
8,275027,0.870997,0.068511,1
8,335033,0.863491,0.604027,1
8,655065,0.859738,0.749150,1
8,765076,0.855484,0.480405,1
8,945094,0.835118,1.278286,1
8,515051,0.834868,1.604522,1
8,385038,0.802292,0.143080,1
8,735073,0.799390,1.551962,1
8,965096,0.782176,0.477163,1
8,195019,0.782026,0.529941,1
8,405040,0.772518,2.034086,1
8,255025,0.761159,0.747648,1
8,855085,0.743044,1.441821,1
8,375037,0.732636,0.599604,1
8,525052,0.715372,0.411350,1
8,185018,0.713621,0.903739,1
8,605060,0.704113,0.143227,1
8,435043,0.703913,0.075891,1
8,485048,0.680194,0.074227,1
8,985098,0.676241,0.029536,1
8,775077,0.671337,0.598597,1
8,125012,0.667184,0.432507,1
8,805080,0.654123,0.036460,1
8,65006,0.641763,1.510862,1
8,45004,0.639862,0.883401,1
8,695069,0.634608,0.068812,1
8,115011,0.634307,0.847467,1
8,645064,0.618745,2.309637,1
8,705070,0.618295,1.101849,1
8,95009,0.605735,1.080572,1
8,415041,0.603983,0.400296,1
8,785078,0.585618,1.105437,1
8,75007,0.570306,1.612044,1
8,225022,0.544235,0.053708,1
8,825082,0.535929,0.104087,1
8,665066,0.521167,0.431589,1
8,715071,0.478233,3.686731,1
8,155015,0.465923,0.176691,1
8,55005,0.464572,0.363972,1
8,895089,0.464021,0.048991,1
8,175017,0.451661,0.160121,1
8,245024,0.429043,0.533953,1
8,35003,0.426992,0.935869,1
8,5000,0.414131,1.800675,1
8,285028,0.409277,1.651637,1
8,325032,0.398569,0.511010,1
8,585058,0.375200,0.040169,1
8,215021,0.373899,0.370042,1
8,595059,0.360839,1.173881,1
8,205020,0.348129,0.388313,1
8,795079,0.340973,0.169356,1
8,925092,0.316353,0.314266,1
8,395039,0.312750,1.715730,1
8,445044,0.300390,1.609086,1
8,315031,0.284227,1.316420,1
8,885088,0.259658,2.290488,1
8,755075,0.230184,1.046379,1
8,355035,0.229484,1.254934,1
8,345034,0.209518,0.828610,1
8,545054,0.199410,0.723837,1
8,475047,0.190753,3.752036,1
8,365036,0.185398,1.216672,1
8,295029,0.178643,2.628696,1
8,975097,0.173339,2.627689,1
8,535053,0.153122,0.696713,1
8,555055,0.152622,0.073117,1
8,905090,0.149720,0.722871,1
8,865086,0.145366,0.454774,1
8,425042,0.142764,0.133962,1
8,505050,0.116693,4.618760,1
8,305030,0.098929,2.083562,1
8,725072,0.088471,0.230981,1
8,685068,0.086169,0.240215,1
8,675067,0.079914,0.558422,1
8,995099,0.071707,1.148543,1
8,615061,0.071057,0.197224,1
8,85008,0.067854,0.138756,1
8,745074,0.052142,0.197586,1
8,135013,0.046437,2.638912,1
8,955095,0.025470,0.005709,1
8,635063,0.011709,1.529540,1
9,165016,1.000000,0.781878,1
9,25002,0.994034,1.772321,1
9,815081,0.990192,0.082501,1
9,145014,0.978261,2.047481,1
9,15001,0.966886,0.869071,1
9,845084,0.965015,2.127418,1
9,455045,0.961476,0.067381,1
9,495049,0.956067,1.135152,1
9,105010,0.953792,0.575878,1
9,465046,0.940344,0.482686,1
9,235023,0.939939,0.135544,1
9,835083,0.938423,1.650900,1
9,575057,0.931699,0.337553,1
9,625062,0.927199,0.927305,1
9,935093,0.903589,2.856385,1
9,565056,0.896360,0.410144,1
9,915091,0.889687,3.503060,1
9,265026,0.877351,0.692964,1
9,275027,0.872144,0.068511,1
9,875087,0.871082,0.097196,1
