Generation,Position,Frequency,Effect,Origin
11,427101,0.841250,0.937894,1
11,305072,0.689450,0.484761,1
11,549130,0.647300,0.378731,1
11,1159275,0.465500,0.184616,1
11,915217,0.197350,0.756137,1
11,671159,0.108100,0.144584,1
11,61014,0.005150,1.050229,1
12,183043,0.921550,0.937338,1
12,1037246,0.918450,0.596250,1
12,793188,0.886250,0.075136,1
12,427101,0.842750,0.937894,1
12,305072,0.685250,0.484761,1
12,549130,0.647100,0.378731,1
12,1159275,0.470500,0.184616,1
12,915217,0.195200,0.756137,1
12,671159,0.105650,0.144584,1
12,61014,0.005400,1.050229,1
13,183043,0.923200,0.937338,1
13,1037246,0.919200,0.596250,1
13,793188,0.888150,0.075136,1
13,427101,0.844250,0.937894,1
13,305072,0.682700,0.484761,1
13,549130,0.650750,0.378731,1
13,1159275,0.467900,0.184616,1
13,915217,0.199250,0.756137,1
13,671159,0.109300,0.144584,1
13,61014,0.004950,1.050229,1
14,183043,0.925400,0.937338,1
14,1037246,0.916400,0.596250,1
14,793188,0.889250,0.075136,1
14,427101,0.840900,0.937894,1
14,305072,0.688250,0.484761,1
14,549130,0.644200,0.378731,1
14,1159275,0.462400,0.184616,1
14,915217,0.198000,0.756137,1
14,671159,0.110450,0.144584,1
14,61014,0.003800,1.050229,1
15,183043,0.925500,0.937338,1
15,1037246,0.918350,0.596250,1
15,793188,0.885550,0.075136,1
15,427101,0.842750,0.937894,1
15,305072,0.690650,0.484761,1
15,549130,0.641500,0.378731,1
15,1159275,0.463300,0.184616,1
15,915217,0.197500,0.756137,1
15,671159,0.110750,0.144584,1
15,61014,0.003600,1.050229,1
16,183043,0.924150,0.937338,1
16,1037246,0.919200,0.596250,1
16,793188,0.887950,0.075136,1
16,427101,0.843550,0.937894,1
16,305072,0.691800,0.484761,1
16,549130,0.644500,0.378731,1
16,1159275,0.460650,0.184616,1
16,915217,0.199150,0.756137,1
16,671159,0.109550,0.144584,1
16,61014,0.004000,1.050229,1
17,183043,0.924350,0.937338,1
17,1037246,0.920850,0.596250,1
17,793188,0.892700,0.075136,1
17,427101,0.841850,0.937894,1
17,305072,0.698700,0.484761,1
17,549130,0.653100,0.378731,1
17,1159275,0.467500,0.184616,1
17,915217,0.202350,0.756137,1
17,671159,0.106050,0.144584,1
17,61014,0.003750,1.050229,1
18,183043,0.921900,0.937338,1
18,1037246,0.917900,0.596250,1
18,793188,0.894450,0.075136,1
18,427101,0.845550,0.937894,1
18,305072,0.697650,0.484761,1
18,549130,0.656050,0.378731,1
18,1159275,0.466650,0.184616,1
18,915217,0.202100,0.756137,1
18,671159,0.107100,0.144584,1
18,61014,0.004000,1.050229,1
19,183043,0.922700,0.937338,1
19,1037246,0.919000,0.596250,1
19,793188,0.893650,0.075136,1
19,427101,0.843100,0.937894,1
19,305072,0.697250,0.484761,1
19,549130,0.655200,0.378731,1
19,1159275,0.467950,0.184616,1
19,915217,0.201650,0.756137,1
19,671159,0.106650,0.144584,1
19,61014,0.004250,1.050229,1
20,183043,0.921500,0.937338,1
20,1037246,0.919100,0.596250,1
20,793188,0.893450,0.075136,1
20,427101,0.848050,0.937894,1
20,305072,0.703700,0.484761,1
20,549130,0.656850,0.378731,1
20,1159275,0.466200,0.184616,1
20,915217,0.201450,0.756137,1
20,671159,0.105500,0.144584,1
20,61014,0.004100,1.050229,1
21,183043,0.924400,0.937338,1
21,1037246,0.919950,0.596250,1
21,793188,0.892450,0.075136,1
21,427101,0.847600,0.937894,1
21,305072,0.698450,0.484761,1
21,549130,0.658000,0.378731,1
21,1159275,0.467200,0.184616,1
21,915217,0.201900,0.756137,1
21,671159,0.105900,0.144584,1
21,61014,0.004050,1.050229,1
22,183043,0.925700,0.937338,1
22,1037246,0.922200,0.596250,1
22,793188,0.894150,0.075136,1
22,427101,0.846300,0.937894,1
22,305072,0.704800,0.484761,1
22,549130,0.655700,0.378731,1
22,1159275,0.477950,0.184616,1
22,915217,0.202300,0.756137,1
22,671159,0.107850,0.144584,1
22,61014,0.003500,1.050229,1
23,183043,0.923000,0.937338,1
23,1037246,0.921100,0.596250,1
23,793188,0.891950,0.075136,1
23,427101,0.845500,0.937894,1
23,305072,0.705250,0.484761,1
23,549130,0.655750,0.378731,1
23,1159275,0.481950,0.184616,1
23,915217,0.205500,0.756137,1
23,671159,0.105500,0.144584,1
23,61014,0.004100,1.050229,1
24,183043,0.925300,0.937338,1
24,1037246,0.920500,0.596250,1
24,793188,0.893750,0.075136,1
24,427101,0.846200,0.937894,1
24,305072,0.711400,0.484761,1
24,549130,0.653350,0.378731,1
24,1159275,0.481050,0.184616,1
24,915217,0.208100,0.756137,1
24,671159,0.102850,0.144584,1
24,61014,0.004200,1.050229,1
25,183043,0.927650,0.937338,1
25,1037246,0.920550,0.596250,1
25,793188,0.895350,0.075136,1
25,427101,0.846600,0.937894,1
25,305072,0.704700,0.484761,1
25,549130,0.653650,0.378731,1
25,1159275,0.476750,0.184616,1
25,915217,0.209650,0.756137,1
25,671159,0.105750,0.144584,1
25,61014,0.002800,1.050229,1
26,183043,0.924000,0.937338,1
26,1037246,0.911000,0.596250,1
26,793188,0.892500,0.075136,1
26,427101,0.854000,0.937894,1
26,305072,0.701500,0.484761,1
26,549130,0.652000,0.378731,1
26,1159275,0.492500,0.184616,1
26,915217,0.193500,0.756137,1
26,671159,0.092500,0.144584,1
26,61014,0.002500,1.050229,1
27,183043,0.924500,0.937338,1
27,1037246,0.911000,0.596250,1
27,793188,0.892500,0.075136,1
27,427101,0.856000,0.937894,1
27,305072,0.697000,0.484761,1
27,549130,0.662000,0.378731,1
27,1159275,0.502500,0.184616,1
27,915217,0.191000,0.756137,1
27,671159,0.098500,0.144584,1
27,61014,0.002000,1.050229,1
28,183043,0.927500,0.937338,1
28,1037246,0.908000,0.596250,1
28,793188,0.904500,0.075136,1
28,427101,0.856500,0.937894,1
28,305072,0.717000,0.484761,1
28,549130,0.658000,0.378731,1
28,1159275,0.483000,0.184616,1
28,915217,0.211500,0.756137,1
28,671159,0.106500,0.144584,1
28,61014,0.000500,1.050229,1
29,183043,0.932500,0.937338,1
29,793188,0.897500,0.075136,1
29,1037246,0.897000,0.596250,1
29,427101,0.856500,0.937894,1
29,305072,0.720000,0.484761,1
29,549130,0.680000,0.378731,1
29,1159275,0.477000,0.184616,1
29,915217,0.203500,0.756137,1
29,671159,0.105500,0.144584,1
29,61014,0.000500,1.050229,1
30,183043,0.931000,0.937338,1
30,1037246,0.894500,0.596250,1
30,793188,0.892000,0.075136,1
30,427101,0.852000,0.937894,1
30,305072,0.722500,0.484761,1
30,549130,0.672500,0.378731,1
30,1159275,0.471500,0.184616,1
30,915217,0.185000,0.756137,1
30,671159,0.107000,0.144584,1
31,183043,0.931000,0.937338,1
31,1037246,0.900500,0.596250,1
31,793188,0.894000,0.075136,1
31,427101,0.854000,0.937894,1
31,305072,0.737000,0.484761,1
31,549130,0.677500,0.378731,1
31,1159275,0.478000,0.184616,1
31,915217,0.200000,0.756137,1
31,671159,0.117500,0.144584,1
32,183043,0.932000,0.937338,1
32,793188,0.899000,0.075136,1
32,1037246,0.893000,0.596250,1
32,427101,0.866500,0.937894,1
32,305072,0.738500,0.484761,1
32,549130,0.668500,0.378731,1
32,1159275,0.469000,0.184616,1
32,915217,0.190500,0.756137,1
32,671159,0.119000,0.144584,1
33,183043,0.928500,0.937338,1
33,793188,0.914500,0.075136,1
33,1037246,0.900000,0.596250,1
33,427101,0.869000,0.937894,1
33,305072,0.753000,0.484761,1
33,549130,0.670000,0.378731,1
33,1159275,0.459000,0.184616,1
33,915217,0.194500,0.756137,1
33,671159,0.119000,0.144584,1
34,183043,0.923000,0.937338,1
34,793188,0.916500,0.075136,1
34,1037246,0.904000,0.596250,1
34,427101,0.865500,0.937894,1
34,305072,0.747500,0.484761,1
34,549130,0.664000,0.378731,1
34,1159275,0.460000,0.184616,1
34,915217,0.193000,0.756137,1
34,671159,0.105000,0.144584,1
35,1037246,0.916000,0.596250,1
35,183043,0.915500,0.937338,1
35,793188,0.913000,0.075136,1
35,427101,0.865000,0.937894,1
35,305072,0.730000,0.484761,1
35,549130,0.673500,0.378731,1
35,1159275,0.462000,0.184616,1
35,915217,0.185500,0.756137,1
35,671159,0.111500,0.144584,1
36,793188,0.913000,0.075136,1
36,1037246,0.912000,0.596250,1
36,183043,0.911500,0.937338,1
36,427101,0.875500,0.937894,1
36,305072,0.757500,0.484761,1
36,549130,0.691500,0.378731,1
36,1159275,0.444500,0.184616,1
36,915217,0.188000,0.756137,1
36,671159,0.110000,0.144584,1
37,183043,0.915500,0.937338,1
37,1037246,0.910000,0.596250,1
37,793188,0.909500,0.075136,1
37,427101,0.890500,0.937894,1
37,305072,0.774500,0.484761,1
37,549130,0.705500,0.378731,1
37,1159275,0.453500,0.184616,1
37,915217,0.194000,0.756137,1
37,671159,0.104500,0.144584,1
38,183043,0.921500,0.937338,1
38,793188,0.908000,0.075136,1
38,1037246,0.906000,0.596250,1
38,427101,0.893500,0.937894,1
38,305072,0.775500,0.484761,1
38,549130,0.697000,0.378731,1
38,1159275,0.444000,0.184616,1
38,915217,0.209000,0.756137,1
38,671159,0.102000,0.144584,1
39,183043,0.929500,0.937338,1
39,1037246,0.907500,0.596250,1
39,793188,0.899500,0.075136,1
39,427101,0.897500,0.937894,1
39,305072,0.777500,0.484761,1
39,549130,0.699500,0.378731,1
39,1159275,0.444000,0.184616,1
39,915217,0.216500,0.756137,1
39,671159,0.084000,0.144584,1
40,183043,0.931500,0.937338,1
40,1037246,0.916000,0.596250,1
40,427101,0.898000,0.937894,1
40,793188,0.893000,0.075136,1
40,305072,0.771500,0.484761,1
40,549130,0.695000,0.378731,1
40,1159275,0.429000,0.184616,1
40,915217,0.212000,0.756137,1
40,671159,0.092000,0.144584,1
41,183043,0.936000,0.937338,1
41,1037246,0.915500,0.596250,1
41,427101,0.893500,0.937894,1
41,793188,0.891500,0.075136,1
41,305072,0.763500,0.484761,1
41,549130,0.700000,0.378731,1
41,1159275,0.441500,0.184616,1
41,915217,0.209000,0.756137,1
41,671159,0.084500,0.144584,1
42,183043,0.934500,0.937338,1
42,1037246,0.912000,0.596250,1
42,793188,0.890500,0.075136,1
42,427101,0.887000,0.937894,1
42,305072,0.765500,0.484761,1
42,549130,0.711000,0.378731,1
42,1159275,0.428000,0.184616,1
42,915217,0.208000,0.756137,1
42,671159,0.094500,0.144584,1
43,183043,0.937500,0.937338,1
43,1037246,0.915000,0.596250,1
43,427101,0.902000,0.937894,1
43,793188,0.891000,0.075136,1
43,305072,0.767500,0.484761,1
43,549130,0.726500,0.378731,1
43,1159275,0.435500,0.184616,1
43,915217,0.215000,0.756137,1
43,671159,0.093000,0.144584,1
44,183043,0.942000,0.937338,1
44,1037246,0.911500,0.596250,1
44,427101,0.905000,0.937894,1
44,793188,0.885500,0.075136,1
44,305072,0.791000,0.484761,1
44,549130,0.712500,0.378731,1
44,1159275,0.430500,0.184616,1
44,915217,0.196500,0.756137,1
44,671159,0.096000,0.144584,1
45,183043,0.947500,0.937338,1
45,1037246,0.917500,0.596250,1
45,427101,0.906500,0.937894,1
45,793188,0.872000,0.075136,1
45,305072,0.802500,0.484761,1
45,549130,0.717500,0.378731,1
45,1159275,0.447000,0.184616,1
45,915217,0.197000,0.756137,1
45,671159,0.079500,0.144584,1
46,183043,0.940500,0.937338,1
46,1037246,0.911500,0.596250,1
46,427101,0.909000,0.937894,1
46,793188,0.883000,0.075136,1
46,305072,0.793000,0.484761,1
46,549130,0.708000,0.378731,1
46,1159275,0.407500,0.184616,1
46,915217,0.204500,0.756137,1
46,671159,0.080000,0.144584,1
47,183043,0.940500,0.937338,1
47,1037246,0.912500,0.596250,1
47,427101,0.905500,0.937894,1
47,793188,0.885000,0.075136,1
47,305072,0.771000,0.484761,1
47,549130,0.684000,0.378731,1
47,1159275,0.393000,0.184616,1
47,915217,0.205500,0.756137,1
47,671159,0.075000,0.144584,1
48,183043,0.947500,0.937338,1
48,1037246,0.917500,0.596250,1
48,427101,0.908500,0.937894,1
48,793188,0.885000,0.075136,1
48,305072,0.781500,0.484761,1
48,549130,0.680000,0.378731,1
48,1159275,0.387500,0.184616,1
48,915217,0.198500,0.756137,1
48,671159,0.071500,0.144584,1
49,183043,0.951000,0.937338,1
49,1037246,0.918000,0.596250,1
49,427101,0.908000,0.937894,1
49,793188,0.886500,0.075136,1
49,305072,0.786500,0.484761,1
49,549130,0.678000,0.378731,1
49,1159275,0.400500,0.184616,1
49,915217,0.206500,0.756137,1
49,671159,0.070500,0.144584,1
50,183043,0.955000,0.937338,1
50,1037246,0.915500,0.596250,1
50,427101,0.907000,0.937894,1
50,793188,0.886500,0.075136,1
50,305072,0.777000,0.484761,1
50,549130,0.682000,0.378731,1
50,1159275,0.398000,0.184616,1
50,915217,0.199000,0.756137,1
50,671159,0.078500,0.144584,1
51,183043,0.956800,0.937338,1
51,1037246,0.919000,0.596250,1
51,427101,0.906300,0.937894,1
51,793188,0.885000,0.075136,1
51,305072,0.774900,0.484761,1
51,549130,0.676200,0.378731,1
51,1159275,0.399300,0.184616,1
51,915217,0.199500,0.756137,1
51,671159,0.075500,0.144584,1
52,183043,0.960300,0.937338,1
52,1037246,0.918500,0.596250,1
52,427101,0.904600,0.937894,1
52,793188,0.885400,0.075136,1
52,305072,0.767700,0.484761,1
52,549130,0.680700,0.378731,1
52,1159275,0.399400,0.184616,1
52,915217,0.206100,0.756137,1
52,671159,0.080400,0.144584,1
53,183043,0.962600,0.937338,1
53,1037246,0.920100,0.596250,1
53,427101,0.905600,0.937894,1
53,793188,0.889100,0.075136,1
53,305072,0.766100,0.484761,1
53,549130,0.680100,0.378731,1
53,1159275,0.396600,0.184616,1
53,915217,0.205000,0.756137,1
53,671159,0.083500,0.144584,1
54,183043,0.964700,0.937338,1
54,1037246,0.916000,0.596250,1
54,427101,0.905600,0.937894,1
54,793188,0.891500,0.075136,1
54,305072,0.760400,0.484761,1
54,549130,0.675900,0.378731,1
54,1159275,0.395200,0.184616,1
54,915217,0.203000,0.756137,1
54,671159,0.081400,0.144584,1
55,183043,0.965000,0.937338,1
55,1037246,0.916400,0.596250,1
55,427101,0.905200,0.937894,1
55,793188,0.889000,0.075136,1
55,305072,0.768200,0.484761,1
55,549130,0.680300,0.378731,1
55,1159275,0.398800,0.184616,1
55,915217,0.202700,0.756137,1
55,671159,0.080400,0.144584,1
56,183043,0.964700,0.937338,1
56,1037246,0.920400,0.596250,1
56,427101,0.908700,0.937894,1
56,793188,0.886500,0.075136,1
56,305072,0.769900,0.484761,1
56,549130,0.677900,0.378731,1
56,1159275,0.392600,0.184616,1
56,915217,0.201500,0.756137,1
56,671159,0.081300,0.144584,1
57,183043,0.963400,0.937338,1
57,1037246,0.919800,0.596250,1
57,427101,0.906000,0.937894,1
57,793188,0.891800,0.075136,1
57,305072,0.765700,0.484761,1
57,549130,0.679500,0.378731,1
57,1159275,0.386900,0.184616,1
57,915217,0.202400,0.756137,1
57,671159,0.074000,0.144584,1
58,183043,0.963400,0.937338,1
58,1037246,0.919400,0.596250,1
58,427101,0.902200,0.937894,1
58,793188,0.891400,0.075136,1
58,305072,0.760600,0.484761,1
58,549130,0.670700,0.378731,1
58,1159275,0.390800,0.184616,1
58,915217,0.204400,0.756137,1
58,671159,0.072800,0.144584,1
59,183043,0.963300,0.937338,1
59,1037246,0.918700,0.596250,1
59,427101,0.904500,0.937894,1
59,793188,0.893400,0.075136,1
59,305072,0.760700,0.484761,1
59,549130,0.667000,0.378731,1
59,1159275,0.385100,0.184616,1
59,915217,0.207600,0.756137,1
59,671159,0.072700,0.144584,1
60,183043,0.963400,0.937338,1
60,1037246,0.924300,0.596250,1
60,427101,0.905400,0.937894,1
60,793188,0.893700,0.075136,1
60,305072,0.758700,0.484761,1
60,549130,0.668400,0.378731,1
60,1159275,0.381900,0.184616,1
60,915217,0.209100,0.756137,1
60,671159,0.075200,0.144584,1
61,183043,0.963100,0.937338,1
61,1037246,0.923600,0.596250,1
61,427101,0.905800,0.937894,1
61,793188,0.890200,0.075136,1
61,305072,0.754700,0.484761,1
61,549130,0.672400,0.378731,1
61,1159275,0.385400,0.184616,1
61,915217,0.205100,0.756137,1
61,671159,0.076300,0.144584,1
62,183043,0.962500,0.937338,1
62,1037246,0.920400,0.596250,1
62,427101,0.907200,0.937894,1
62,793188,0.890500,0.075136,1
62,305072,0.754600,0.484761,1
62,549130,0.678900,0.378731,1
62,1159275,0.387500,0.184616,1
62,915217,0.215700,0.756137,1
62,671159,0.078300,0.144584,1
63,183043,0.963500,0.937338,1
63,1037246,0.923900,0.596250,1
63,427101,0.909900,0.937894,1
63,793188,0.892500,0.075136,1
63,305072,0.757300,0.484761,1
63,549130,0.676800,0.378731,1
63,1159275,0.389000,0.184616,1
63,915217,0.210600,0.756137,1
63,671159,0.076000,0.144584,1
64,183043,0.961800,0.937338,1
64,1037246,0.925800,0.596250,1
64,427101,0.908800,0.937894,1
64,793188,0.889600,0.075136,1
64,305072,0.752700,0.484761,1
64,549130,0.670700,0.378731,1
64,1159275,0.387100,0.184616,1
64,915217,0.210400,0.756137,1
64,671159,0.076900,0.144584,1
65,183043,0.958600,0.937338,1
65,1037246,0.926900,0.596250,1
65,427101,0.904900,0.937894,1
65,793188,0.890700,0.075136,1
65,305072,0.749700,0.484761,1
65,549130,0.665100,0.378731,1
65,1159275,0.387300,0.184616,1
65,915217,0.206700,0.756137,1
65,671159,0.071500,0.144584,1
66,183043,0.958800,0.937338,1
66,1037246,0.926100,0.596250,1
66,427101,0.909100,0.937894,1
66,793188,0.895900,0.075136,1
66,305072,0.750600,0.484761,1
66,549130,0.658100,0.378731,1
66,1159275,0.391000,0.184616,1
66,915217,0.204000,0.756137,1
66,671159,0.074500,0.144584,1
67,183043,0.958100,0.937338,1
67,1037246,0.925700,0.596250,1
67,427101,0.911600,0.937894,1
67,793188,0.899000,0.075136,1
67,305072,0.755200,0.484761,1
67,549130,0.654900,0.378731,1
67,1159275,0.394600,0.184616,1
67,915217,0.211100,0.756137,1
67,671159,0.076500,0.144584,1
68,183043,0.961300,0.937338,1
68,1037246,0.922200,0.596250,1
68,427101,0.916100,0.937894,1
68,793188,0.903600,0.075136,1
68,305072,0.751600,0.484761,1
68,549130,0.658000,0.378731,1
68,1159275,0.384800,0.184616,1
68,915217,0.209400,0.756137,1
68,671159,0.080800,0.144584,1
69,183043,0.963900,0.937338,1
69,1037246,0.926400,0.596250,1
69,427101,0.912300,0.937894,1
69,793188,0.903600,0.075136,1
69,305072,0.755300,0.484761,1
69,549130,0.659000,0.378731,1
69,1159275,0.384000,0.184616,1
69,915217,0.211500,0.756137,1
69,671159,0.082900,0.144584,1
70,183043,0.964500,0.937338,1
70,1037246,0.927500,0.596250,1
70,427101,0.917200,0.937894,1
70,793188,0.903100,0.075136,1
70,305072,0.764600,0.484761,1
70,549130,0.664500,0.378731,1
70,1159275,0.380300,0.184616,1
70,915217,0.210700,0.756137,1
70,671159,0.088300,0.144584,1
71,183043,0.962900,0.937338,1
71,1037246,0.927100,0.596250,1
71,427101,0.916800,0.937894,1
71,793188,0.905000,0.075136,1
71,305072,0.767000,0.484761,1
71,549130,0.665500,0.378731,1
71,1159275,0.375000,0.184616,1
71,915217,0.209100,0.756137,1
71,671159,0.091100,0.144584,1
72,183043,0.963800,0.937338,1
72,1037246,0.927900,0.596250,1
72,427101,0.915400,0.937894,1
72,793188,0.906900,0.075136,1
72,305072,0.773100,0.484761,1
72,549130,0.663400,0.378731,1
72,1159275,0.368600,0.184616,1
72,915217,0.208400,0.756137,1
72,671159,0.095800,0.144584,1
73,183043,0.963200,0.937338,1
73,1037246,0.923000,0.596250,1
73,427101,0.918100,0.937894,1
73,793188,0.909100,0.075136,1
73,305072,0.772300,0.484761,1
73,549130,0.662500,0.378731,1
73,1159275,0.371000,0.184616,1
73,915217,0.213700,0.756137,1
73,671159,0.099500,0.144584,1
74,183043,0.962200,0.937338,1
74,1037246,0.923400,0.596250,1
74,427101,0.921200,0.937894,1
74,793188,0.914000,0.075136,1
74,305072,0.777000,0.484761,1
74,549130,0.668200,0.378731,1
74,1159275,0.365600,0.184616,1
74,915217,0.217300,0.756137,1
74,671159,0.099800,0.144584,1
75,183043,0.964100,0.937338,1
75,1037246,0.928800,0.596250,1
75,427101,0.921000,0.937894,1
75,793188,0.916900,0.075136,1
75,305072,0.782500,0.484761,1
75,549130,0.665100,0.378731,1
75,1159275,0.361700,0.184616,1
75,915217,0.218000,0.756137,1
75,671159,0.101900,0.144584,1
76,183043,0.962750,0.937338,1
76,1037246,0.928800,0.596250,1
76,427101,0.922800,0.937894,1
76,793188,0.916950,0.075136,1
76,305072,0.778700,0.484761,1
76,549130,0.669050,0.378731,1
76,1159275,0.365550,0.184616,1
76,915217,0.221700,0.756137,1
76,671159,0.099950,0.144584,1
77,183043,0.962200,0.937338,1
77,1037246,0.929750,0.596250,1
77,427101,0.923250,0.937894,1
77,793188,0.916350,0.075136,1
77,305072,0.781300,0.484761,1
77,549130,0.671350,0.378731,1
77,1159275,0.361250,0.184616,1
77,915217,0.222550,0.756137,1
77,671159,0.101550,0.144584,1
78,183043,0.964050,0.937338,1
78,1037246,0.930200,0.596250,1
78,427101,0.925200,0.937894,1
78,793188,0.917150,0.075136,1
78,305072,0.786700,0.484761,1
78,549130,0.671600,0.378731,1
78,1159275,0.367350,0.184616,1
78,915217,0.220800,0.756137,1
78,671159,0.104100,0.144584,1
79,183043,0.964200,0.937338,1
79,1037246,0.930100,0.596250,1
79,427101,0.928350,0.937894,1
79,793188,0.915850,0.075136,1
79,305072,0.793250,0.484761,1
79,549130,0.672050,0.378731,1
79,1159275,0.366850,0.184616,1
79,915217,0.221800,0.756137,1
79,671159,0.103650,0.144584,1
80,183043,0.962700,0.937338,1
80,1037246,0.932300,0.596250,1
80,427101,0.927450,0.937894,1
80,793188,0.917600,0.075136,1
80,305072,0.792700,0.484761,1
80,549130,0.670450,0.378731,1
80,1159275,0.364100,0.184616,1
80,915217,0.222700,0.756137,1
80,671159,0.101550,0.144584,1
81,183043,0.963050,0.937338,1
81,1037246,0.930900,0.596250,1
81,427101,0.928200,0.937894,1
81,793188,0.914950,0.075136,1
81,305072,0.793300,0.484761,1
81,549130,0.673350,0.378731,1
81,1159275,0.364650,0.184616,1
81,915217,0.224450,0.756137,1
81,671159,0.101800,0.144584,1
82,183043,0.962950,0.937338,1
82,1037246,0.928800,0.596250,1
82,427101,0.927700,0.937894,1
82,793188,0.914550,0.075136,1
82,305072,0.789600,0.484761,1
82,549130,0.677150,0.378731,1
82,1159275,0.365950,0.184616,1
82,915217,0.223000,0.756137,1
82,671159,0.103750,0.144584,1
83,183043,0.964300,0.937338,1
83,1037246,0.929350,0.596250,1
83,427101,0.926700,0.937894,1
83,793188,0.914400,0.075136,1
83,305072,0.792300,0.484761,1
83,549130,0.681800,0.378731,1
83,1159275,0.364900,0.184616,1
83,915217,0.223250,0.756137,1
83,671159,0.102000,0.144584,1
84,183043,0.965450,0.937338,1
84,1037246,0.930850,0.596250,1
84,427101,0.927350,0.937894,1
84,793188,0.917900,0.075136,1
84,305072,0.792000,0.484761,1
84,549130,0.678750,0.378731,1
84,1159275,0.364800,0.184616,1
84,915217,0.222850,0.756137,1
84,671159,0.101850,0.144584,1
85,183043,0.965350,0.937338,1
85,1037246,0.931100,0.596250,1
85,427101,0.924350,0.937894,1
85,793188,0.918950,0.075136,1
85,305072,0.790100,0.484761,1
85,549130,0.679300,0.378731,1
85,1159275,0.362950,0.184616,1
85,915217,0.227050,0.756137,1
85,671159,0.101800,0.144584,1
86,183043,0.966750,0.937338,1
86,1037246,0.927800,0.596250,1
86,427101,0.925750,0.937894,1
86,793188,0.914800,0.075136,1
86,305072,0.793550,0.484761,1
86,549130,0.673050,0.378731,1
86,1159275,0.364700,0.184616,1
86,915217,0.226300,0.756137,1
86,671159,0.100600,0.144584,1
87,183043,0.965750,0.937338,1
87,1037246,0.930750,0.596250,1
87,427101,0.925900,0.937894,1
87,793188,0.913800,0.075136,1
87,305072,0.798100,0.484761,1
87,549130,0.674250,0.378731,1
87,1159275,0.367250,0.184616,1
