Generation,Position,Frequency,Effect,Origin
97,610140,0.665850,0.295933,1
98,610140,0.667350,0.295933,1
99,610140,0.673350,0.295933,1
100,610140,0.675750,0.295933,1
101,610140,0.674300,0.295933,1
102,610140,0.666700,0.295933,1
103,610140,0.662350,0.295933,1
104,610140,0.662100,0.295933,1
105,610140,0.656150,0.295933,1
106,610140,0.652850,0.295933,1
107,610140,0.646150,0.295933,1
108,610140,0.641750,0.295933,1
109,610140,0.644900,0.295933,1
110,610140,0.642850,0.295933,1
111,610140,0.641400,0.295933,1
112,610140,0.642650,0.295933,1
113,610140,0.641800,0.295933,1
114,610140,0.643100,0.295933,1
115,610140,0.635800,0.295933,1
116,610140,0.633200,0.295933,1
117,610140,0.631100,0.295933,1
118,610140,0.632900,0.295933,1
119,610140,0.635200,0.295933,1
120,610140,0.626600,0.295933,1
121,610140,0.625300,0.295933,1
122,610140,0.612500,0.295933,1
123,610140,0.606550,0.295933,1
124,610140,0.606900,0.295933,1
125,610140,0.603550,0.295933,1
126,610140,0.603350,0.295933,1
127,610140,0.610850,0.295933,1
128,610140,0.609100,0.295933,1
129,610140,0.610000,0.295933,1
130,610140,0.610350,0.295933,1
131,610140,0.615250,0.295933,1
132,610140,0.619850,0.295933,1
133,610140,0.631200,0.295933,1
134,610140,0.635050,0.295933,1
135,610140,0.641650,0.295933,1
136,610140,0.642650,0.295933,1
137,610140,0.653050,0.295933,1
138,610140,0.655950,0.295933,1
139,610140,0.653000,0.295933,1
140,610140,0.653150,0.295933,1
141,610140,0.658500,0.295933,1
142,610140,0.659950,0.295933,1
143,610140,0.659050,0.295933,1
144,610140,0.656850,0.295933,1
145,610140,0.657700,0.295933,1
146,610140,0.664600,0.295933,1
147,610140,0.667700,0.295933,1
148,610140,0.663000,0.295933,1
149,610140,0.663450,0.295933,1
150,610140,0.661600,0.295933,1
151,610140,0.660200,0.295933,1
152,610140,0.648550,0.295933,1
153,610140,0.643150,0.295933,1
154,610140,0.637250,0.295933,1
155,610140,0.629050,0.295933,1
156,610140,0.627700,0.295933,1
157,610140,0.623350,0.295933,1
158,610140,0.624550,0.295933,1
159,610140,0.622350,0.295933,1
160,610140,0.621750,0.295933,1
161,610140,0.610600,0.295933,1
162,610140,0.608150,0.295933,1
163,610140,0.601200,0.295933,1
164,610140,0.594200,0.295933,1
165,610140,0.593300,0.295933,1
166,610140,0.594150,0.295933,1
167,610140,0.586550,0.295933,1
168,610140,0.577200,0.295933,1
169,610140,0.577800,0.295933,1
170,610140,0.573750,0.295933,1
171,610140,0.569150,0.295933,1
172,610140,0.565800,0.295933,1
173,610140,0.558500,0.295933,1
174,610140,0.551950,0.295933,1
175,610140,0.550250,0.295933,1
176,610140,0.546100,0.295933,1
177,610140,0.550650,0.295933,1
178,610140,0.542100,0.295933,1
179,610140,0.541400,0.295933,1
180,610140,0.540750,0.295933,1
181,610140,0.547900,0.295933,1
182,610140,0.547350,0.295933,1
183,610140,0.552650,0.295933,1
184,610140,0.556850,0.295933,1
185,610140,0.556000,0.295933,1
186,610140,0.561850,0.295933,1
187,610140,0.561700,0.295933,1
188,610140,0.569750,0.295933,1
189,610140,0.578800,0.295933,1
190,610140,0.582850,0.295933,1
191,610140,0.588850,0.295933,1
192,610140,0.592550,0.295933,1
193,610140,0.599100,0.295933,1
194,610140,0.600950,0.295933,1
195,610140,0.604200,0.295933,1
196,610140,0.608200,0.295933,1
197,610140,0.604200,0.295933,1
198,610140,0.609050,0.295933,1
199,610140,0.611600,0.295933,1
200,610140,0.612400,0.295933,1
201,610140,0.607300,0.295933,1
202,610140,0.601000,0.295933,1
203,610140,0.598400,0.295933,1
204,610140,0.591700,0.295933,1
205,610140,0.581050,0.295933,1
206,610140,0.578050,0.295933,1
207,610140,0.576650,0.295933,1
208,610140,0.575000,0.295933,1
209,610140,0.568650,0.295933,1
210,610140,0.567350,0.295933,1
211,610140,0.570650,0.295933,1
212,610140,0.569350,0.295933,1
213,610140,0.569800,0.295933,1
214,610140,0.563700,0.295933,1
215,610140,0.562550,0.295933,1
216,610140,0.556250,0.295933,1
217,610140,0.553500,0.295933,1
218,610140,0.546700,0.295933,1
219,610140,0.545050,0.295933,1
220,610140,0.540300,0.295933,1
221,610140,0.541200,0.295933,1
222,610140,0.541450,0.295933,1
223,610140,0.534400,0.295933,1
224,610140,0.535650,0.295933,1
225,610140,0.539700,0.295933,1
226,610140,0.543850,0.295933,1
227,610140,0.544550,0.295933,1
228,610140,0.541300,0.295933,1
229,610140,0.545000,0.295933,1
230,610140,0.552250,0.295933,1
231,610140,0.552850,0.295933,1
232,610140,0.559500,0.295933,1
233,610140,0.563300,0.295933,1
234,610140,0.563650,0.295933,1
235,610140,0.566300,0.295933,1
236,610140,0.568650,0.295933,1
237,610140,0.566300,0.295933,1
238,610140,0.564150,0.295933,1
239,610140,0.558100,0.295933,1
240,610140,0.558150,0.295933,1
241,610140,0.557950,0.295933,1
242,610140,0.558300,0.295933,1
243,610140,0.558850,0.295933,1
244,610140,0.559300,0.295933,1
245,610140,0.558950,0.295933,1
246,610140,0.564150,0.295933,1
247,610140,0.569100,0.295933,1
248,610140,0.570300,0.295933,1
249,610140,0.577500,0.295933,1
250,610140,0.579450,0.295933,1
251,610140,0.577050,0.295933,1
252,610140,0.579900,0.295933,1
253,610140,0.581850,0.295933,1
254,610140,0.577400,0.295933,1
255,610140,0.577300,0.295933,1
256,610140,0.574950,0.295933,1
257,610140,0.576000,0.295933,1
258,610140,0.570300,0.295933,1
259,610140,0.569800,0.295933,1
260,610140,0.557500,0.295933,1
261,610140,0.554050,0.295933,1
262,610140,0.550850,0.295933,1
263,610140,0.542350,0.295933,1
264,610140,0.541200,0.295933,1
265,610140,0.545500,0.295933,1
266,610140,0.545100,0.295933,1
267,610140,0.546750,0.295933,1
268,610140,0.536300,0.295933,1
269,610140,0.532850,0.295933,1
270,610140,0.529600,0.295933,1
271,610140,0.524700,0.295933,1
272,610140,0.525550,0.295933,1
273,610140,0.525400,0.295933,1
274,610140,0.518800,0.295933,1
275,610140,0.517400,0.295933,1
276,610140,0.520850,0.295933,1
277,610140,0.526800,0.295933,1
278,610140,0.528600,0.295933,1
279,610140,0.534800,0.295933,1
280,610140,0.538250,0.295933,1
281,610140,0.536850,0.295933,1
282,610140,0.539750,0.295933,1
283,610140,0.535600,0.295933,1
284,610140,0.544850,0.295933,1
285,610140,0.546400,0.295933,1
286,610140,0.550600,0.295933,1
287,610140,0.556550,0.295933,1
288,610140,0.565900,0.295933,1
289,610140,0.569950,0.295933,1
290,610140,0.574450,0.295933,1
291,610140,0.580000,0.295933,1
292,610140,0.583800,0.295933,1
293,610140,0.587050,0.295933,1
294,610140,0.590100,0.295933,1
295,610140,0.592150,0.295933,1
296,610140,0.594350,0.295933,1
297,610140,0.594350,0.295933,1
298,610140,0.591850,0.295933,1
299,610140,0.590550,0.295933,1
300,610140,0.598550,0.295933,1
301,610140,0.597150,0.295933,1
302,610140,0.592250,0.295933,1
303,610140,0.594000,0.295933,1
304,610140,0.591000,0.295933,1
305,610140,0.584700,0.295933,1
306,610140,0.586200,0.295933,1
307,610140,0.582050,0.295933,1
308,610140,0.578250,0.295933,1
309,610140,0.573250,0.295933,1
310,610140,0.574050,0.295933,1
311,610140,0.570150,0.295933,1
312,610140,0.574850,0.295933,1
313,610140,0.579200,0.295933,1
314,610140,0.575950,0.295933,1
315,610140,0.580400,0.295933,1
316,610140,0.575300,0.295933,1
317,610140,0.571200,0.295933,1
318,610140,0.567250,0.295933,1
319,610140,0.560000,0.295933,1
320,610140,0.560250,0.295933,1
321,610140,0.561750,0.295933,1
322,610140,0.564700,0.295933,1
323,610140,0.559800,0.295933,1
324,610140,0.546200,0.295933,1
325,610140,0.540800,0.295933,1
326,610140,0.541450,0.295933,1
327,610140,0.546400,0.295933,1
328,610140,0.543550,0.295933,1
329,610140,0.546750,0.295933,1
330,610140,0.547300,0.295933,1
331,610140,0.549300,0.295933,1
332,610140,0.550550,0.295933,1
333,610140,0.553850,0.295933,1
334,610140,0.561050,0.295933,1
335,610140,0.562350,0.295933,1
336,610140,0.561200,0.295933,1
337,610140,0.567800,0.295933,1
338,610140,0.567300,0.295933,1
339,610140,0.568200,0.295933,1
340,610140,0.573600,0.295933,1
341,610140,0.574950,0.295933,1
342,610140,0.579650,0.295933,1
343,610140,0.582350,0.295933,1
344,610140,0.582750,0.295933,1
345,610140,0.588750,0.295933,1
346,610140,0.594150,0.295933,1
347,610140,0.595550,0.295933,1
348,610140,0.597050,0.295933,1
349,610140,0.593350,0.295933,1
350,610140,0.595200,0.295933,1
351,610140,0.595250,0.295933,1
352,610140,0.594000,0.295933,1
353,610140,0.593900,0.295933,1
354,610140,0.590850,0.295933,1
355,610140,0.589650,0.295933,1
356,610140,0.588750,0.295933,1
357,610140,0.595400,0.295933,1
358,610140,0.593800,0.295933,1
359,610140,0.592150,0.295933,1
360,610140,0.591950,0.295933,1
361,610140,0.586500,0.295933,1
362,610140,0.589950,0.295933,1
363,610140,0.585600,0.295933,1
364,610140,0.583900,0.295933,1
365,610140,0.582300,0.295933,1
366,610140,0.575950,0.295933,1
367,610140,0.576150,0.295933,1
368,610140,0.576750,0.295933,1
369,610140,0.578200,0.295933,1
370,610140,0.568200,0.295933,1
371,610140,0.567550,0.295933,1
372,610140,0.565800,0.295933,1
373,610140,0.561800,0.295933,1
374,610140,0.568650,0.295933,1
375,610140,0.566200,0.295933,1
376,610140,0.574700,0.295933,1
377,610140,0.575400,0.295933,1
378,610140,0.579100,0.295933,1
379,610140,0.578350,0.295933,1
380,610140,0.585550,0.295933,1
381,610140,0.581700,0.295933,1
382,610140,0.578450,0.295933,1
383,610140,0.577950,0.295933,1
384,610140,0.578200,0.295933,1
385,610140,0.586300,0.295933,1
386,610140,0.591550,0.295933,1
387,610140,0.602400,0.295933,1
388,610140,0.608200,0.295933,1
389,610140,0.607800,0.295933,1
390,610140,0.612250,0.295933,1
391,610140,0.617400,0.295933,1
392,610140,0.621050,0.295933,1
393,610140,0.621600,0.295933,1
394,610140,0.623450,0.295933,1
395,610140,0.622350,0.295933,1
396,610140,0.627800,0.295933,1
397,610140,0.628350,0.295933,1
398,610140,0.629050,0.295933,1
399,610140,0.628500,0.295933,1
400,610140,0.634350,0.295933,1
401,610140,0.632850,0.295933,1
402,610140,0.626450,0.295933,1
403,610140,0.616650,0.295933,1
404,610140,0.616450,0.295933,1
405,610140,0.615650,0.295933,1
406,610140,0.615500,0.295933,1
407,610140,0.607550,0.295933,1
408,610140,0.608200,0.295933,1
409,610140,0.611000,0.295933,1
410,610140,0.608800,0.295933,1
411,610140,0.605250,0.295933,1
412,610140,0.603750,0.295933,1
413,610140,0.605350,0.295933,1
414,610140,0.601500,0.295933,1
415,610140,0.592050,0.295933,1
416,610140,0.583400,0.295933,1
417,610140,0.579200,0.295933,1
418,610140,0.576050,0.295933,1
419,610140,0.570100,0.295933,1
420,610140,0.575700,0.295933,1
421,610140,0.570500,0.295933,1
422,610140,0.564600,0.295933,1
423,610140,0.563900,0.295933,1
424,610140,0.559500,0.295933,1
425,610140,0.553000,0.295933,1
426,610140,0.552200,0.295933,1
427,610140,0.554900,0.295933,1
428,610140,0.560350,0.295933,1
429,610140,0.562800,0.295933,1
430,610140,0.570950,0.295933,1
431,610140,0.572750,0.295933,1
432,610140,0.573900,0.295933,1
433,610140,0.580150,0.295933,1
434,610140,0.586500,0.295933,1
435,610140,0.584550,0.295933,1
436,610140,0.583500,0.295933,1
437,610140,0.591650,0.295933,1
438,610140,0.592850,0.295933,1
439,610140,0.594250,0.295933,1
440,610140,0.597500,0.295933,1
441,610140,0.589650,0.295933,1
442,610140,0.591700,0.295933,1
443,610140,0.593350,0.295933,1
444,610140,0.594750,0.295933,1
445,610140,0.601450,0.295933,1
446,610140,0.602950,0.295933,1
447,610140,0.603550,0.295933,1
448,610140,0.605850,0.295933,1
449,610140,0.616050,0.295933,1
450,610140,0.615000,0.295933,1
451,610140,0.614650,0.295933,1
452,610140,0.610700,0.295933,1
453,610140,0.612150,0.295933,1
454,610140,0.607400,0.295933,1
455,610140,0.602850,0.295933,1
456,610140,0.591000,0.295933,1
457,610140,0.584500,0.295933,1
458,610140,0.580950,0.295933,1
459,610140,0.575000,0.295933,1
460,610140,0.569950,0.295933,1
461,610140,0.569550,0.295933,1
462,610140,0.569550,0.295933,1
463,610140,0.565900,0.295933,1
464,610140,0.565250,0.295933,1
465,610140,0.567350,0.295933,1
466,610140,0.564250,0.295933,1
467,610140,0.559850,0.295933,1
468,610140,0.556250,0.295933,1
469,610140,0.556550,0.295933,1
470,610140,0.556050,0.295933,1
471,610140,0.557500,0.295933,1
472,610140,0.552550,0.295933,1
473,610140,0.551050,0.295933,1
474,610140,0.544900,0.295933,1
475,610140,0.536050,0.295933,1
476,610140,0.538700,0.295933,1
477,610140,0.539100,0.295933,1
478,610140,0.537950,0.295933,1
479,610140,0.542600,0.295933,1
480,610140,0.543700,0.295933,1
481,610140,0.542950,0.295933,1
482,610140,0.541900,0.295933,1
483,610140,0.551650,0.295933,1
484,610140,0.552450,0.295933,1
485,610140,0.553600,0.295933,1
486,610140,0.556500,0.295933,1
487,610140,0.556050,0.295933,1
488,610140,0.563900,0.295933,1
489,610140,0.563600,0.295933,1
490,610140,0.563100,0.295933,1
491,610140,0.564500,0.295933,1
492,610140,0.564700,0.295933,1
493,610140,0.570550,0.295933,1
494,610140,0.573500,0.295933,1
495,610140,0.584300,0.295933,1
496,610140,0.582000,0.295933,1
497,610140,0.586600,0.295933,1
498,610140,0.588150,0.295933,1
499,610140,0.588550,0.295933,1
500,610140,0.595350,0.295933,1
501,610140,0.591600,0.295933,1
502,610140,0.591850,0.295933,1
503,610140,0.586850,0.295933,1
504,610140,0.591450,0.295933,1
505,610140,0.587600,0.295933,1
506,610140,0.587350,0.295933,1
507,610140,0.586500,0.295933,1
508,610140,0.589100,0.295933,1
509,610140,0.587500,0.295933,1
510,610140,0.581300,0.295933,1
511,610140,0.579050,0.295933,1
512,610140,0.575850,0.295933,1
513,610140,0.573850,0.295933,1
514,610140,0.572500,0.295933,1
515,610140,0.571100,0.295933,1
516,610140,0.569900,0.295933,1
517,610140,0.570450,0.295933,1
518,610140,0.563850,0.295933,1
519,610140,0.565450,0.295933,1
520,610140,0.564650,0.295933,1
521,610140,0.559200,0.295933,1
522,610140,0.553550,0.295933,1
523,610140,0.551250,0.295933,1
524,610140,0.553550,0.295933,1
525,610140,0.551300,0.295933,1
526,610140,0.555800,0.295933,1
527,610140,0.559400,0.295933,1
528,610140,0.573300,0.295933,1
529,610140,0.572950,0.295933,1
530,610140,0.573000,0.295933,1
531,610140,0.581600,0.295933,1
532,610140,0.585100,0.295933,1
533,610140,0.593350,0.295933,1
534,610140,0.597700,0.295933,1
535,610140,0.592600,0.295933,1
536,610140,0.592150,0.295933,1
537,610140,0.597700,0.295933,1
538,610140,0.604550,0.295933,1
539,610140,0.607600,0.295933,1
540,610140,0.610300,0.295933,1
541,610140,0.608250,0.295933,1
542,610140,0.613350,0.295933,1
543,610140,0.618200,0.295933,1
544,610140,0.617400,0.295933,1
545,610140,0.609600,0.295933,1
546,610140,0.614000,0.295933,1
547,610140,0.620200,0.295933,1
548,610140,0.618450,0.295933,1
549,610140,0.616500,0.295933,1
550,610140,0.618800,0.295933,1
551,610140,0.619300,0.295933,1
552,610140,0.615750,0.295933,1
553,610140,0.605550,0.295933,1
554,610140,0.597700,0.295933,1
555,610140,0.596950,0.295933,1
556,610140,0.593850,0.295933,1
557,610140,0.587550,0.295933,1
558,610140,0.583000,0.295933,1
559,610140,0.580300,0.295933,1
560,610140,0.570900,0.295933,1
561,610140,0.572850,0.295933,1
562,610140,0.574050,0.295933,1
563,610140,0.572300,0.295933,1
564,610140,0.570250,0.295933,1
565,610140,0.569700,0.295933,1
566,610140,0.572850,0.295933,1
567,610140,0.570850,0.295933,1
568,610140,0.568450,0.295933,1
569,610140,0.565800,0.295933,1
570,610140,0.566650,0.295933,1
571,610140,0.558650,0.295933,1
572,610140,0.556900,0.295933,1
573,610140,0.555000,0.295933,1
574,610140,0.547900,0.295933,1
575,610140,0.541500,0.295933,1
576,610140,0.541150,0.295933,1
577,610140,0.537650,0.295933,1
578,610140,0.545450,0.295933,1
579,610140,0.543600,0.295933,1
580,610140,0.543550,0.295933,1
581,610140,0.545300,0.295933,1
582,610140,0.549550,0.295933,1
583,610140,0.548450,0.295933,1
584,610140,0.548750,0.295933,1
585,610140,0.553700,0.295933,1
586,610140,0.555150,0.295933,1
587,610140,0.557600,0.295933,1
588,610140,0.559800,0.295933,1
589,610140,0.555100,0.295933,1
590,610140,0.550700,0.295933,1
591,610140,0.556350,0.295933,1
592,610140,0.557800,0.295933,1
593,610140,0.561350,0.295933,1
594,610140,0.573300,0.295933,1
595,610140,0.581500,0.295933,1
596,610140,0.582650,0.295933,1
597,610140,0.589750,0.295933,1
598,610140,0.587450,0.295933,1
599,610140,0.591650,0.295933,1
600,610140,0.598650,0.295933,1
601,610140,0.592350,0.295933,1
602,610140,0.590350,0.295933,1
603,610140,0.586350,0.295933,1
604,610140,0.584300,0.295933,1
605,610140,0.586850,0.295933,1
606,610140,0.582250,0.295933,1
607,610140,0.577650,0.295933,1
608,610140,0.573850,0.295933,1
609,610140,0.568900,0.295933,1
610,610140,0.571050,0.295933,1
611,610140,0.573300,0.295933,1
612,610140,0.568500,0.295933,1
613,610140,0.568200,0.295933,1
614,610140,0.562750,0.295933,1
615,610140,0.562700,0.295933,1
616,610140,0.561800,0.295933,1
617,610140,0.558450,0.295933,1
618,610140,0.550600,0.295933,1
619,610140,0.546250,0.295933,1
620,610140,0.540400,0.295933,1
621,610140,0.539300,0.295933,1
622,610140,0.532500,0.295933,1
623,610140,0.528300,0.295933,1
624,610140,0.526100,0.295933,1
625,610140,0.527650,0.295933,1
626,610140,0.528650,0.295933,1
627,610140,0.529250,0.295933,1
628,610140,0.528950,0.295933,1
629,610140,0.534050,0.295933,1
630,610140,0.536250,0.295933,1
631,610140,0.536050,0.295933,1
632,610140,0.541900,0.295933,1
633,610140,0.544900,0.295933,1
634,610140,0.550550,0.295933,1
635,610140,0.556500,0.295933,1
636,610140,0.565100,0.295933,1
637,610140,0.571600,0.295933,1
638,610140,0.575500,0.295933,1
639,610140,0.579150,0.295933,1
640,610140,0.587500,0.295933,1
641,610140,0.596300,0.295933,1
642,610140,0.600600,0.295933,1
643,610140,0.601500,0.295933,1
644,610140,0.606200,0.295933,1
645,610140,0.606950,0.295933,1
646,610140,0.613050,0.295933,1
647,610140,0.620350,0.295933,1
648,610140,0.623750,0.295933,1
649,610140,0.624850,0.295933,1
650,610140,0.629500,0.295933,1
651,610140,0.628350,0.295933,1
652,610140,0.630250,0.295933,1
653,610140,0.625250,0.295933,1
654,610140,0.621900,0.295933,1
655,610140,0.612150,0.295933,1
656,610140,0.609650,0.295933,1
657,610140,0.607350,0.295933,1
658,610140,0.602450,0.295933,1
659,610140,0.600600,0.295933,1
660,610140,0.598800,0.295933,1
661,610140,0.590050,0.295933,1
662,610140,0.582550,0.295933,1
663,610140,0.585400,0.295933,1
664,610140,0.587100,0.295933,1
665,610140,0.585700,0.295933,1
666,610140,0.589500,0.295933,1
667,610140,0.586200,0.295933,1
668,610140,0.576600,0.295933,1
669,610140,0.577700,0.295933,1
670,610140,0.570050,0.295933,1
671,610140,0.571450,0.295933,1
672,610140,0.569850,0.295933,1
673,610140,0.569600,0.295933,1
674,610140,0.566800,0.295933,1
675,610140,0.571350,0.295933,1
676,610140,0.570800,0.295933,1
677,610140,0.568700,0.295933,1
678,610140,0.571750,0.295933,1
679,610140,0.570050,0.295933,1
680,610140,0.566600,0.295933,1
681,610140,0.571750,0.295933,1
682,610140,0.574150,0.295933,1
683,610140,0.575050,0.295933,1
684,610140,0.581900,0.295933,1
685,610140,0.584550,0.295933,1
686,610140,0.584600,0.295933,1
687,610140,0.587800,0.295933,1
688,610140,0.589600,0.295933,1
689,610140,0.588750,0.295933,1
690,610140,0.589750,0.295933,1
691,610140,0.586400,0.295933,1
692,610140,0.585950,0.295933,1
693,610140,0.587050,0.295933,1
694,610140,0.588750,0.295933,1
695,610140,0.591700,0.295933,1
696,610140,0.597650,0.295933,1
697,610140,0.601700,0.295933,1
698,610140,0.605300,0.295933,1
699,610140,0.600850,0.295933,1
700,610140,0.604650,0.295933,1
701,610140,0.600300,0.295933,1
702,610140,0.598500,0.295933,1
703,610140,0.593850,0.295933,1
704,610140,0.591400,0.295933,1
705,610140,0.590650,0.295933,1
706,610140,0.587150,0.295933,1
707,610140,0.586200,0.295933,1
708,610140,0.584000,0.295933,1
709,610140,0.580300,0.295933,1
710,610140,0.577800,0.295933,1
711,610140,0.570050,0.295933,1
712,610140,0.566050,0.295933,1
713,610140,0.559100,0.295933,1
714,610140,0.555300,0.295933,1
715,610140,0.552600,0.295933,1
716,610140,0.550450,0.295933,1
717,610140,0.543950,0.295933,1
718,610140,0.542200,0.295933,1
719,610140,0.540700,0.295933,1
720,610140,0.541500,0.295933,1
721,610140,0.534250,0.295933,1
722,610140,0.530800,0.295933,1
723,610140,0.534700,0.295933,1
724,610140,0.532400,0.295933,1
725,610140,0.530250,0.295933,1
726,610140,0.540400,0.295933,1
727,610140,0.545200,0.295933,1
728,610140,0.547600,0.295933,1
729,610140,0.556950,0.295933,1
730,610140,0.560650,0.295933,1
731,610140,0.562800,0.295933,1
732,610140,0.566650,0.295933,1
733,610140,0.567700,0.295933,1
734,610140,0.567850,0.295933,1
735,610140,0.574000,0.295933,1
736,610140,0.569800,0.295933,1
737,610140,0.563850,0.295933,1
738,610140,0.564100,0.295933,1
739,610140,0.568700,0.295933,1
740,610140,0.568250,0.295933,1
741,610140,0.577150,0.295933,1
742,610140,0.578700,0.295933,1
743,610140,0.581150,0.295933,1
744,610140,0.591200,0.295933,1
745,610140,0.593600,0.295933,1
746,610140,0.597400,0.295933,1
747,610140,0.593550,0.295933,1
748,610140,0.599950,0.295933,1
749,610140,0.605350,0.295933,1
750,610140,0.612800,0.295933,1
751,610140,0.613650,0.295933,1
752,610140,0.612750,0.295933,1
753,610140,0.603550,0.295933,1
754,610140,0.598850,0.295933,1
755,610140,0.594950,0.295933,1
756,610140,0.594550,0.295933,1
757,610140,0.587450,0.295933,1
758,610140,0.581250,0.295933,1
759,610140,0.575750,0.295933,1
760,610140,0.572300,0.295933,1
761,610140,0.566750,0.295933,1
762,610140,0.560400,0.295933,1
763,610140,0.552950,0.295933,1
764,610140,0.546950,0.295933,1
765,610140,0.544600,0.295933,1
766,610140,0.538800,0.295933,1
767,610140,0.536450,0.295933,1
768,610140,0.532500,0.295933,1
769,610140,0.527850,0.295933,1
770,610140,0.517900,0.295933,1
771,610140,0.508550,0.295933,1
772,610140,0.500700,0.295933,1
773,610140,0.496600,0.295933,1
774,610140,0.494700,0.295933,1
775,610140,0.495550,0.295933,1
776,610140,0.498650,0.295933,1
777,610140,0.501550,0.295933,1
778,610140,0.506300,0.295933,1
779,610140,0.506900,0.295933,1
780,610140,0.510850,0.295933,1
781,610140,0.513450,0.295933,1
782,610140,0.516900,0.295933,1
783,610140,0.516950,0.295933,1
784,610140,0.521950,0.295933,1
785,610140,0.525000,0.295933,1
786,610140,0.528750,0.295933,1
787,610140,0.533100,0.295933,1
788,610140,0.532200,0.295933,1
789,610140,0.528600,0.295933,1
790,610140,0.535400,0.295933,1
791,610140,0.538850,0.295933,1
792,610140,0.543550,0.295933,1
793,610140,0.544550,0.295933,1
794,610140,0.541800,0.295933,1
795,610140,0.543300,0.295933,1
796,610140,0.544150,0.295933,1
797,610140,0.552900,0.295933,1
798,610140,0.548100,0.295933,1
799,610140,0.545800,0.295933,1
800,610140,0.555000,0.295933,1
801,610140,0.558700,0.295933,1
802,610140,0.554550,0.295933,1
803,610140,0.553250,0.295933,1
804,610140,0.554250,0.295933,1
805,610140,0.552150,0.295933,1
806,610140,0.548100,0.295933,1
807,610140,0.546150,0.295933,1
808,610140,0.546900,0.295933,1
809,610140,0.545400,0.295933,1
810,610140,0.547150,0.295933,1
811,610140,0.546750,0.295933,1
812,610140,0.547250,0.295933,1
813,610140,0.541500,0.295933,1
814,610140,0.542750,0.295933,1
815,610140,0.540650,0.295933,1
816,610140,0.542500,0.295933,1
817,610140,0.540050,0.295933,1
818,610140,0.541850,0.295933,1
819,610140,0.545500,0.295933,1
820,610140,0.541200,0.295933,1
821,610140,0.539200,0.295933,1
