Generation,Position,Frequency,Effect,Origin
21,1159275,0.781150,2.562669,1
21,1037246,0.775300,0.899229,1
21,915217,0.744050,2.521813,1
21,305072,0.503100,0.299654,1
21,183043,0.213000,0.101983,1
21,671159,0.114700,0.869496,1
21,427101,0.059350,0.285951,1
22,549130,0.982500,0.153675,1
22,793188,0.974550,1.142787,1
22,61014,0.958950,0.088816,1
22,1159275,0.785450,2.562669,1
22,1037246,0.772700,0.899229,1
22,915217,0.744650,2.521813,1
22,305072,0.501100,0.299654,1
22,183043,0.209300,0.101983,1
22,671159,0.113050,0.869496,1
22,427101,0.057450,0.285951,1
23,549130,0.980800,0.153675,1
23,793188,0.974350,1.142787,1
23,61014,0.959150,0.088816,1
23,1159275,0.793150,2.562669,1
23,1037246,0.772200,0.899229,1
23,915217,0.745600,2.521813,1
23,305072,0.504600,0.299654,1
23,183043,0.212350,0.101983,1
23,671159,0.111350,0.869496,1
23,427101,0.057050,0.285951,1
24,549130,0.979400,0.153675,1
24,793188,0.973950,1.142787,1
24,61014,0.958200,0.088816,1
24,1159275,0.793000,2.562669,1
24,1037246,0.778950,0.899229,1
24,915217,0.750050,2.521813,1
24,305072,0.508650,0.299654,1
24,183043,0.214650,0.101983,1
24,671159,0.107850,0.869496,1
24,427101,0.057800,0.285951,1
25,549130,0.979800,0.153675,1
25,793188,0.973150,1.142787,1
25,61014,0.958900,0.088816,1
25,1159275,0.794650,2.562669,1
25,1037246,0.777300,0.899229,1
25,915217,0.748500,2.521813,1
25,305072,0.512250,0.299654,1
25,183043,0.212800,0.101983,1
25,671159,0.109750,0.869496,1
25,427101,0.059200,0.285951,1
26,549130,0.977950,0.153675,1
26,793188,0.973700,1.142787,1
26,61014,0.956950,0.088816,1
26,1159275,0.798850,2.562669,1
26,1037246,0.781200,0.899229,1
26,915217,0.752900,2.521813,1
26,305072,0.516200,0.299654,1
26,183043,0.206700,0.101983,1
26,671159,0.110100,0.869496,1
26,427101,0.058750,0.285951,1
27,549130,0.979200,0.153675,1
27,793188,0.975150,1.142787,1
27,61014,0.958900,0.088816,1
27,1159275,0.803900,2.562669,1
27,1037246,0.778700,0.899229,1
27,915217,0.756150,2.521813,1
27,305072,0.519100,0.299654,1
27,183043,0.210000,0.101983,1
27,671159,0.108400,0.869496,1
27,427101,0.061100,0.285951,1
28,549130,0.978600,0.153675,1
28,793188,0.974850,1.142787,1
28,61014,0.959900,0.088816,1
28,1159275,0.803850,2.562669,1
28,1037246,0.779850,0.899229,1
28,915217,0.758700,2.521813,1
28,305072,0.512650,0.299654,1
28,183043,0.205950,0.101983,1
28,671159,0.107750,0.869496,1
28,427101,0.060850,0.285951,1
29,549130,0.979950,0.153675,1
29,793188,0.974450,1.142787,1
29,61014,0.958400,0.088816,1
29,1159275,0.805250,2.562669,1
29,1037246,0.773100,0.899229,1
29,915217,0.762150,2.521813,1
29,305072,0.508150,0.299654,1
29,183043,0.205600,0.101983,1
29,671159,0.112200,0.869496,1
29,427101,0.058250,0.285951,1
30,549130,0.979850,0.153675,1
30,793188,0.976400,1.142787,1
30,61014,0.958550,0.088816,1
30,1159275,0.807400,2.562669,1
30,1037246,0.773150,0.899229,1
30,915217,0.764350,2.521813,1
30,305072,0.505150,0.299654,1
30,183043,0.206600,0.101983,1
30,671159,0.110600,0.869496,1
30,427101,0.060250,0.285951,1
31,549130,0.980400,0.153675,1
31,793188,0.976850,1.142787,1
31,61014,0.958250,0.088816,1
31,1159275,0.811450,2.562669,1
31,1037246,0.771100,0.899229,1
31,915217,0.765100,2.521813,1
31,305072,0.505550,0.299654,1
31,183043,0.207100,0.101983,1
31,671159,0.110050,0.869496,1
31,427101,0.057200,0.285951,1
32,549130,0.980600,0.153675,1
32,793188,0.976350,1.142787,1
32,61014,0.959450,0.088816,1
32,1159275,0.812300,2.562669,1
32,1037246,0.767950,0.899229,1
32,915217,0.765600,2.521813,1
32,305072,0.507400,0.299654,1
32,183043,0.205150,0.101983,1
32,671159,0.108950,0.869496,1
32,427101,0.054800,0.285951,1
33,549130,0.982350,0.153675,1
33,793188,0.976350,1.142787,1
33,61014,0.958200,0.088816,1
33,1159275,0.817100,2.562669,1
33,1037246,0.776300,0.899229,1
33,915217,0.766750,2.521813,1
33,305072,0.505750,0.299654,1
33,183043,0.207450,0.101983,1
33,671159,0.113300,0.869496,1
33,427101,0.056000,0.285951,1
34,549130,0.981150,0.153675,1
34,793188,0.976600,1.142787,1
34,61014,0.956800,0.088816,1
34,1159275,0.816650,2.562669,1
34,1037246,0.777600,0.899229,1
34,915217,0.766100,2.521813,1
34,305072,0.511500,0.299654,1
34,183043,0.205500,0.101983,1
34,671159,0.115850,0.869496,1
34,427101,0.055900,0.285951,1
35,549130,0.980250,0.153675,1
35,793188,0.977800,1.142787,1
35,61014,0.955050,0.088816,1
35,1159275,0.817300,2.562669,1
35,1037246,0.781000,0.899229,1
35,915217,0.765950,2.521813,1
35,305072,0.507650,0.299654,1
35,183043,0.204050,0.101983,1
35,671159,0.115100,0.869496,1
35,427101,0.055900,0.285951,1
36,793188,0.979450,1.142787,1
36,549130,0.978700,0.153675,1
36,61014,0.956150,0.088816,1
36,1159275,0.820300,2.562669,1
36,1037246,0.776600,0.899229,1
36,915217,0.764500,2.521813,1
36,305072,0.504250,0.299654,1
36,183043,0.204150,0.101983,1
36,671159,0.114800,0.869496,1
36,427101,0.055500,0.285951,1
37,793188,0.979950,1.142787,1
37,549130,0.979200,0.153675,1
37,61014,0.956600,0.088816,1
37,1159275,0.822200,2.562669,1
37,1037246,0.778750,0.899229,1
37,915217,0.770300,2.521813,1
37,305072,0.498000,0.299654,1
37,183043,0.205250,0.101983,1
37,671159,0.117950,0.869496,1
37,427101,0.055300,0.285951,1
38,549130,0.980250,0.153675,1
38,793188,0.979950,1.142787,1
38,61014,0.957750,0.088816,1
38,1159275,0.821650,2.562669,1
38,1037246,0.777950,0.899229,1
38,915217,0.768900,2.521813,1
38,305072,0.495300,0.299654,1
38,183043,0.207200,0.101983,1
38,671159,0.117350,0.869496,1
38,427101,0.055100,0.285951,1
39,549130,0.980950,0.153675,1
39,793188,0.980300,1.142787,1
39,61014,0.959100,0.088816,1
39,1159275,0.823600,2.562669,1
39,1037246,0.778950,0.899229,1
39,915217,0.768700,2.521813,1
39,305072,0.494700,0.299654,1
39,183043,0.204150,0.101983,1
39,671159,0.117650,0.869496,1
39,427101,0.056900,0.285951,1
40,549130,0.982550,0.153675,1
40,793188,0.980700,1.142787,1
40,61014,0.957350,0.088816,1
40,1159275,0.826900,2.562669,1
40,1037246,0.784900,0.899229,1
40,915217,0.774200,2.521813,1
40,305072,0.494050,0.299654,1
40,183043,0.206150,0.101983,1
40,671159,0.116950,0.869496,1
40,427101,0.056500,0.285951,1
41,549130,0.983650,0.153675,1
41,793188,0.980400,1.142787,1
41,61014,0.959150,0.088816,1
41,1159275,0.836550,2.562669,1
41,1037246,0.787700,0.899229,1
41,915217,0.778950,2.521813,1
41,305072,0.497300,0.299654,1
41,183043,0.204650,0.101983,1
41,671159,0.117900,0.869496,1
41,427101,0.058500,0.285951,1
42,549130,0.983250,0.153675,1
42,793188,0.981850,1.142787,1
42,61014,0.958950,0.088816,1
42,1159275,0.833000,2.562669,1
42,1037246,0.787400,0.899229,1
42,915217,0.777500,2.521813,1
42,305072,0.500600,0.299654,1
42,183043,0.206150,0.101983,1
42,671159,0.116050,0.869496,1
42,427101,0.056450,0.285951,1
43,549130,0.983650,0.153675,1
43,793188,0.982400,1.142787,1
43,61014,0.958550,0.088816,1
43,1159275,0.834200,2.562669,1
43,1037246,0.786400,0.899229,1
43,915217,0.778550,2.521813,1
43,305072,0.501650,0.299654,1
43,183043,0.204600,0.101983,1
43,671159,0.117700,0.869496,1
43,427101,0.054950,0.285951,1
44,549130,0.984050,0.153675,1
44,793188,0.982750,1.142787,1
44,61014,0.959850,0.088816,1
44,1159275,0.833300,2.562669,1
44,1037246,0.785750,0.899229,1
44,915217,0.783800,2.521813,1
44,305072,0.498250,0.299654,1
44,183043,0.199950,0.101983,1
44,671159,0.118250,0.869496,1
44,427101,0.056200,0.285951,1
45,549130,0.984050,0.153675,1
45,793188,0.983150,1.142787,1
45,61014,0.960350,0.088816,1
45,1159275,0.832550,2.562669,1
45,915217,0.789500,2.521813,1
45,1037246,0.789300,0.899229,1
45,305072,0.495750,0.299654,1
45,183043,0.196700,0.101983,1
45,671159,0.117000,0.869496,1
45,427101,0.056350,0.285951,1
46,793188,0.984750,1.142787,1
46,549130,0.983750,0.153675,1
46,61014,0.961050,0.088816,1
46,1159275,0.832650,2.562669,1
46,915217,0.790200,2.521813,1
46,1037246,0.788800,0.899229,1
46,305072,0.492350,0.299654,1
46,183043,0.195850,0.101983,1
46,671159,0.118450,0.869496,1
46,427101,0.060600,0.285951,1
47,793188,0.985150,1.142787,1
47,549130,0.983000,0.153675,1
47,61014,0.959500,0.088816,1
47,1159275,0.833200,2.562669,1
47,1037246,0.794050,0.899229,1
47,915217,0.789700,2.521813,1
47,305072,0.491400,0.299654,1
47,183043,0.201350,0.101983,1
47,671159,0.117650,0.869496,1
47,427101,0.061850,0.285951,1
48,793188,0.985750,1.142787,1
48,549130,0.982600,0.153675,1
48,61014,0.957150,0.088816,1
48,1159275,0.832450,2.562669,1
48,915217,0.788950,2.521813,1
48,1037246,0.788400,0.899229,1
48,305072,0.491850,0.299654,1
48,183043,0.205450,0.101983,1
48,671159,0.121050,0.869496,1
48,427101,0.060200,0.285951,1
49,793188,0.987000,1.142787,1
49,549130,0.982400,0.153675,1
49,61014,0.958450,0.088816,1
49,1159275,0.831750,2.562669,1
49,915217,0.792350,2.521813,1
49,1037246,0.786650,0.899229,1
49,305072,0.490150,0.299654,1
49,183043,0.208450,0.101983,1
49,671159,0.122850,0.869496,1
49,427101,0.061450,0.285951,1
50,793188,0.987900,1.142787,1
50,549130,0.982050,0.153675,1
50,61014,0.958300,0.088816,1
50,1159275,0.839750,2.562669,1
50,915217,0.793500,2.521813,1
50,1037246,0.785800,0.899229,1
50,305072,0.493150,0.299654,1
50,183043,0.206250,0.101983,1
50,671159,0.123800,0.869496,1
50,427101,0.061850,0.285951,1
51,793188,0.987850,1.142787,1
51,549130,0.982950,0.153675,1
51,61014,0.959350,0.088816,1
51,1159275,0.843300,2.562669,1
51,915217,0.791300,2.521813,1
51,1037246,0.788100,0.899229,1
51,305072,0.494600,0.299654,1
51,183043,0.208250,0.101983,1
51,671159,0.126250,0.869496,1
51,427101,0.061250,0.285951,1
52,793188,0.988550,1.142787,1
52,549130,0.981300,0.153675,1
52,61014,0.962100,0.088816,1
52,1159275,0.848150,2.562669,1
52,915217,0.794850,2.521813,1
52,1037246,0.793800,0.899229,1
52,305072,0.497300,0.299654,1
52,183043,0.206250,0.101983,1
52,671159,0.128800,0.869496,1
52,427101,0.060700,0.285951,1
53,793188,0.988350,1.142787,1
53,549130,0.982050,0.153675,1
53,61014,0.963800,0.088816,1
53,1159275,0.848100,2.562669,1
53,1037246,0.797050,0.899229,1
53,915217,0.796600,2.521813,1
53,305072,0.496450,0.299654,1
53,183043,0.204250,0.101983,1
53,671159,0.132800,0.869496,1
53,427101,0.062200,0.285951,1
54,793188,0.988600,1.142787,1
54,549130,0.980350,0.153675,1
54,61014,0.963550,0.088816,1
54,1159275,0.852150,2.562669,1
54,915217,0.800500,2.521813,1
54,1037246,0.797050,0.899229,1
54,305072,0.497400,0.299654,1
54,183043,0.201450,0.101983,1
54,671159,0.133950,0.869496,1
54,427101,0.061300,0.285951,1
55,793188,0.989300,1.142787,1
55,549130,0.981000,0.153675,1
55,61014,0.962550,0.088816,1
55,1159275,0.856250,2.562669,1
55,915217,0.798550,2.521813,1
55,1037246,0.796350,0.899229,1
55,305072,0.503150,0.299654,1
55,183043,0.197250,0.101983,1
55,671159,0.131300,0.869496,1
55,427101,0.059900,0.285951,1
56,793188,0.989600,1.142787,1
56,549130,0.979800,0.153675,1
56,61014,0.961750,0.088816,1
56,1159275,0.858950,2.562669,1
56,915217,0.803750,2.521813,1
56,1037246,0.797250,0.899229,1
56,305072,0.494050,0.299654,1
56,183043,0.200100,0.101983,1
56,671159,0.135450,0.869496,1
56,427101,0.058050,0.285951,1
57,793188,0.989300,1.142787,1
57,549130,0.981500,0.153675,1
57,61014,0.962500,0.088816,1
57,1159275,0.857650,2.562669,1
57,915217,0.804150,2.521813,1
57,1037246,0.802850,0.899229,1
57,305072,0.500250,0.299654,1
57,183043,0.201700,0.101983,1
57,671159,0.135200,0.869496,1
57,427101,0.059750,0.285951,1
58,793188,0.988750,1.142787,1
58,549130,0.980850,0.153675,1
58,61014,0.962000,0.088816,1
58,1159275,0.854650,2.562669,1
58,915217,0.807350,2.521813,1
58,1037246,0.806850,0.899229,1
58,305072,0.499600,0.299654,1
58,183043,0.199800,0.101983,1
58,671159,0.138400,0.869496,1
58,427101,0.058550,0.285951,1
59,793188,0.987750,1.142787,1
59,549130,0.980400,0.153675,1
59,61014,0.962900,0.088816,1
59,1159275,0.850700,2.562669,1
59,1037246,0.808550,0.899229,1
59,915217,0.807950,2.521813,1
59,305072,0.499650,0.299654,1
59,183043,0.200450,0.101983,1
59,671159,0.138050,0.869496,1
59,427101,0.058600,0.285951,1
60,793188,0.988000,1.142787,1
60,549130,0.981050,0.153675,1
60,61014,0.963650,0.088816,1
60,1159275,0.850050,2.562669,1
60,1037246,0.809000,0.899229,1
60,915217,0.807750,2.521813,1
60,305072,0.497200,0.299654,1
60,183043,0.199550,0.101983,1
60,671159,0.136150,0.869496,1
60,427101,0.060300,0.285951,1
61,793188,0.988150,1.142787,1
61,549130,0.980000,0.153675,1
61,61014,0.963700,0.088816,1
61,1159275,0.852750,2.562669,1
61,1037246,0.811300,0.899229,1
61,915217,0.807600,2.521813,1
61,305072,0.493700,0.299654,1
61,183043,0.202200,0.101983,1
61,671159,0.132050,0.869496,1
61,427101,0.063000,0.285951,1
62,793188,0.987850,1.142787,1
62,549130,0.980200,0.153675,1
62,61014,0.962800,0.088816,1
62,1159275,0.853050,2.562669,1
62,1037246,0.812350,0.899229,1
62,915217,0.807900,2.521813,1
62,305072,0.497000,0.299654,1
62,183043,0.200850,0.101983,1
62,671159,0.131500,0.869496,1
62,427101,0.062600,0.285951,1
63,793188,0.988150,1.142787,1
63,549130,0.979150,0.153675,1
63,61014,0.961750,0.088816,1
63,1159275,0.856000,2.562669,1
63,1037246,0.812700,0.899229,1
63,915217,0.810000,2.521813,1
63,305072,0.499850,0.299654,1
63,183043,0.200050,0.101983,1
63,671159,0.131600,0.869496,1
63,427101,0.063600,0.285951,1
64,793188,0.989750,1.142787,1
64,549130,0.979750,0.153675,1
64,61014,0.961900,0.088816,1
64,1159275,0.857600,2.562669,1
64,915217,0.817350,2.521813,1
64,1037246,0.815200,0.899229,1
64,305072,0.499750,0.299654,1
64,183043,0.193450,0.101983,1
64,671159,0.130050,0.869496,1
64,427101,0.062950,0.285951,1
65,793188,0.989200,1.142787,1
65,549130,0.981000,0.153675,1
65,61014,0.962250,0.088816,1
65,1159275,0.857300,2.562669,1
65,1037246,0.820000,0.899229,1
65,915217,0.815500,2.521813,1
65,305072,0.502400,0.299654,1
65,183043,0.195650,0.101983,1
65,671159,0.129100,0.869496,1
65,427101,0.064000,0.285951,1
66,793188,0.990050,1.142787,1
66,549130,0.980650,0.153675,1
66,61014,0.960950,0.088816,1
66,1159275,0.861350,2.562669,1
66,1037246,0.821100,0.899229,1
66,915217,0.816400,2.521813,1
66,305072,0.503150,0.299654,1
66,183043,0.193900,0.101983,1
66,671159,0.130650,0.869496,1
66,427101,0.061850,0.285951,1
67,793188,0.990900,1.142787,1
67,549130,0.979400,0.153675,1
67,61014,0.960000,0.088816,1
67,1159275,0.864100,2.562669,1
67,1037246,0.824200,0.899229,1
67,915217,0.814850,2.521813,1
67,305072,0.509250,0.299654,1
67,183043,0.192600,0.101983,1
67,671159,0.130100,0.869496,1
67,427101,0.062300,0.285951,1
68,793188,0.990450,1.142787,1
68,549130,0.978450,0.153675,1
68,61014,0.960150,0.088816,1
68,1159275,0.868300,2.562669,1
68,1037246,0.825650,0.899229,1
68,915217,0.812300,2.521813,1
68,305072,0.509850,0.299654,1
68,183043,0.191250,0.101983,1
68,671159,0.132200,0.869496,1
68,427101,0.060300,0.285951,1
69,793188,0.991150,1.142787,1
69,549130,0.977500,0.153675,1
69,61014,0.958550,0.088816,1
69,1159275,0.869500,2.562669,1
69,1037246,0.826500,0.899229,1
69,915217,0.812550,2.521813,1
69,305072,0.508150,0.299654,1
69,183043,0.187450,0.101983,1
69,671159,0.136850,0.869496,1
69,427101,0.060500,0.285951,1
70,793188,0.990500,1.142787,1
70,549130,0.978500,0.153675,1
70,61014,0.960200,0.088816,1
70,1159275,0.870300,2.562669,1
70,1037246,0.825950,0.899229,1
70,915217,0.814050,2.521813,1
70,305072,0.512050,0.299654,1
70,183043,0.183700,0.101983,1
70,671159,0.134500,0.869496,1
70,427101,0.060800,0.285951,1
71,793188,0.990650,1.142787,1
71,549130,0.977100,0.153675,1
71,61014,0.958900,0.088816,1
71,1159275,0.872850,2.562669,1
71,1037246,0.824300,0.899229,1
71,915217,0.814300,2.521813,1
71,305072,0.509450,0.299654,1
71,183043,0.185600,0.101983,1
71,671159,0.135650,0.869496,1
71,427101,0.059200,0.285951,1
72,793188,0.991150,1.142787,1
72,549130,0.976150,0.153675,1
72,61014,0.957450,0.088816,1
72,1159275,0.874750,2.562669,1
72,1037246,0.823500,0.899229,1
72,915217,0.814950,2.521813,1
72,305072,0.502600,0.299654,1
72,183043,0.183250,0.101983,1
72,671159,0.136800,0.869496,1
72,427101,0.056200,0.285951,1
73,793188,0.990500,1.142787,1
73,549130,0.976850,0.153675,1
73,61014,0.959100,0.088816,1
73,1159275,0.878600,2.562669,1
73,1037246,0.825200,0.899229,1
73,915217,0.816750,2.521813,1
73,305072,0.501900,0.299654,1
73,183043,0.182800,0.101983,1
73,671159,0.136600,0.869496,1
73,427101,0.056500,0.285951,1
74,793188,0.990950,1.142787,1
74,549130,0.976500,0.153675,1
74,61014,0.960150,0.088816,1
74,1159275,0.880300,2.562669,1
74,1037246,0.827800,0.899229,1
74,915217,0.819450,2.521813,1
74,305072,0.505100,0.299654,1
74,183043,0.175750,0.101983,1
74,671159,0.137000,0.869496,1
74,427101,0.051900,0.285951,1
75,793188,0.990650,1.142787,1
75,549130,0.975500,0.153675,1
75,61014,0.958350,0.088816,1
75,1159275,0.884600,2.562669,1
75,1037246,0.833300,0.899229,1
75,915217,0.823600,2.521813,1
75,305072,0.506800,0.299654,1
75,183043,0.171300,0.101983,1
75,671159,0.136400,0.869496,1
75,427101,0.049650,0.285951,1
76,793188,0.990700,1.142787,1
76,549130,0.976100,0.153675,1
76,61014,0.956750,0.088816,1
76,1159275,0.885500,2.562669,1
76,1037246,0.830850,0.899229,1
76,915217,0.826550,2.521813,1
76,305072,0.504750,0.299654,1
76,183043,0.169600,0.101983,1
76,671159,0.136850,0.869496,1
76,427101,0.049750,0.285951,1
77,793188,0.989750,1.142787,1
77,549130,0.975150,0.153675,1
77,61014,0.956150,0.088816,1
77,1159275,0.889000,2.562669,1
77,1037246,0.830950,0.899229,1
77,915217,0.824150,2.521813,1
77,305072,0.504650,0.299654,1
77,183043,0.173650,0.101983,1
77,671159,0.134900,0.869496,1
77,427101,0.050850,0.285951,1
78,793188,0.990450,1.142787,1
78,549130,0.975500,0.153675,1
78,61014,0.955950,0.088816,1
78,1159275,0.888900,2.562669,1
78,1037246,0.829550,0.899229,1
78,915217,0.826100,2.521813,1
78,305072,0.500300,0.299654,1
78,183043,0.172250,0.101983,1
78,671159,0.133650,0.869496,1
78,427101,0.052050,0.285951,1
79,793188,0.991150,1.142787,1
79,549130,0.977100,0.153675,1
79,61014,0.956250,0.088816,1
79,1159275,0.886300,2.562669,1
79,1037246,0.828900,0.899229,1
79,915217,0.822750,2.521813,1
79,305072,0.504350,0.299654,1
79,183043,0.176150,0.101983,1
79,671159,0.135050,0.869496,1
79,427101,0.049250,0.285951,1
80,793188,0.989900,1.142787,1
80,549130,0.976450,0.153675,1
80,61014,0.955400,0.088816,1
80,1159275,0.880150,2.562669,1
80,1037246,0.831900,0.899229,1
80,915217,0.825800,2.521813,1
80,305072,0.500100,0.299654,1
80,183043,0.179550,0.101983,1
80,671159,0.135050,0.869496,1
80,427101,0.049700,0.285951,1
81,793188,0.991000,1.142787,1
81,549130,0.977250,0.153675,1
81,61014,0.954600,0.088816,1
81,1159275,0.878200,2.562669,1
81,915217,0.831950,2.521813,1
81,1037246,0.828950,0.899229,1
81,305072,0.495900,0.299654,1
81,183043,0.178800,0.101983,1
81,671159,0.139650,0.869496,1
81,427101,0.049200,0.285951,1
82,793188,0.990350,1.142787,1
