Generation,Position,Frequency,Effect,Origin
16,915217,0.513900,6.392057,1
16,61014,0.511000,3.048570,1
16,671159,0.441600,2.821470,1
16,793188,0.357550,1.499619,1
16,549130,0.320600,1.890630,1
16,1037246,0.144100,0.301926,1
17,183043,0.971900,0.330553,1
17,427101,0.963450,0.412421,1
17,1159275,0.952350,2.819775,1
17,305072,0.887550,1.357641,1
17,915217,0.518200,6.392057,1
17,61014,0.511050,3.048570,1
17,671159,0.441950,2.821470,1
17,793188,0.364300,1.499619,1
17,549130,0.321000,1.890630,1
17,1037246,0.145150,0.301926,1
18,183043,0.973450,0.330553,1
18,427101,0.961950,0.412421,1
18,1159275,0.955250,2.819775,1
18,305072,0.890900,1.357641,1
18,61014,0.517650,3.048570,1
18,915217,0.515800,6.392057,1
18,671159,0.448450,2.821470,1
18,793188,0.358700,1.499619,1
18,549130,0.320100,1.890630,1
18,1037246,0.144300,0.301926,1
19,183043,0.972050,0.330553,1
19,427101,0.962150,0.412421,1
19,1159275,0.956850,2.819775,1
19,305072,0.890750,1.357641,1
19,61014,0.526500,3.048570,1
19,915217,0.517450,6.392057,1
19,671159,0.449150,2.821470,1
19,793188,0.358750,1.499619,1
19,549130,0.327850,1.890630,1
19,1037246,0.145200,0.301926,1
20,183043,0.970900,0.330553,1
20,427101,0.962650,0.412421,1
20,1159275,0.956100,2.819775,1
20,305072,0.889700,1.357641,1
20,61014,0.525850,3.048570,1
20,915217,0.515400,6.392057,1
20,671159,0.445450,2.821470,1
20,793188,0.360150,1.499619,1
20,549130,0.329250,1.890630,1
20,1037246,0.144750,0.301926,1
21,183043,0.973050,0.330553,1
21,427101,0.963800,0.412421,1
21,1159275,0.955150,2.819775,1
21,305072,0.894900,1.357641,1
21,61014,0.526600,3.048570,1
21,915217,0.514750,6.392057,1
21,671159,0.440200,2.821470,1
21,793188,0.365550,1.499619,1
21,549130,0.331150,1.890630,1
21,1037246,0.145500,0.301926,1
22,183043,0.970950,0.330553,1
22,427101,0.963100,0.412421,1
22,1159275,0.956450,2.819775,1
22,305072,0.896700,1.357641,1
22,61014,0.530600,3.048570,1
22,915217,0.516900,6.392057,1
22,671159,0.444500,2.821470,1
22,793188,0.365300,1.499619,1
22,549130,0.335900,1.890630,1
22,1037246,0.145300,0.301926,1
23,183043,0.972550,0.330553,1
23,427101,0.964800,0.412421,1
23,1159275,0.957450,2.819775,1
23,305072,0.898450,1.357641,1
23,61014,0.528200,3.048570,1
23,915217,0.509200,6.392057,1
23,671159,0.441650,2.821470,1
23,793188,0.363350,1.499619,1
23,549130,0.334300,1.890630,1
23,1037246,0.144250,0.301926,1
24,183043,0.970650,0.330553,1
24,427101,0.965150,0.412421,1
24,1159275,0.955700,2.819775,1
24,305072,0.896900,1.357641,1
24,61014,0.528300,3.048570,1
24,915217,0.510000,6.392057,1
24,671159,0.441100,2.821470,1
24,793188,0.361300,1.499619,1
24,549130,0.336150,1.890630,1
24,1037246,0.140700,0.301926,1
25,183043,0.969350,0.330553,1
25,427101,0.965050,0.412421,1
25,1159275,0.956700,2.819775,1
25,305072,0.896450,1.357641,1
25,61014,0.528000,3.048570,1
25,915217,0.510550,6.392057,1
25,671159,0.441600,2.821470,1
25,793188,0.353750,1.499619,1
25,549130,0.337250,1.890630,1
25,1037246,0.142350,0.301926,1
26,183043,0.968450,0.330553,1
26,427101,0.964150,0.412421,1
26,1159275,0.956900,2.819775,1
26,305072,0.901950,1.357641,1
26,61014,0.524400,3.048570,1
26,915217,0.510100,6.392057,1
26,671159,0.440500,2.821470,1
26,793188,0.353650,1.499619,1
26,549130,0.330200,1.890630,1
26,1037246,0.145950,0.301926,1
27,183043,0.967500,0.330553,1
27,427101,0.966250,0.412421,1
27,1159275,0.960400,2.819775,1
27,305072,0.900800,1.357641,1
27,61014,0.529650,3.048570,1
27,915217,0.508400,6.392057,1
27,671159,0.440550,2.821470,1
27,793188,0.360050,1.499619,1
27,549130,0.334800,1.890630,1
27,1037246,0.148050,0.301926,1
28,183043,0.968200,0.330553,1
28,427101,0.966050,0.412421,1
28,1159275,0.960450,2.819775,1
28,305072,0.898600,1.357641,1
28,61014,0.530050,3.048570,1
28,915217,0.507850,6.392057,1
28,671159,0.440700,2.821470,1
28,793188,0.356550,1.499619,1
28,549130,0.333400,1.890630,1
28,1037246,0.146450,0.301926,1
29,183043,0.969400,0.330553,1
29,427101,0.965650,0.412421,1
29,1159275,0.961600,2.819775,1
29,305072,0.898250,1.357641,1
29,61014,0.534450,3.048570,1
29,915217,0.516650,6.392057,1
29,671159,0.439950,2.821470,1
29,793188,0.358850,1.499619,1
29,549130,0.331300,1.890630,1
29,1037246,0.146300,0.301926,1
30,183043,0.969750,0.330553,1
30,427101,0.965450,0.412421,1
30,1159275,0.962150,2.819775,1
30,305072,0.898850,1.357641,1
30,61014,0.540400,3.048570,1
30,915217,0.522450,6.392057,1
30,671159,0.440050,2.821470,1
30,793188,0.357100,1.499619,1
30,549130,0.332350,1.890630,1
30,1037246,0.148150,0.301926,1
31,183043,0.970350,0.330553,1
31,427101,0.965700,0.412421,1
31,1159275,0.961350,2.819775,1
31,305072,0.895950,1.357641,1
31,61014,0.547900,3.048570,1
31,915217,0.527600,6.392057,1
31,671159,0.438450,2.821470,1
31,793188,0.352550,1.499619,1
31,549130,0.333700,1.890630,1
31,1037246,0.148150,0.301926,1
32,183043,0.969950,0.330553,1
32,427101,0.964950,0.412421,1
32,1159275,0.960100,2.819775,1
32,305072,0.897400,1.357641,1
32,61014,0.548950,3.048570,1
32,915217,0.527200,6.392057,1
32,671159,0.443200,2.821470,1
32,793188,0.351350,1.499619,1
32,549130,0.325550,1.890630,1
32,1037246,0.147450,0.301926,1
33,183043,0.970700,0.330553,1
33,427101,0.965550,0.412421,1
33,1159275,0.959600,2.819775,1
33,305072,0.896150,1.357641,1
33,61014,0.549750,3.048570,1
33,915217,0.530950,6.392057,1
33,671159,0.444100,2.821470,1
33,793188,0.352950,1.499619,1
33,549130,0.322350,1.890630,1
33,1037246,0.147050,0.301926,1
34,183043,0.971300,0.330553,1
34,427101,0.968100,0.412421,1
34,1159275,0.960300,2.819775,1
34,305072,0.896650,1.357641,1
34,61014,0.552200,3.048570,1
34,915217,0.532600,6.392057,1
34,671159,0.446300,2.821470,1
34,793188,0.354450,1.499619,1
34,549130,0.327700,1.890630,1
34,1037246,0.150200,0.301926,1
35,183043,0.972450,0.330553,1
35,427101,0.968000,0.412421,1
35,1159275,0.961300,2.819775,1
35,305072,0.895250,1.357641,1
35,61014,0.560150,3.048570,1
35,915217,0.534450,6.392057,1
35,671159,0.452150,2.821470,1
35,793188,0.354000,1.499619,1
35,549130,0.325400,1.890630,1
35,1037246,0.146350,0.301926,1
36,183043,0.974050,0.330553,1
36,427101,0.967850,0.412421,1
36,1159275,0.963050,2.819775,1
36,305072,0.892200,1.357641,1
36,61014,0.558300,3.048570,1
36,915217,0.536600,6.392057,1
36,671159,0.450150,2.821470,1
36,793188,0.353800,1.499619,1
36,549130,0.326200,1.890630,1
36,1037246,0.143500,0.301926,1
37,183043,0.975700,0.330553,1
37,427101,0.967750,0.412421,1
37,1159275,0.964500,2.819775,1
37,305072,0.892200,1.357641,1
37,61014,0.557750,3.048570,1
37,915217,0.538650,6.392057,1
37,671159,0.449250,2.821470,1
37,793188,0.351200,1.499619,1
37,549130,0.331750,1.890630,1
37,1037246,0.143650,0.301926,1
38,183043,0.977450,0.330553,1
38,427101,0.969600,0.412421,1
38,1159275,0.966250,2.819775,1
38,305072,0.892000,1.357641,1
38,61014,0.561150,3.048570,1
38,915217,0.545950,6.392057,1
38,671159,0.448700,2.821470,1
38,793188,0.354550,1.499619,1
38,549130,0.335900,1.890630,1
38,1037246,0.149100,0.301926,1
39,183043,0.977500,0.330553,1
39,427101,0.969100,0.412421,1
39,1159275,0.967000,2.819775,1
39,305072,0.889250,1.357641,1
39,61014,0.563750,3.048570,1
39,915217,0.542100,6.392057,1
39,671159,0.450550,2.821470,1
39,793188,0.352100,1.499619,1
39,549130,0.337800,1.890630,1
39,1037246,0.148300,0.301926,1
40,183043,0.976050,0.330553,1
40,427101,0.968650,0.412421,1
40,1159275,0.968300,2.819775,1
40,305072,0.891300,1.357641,1
40,61014,0.562950,3.048570,1
40,915217,0.543500,6.392057,1
40,671159,0.450700,2.821470,1
40,793188,0.348700,1.499619,1
40,549130,0.338500,1.890630,1
40,1037246,0.146950,0.301926,1
41,183043,0.977500,0.330553,1
41,427101,0.970650,0.412421,1
41,1159275,0.968750,2.819775,1
41,305072,0.890350,1.357641,1
41,61014,0.563450,3.048570,1
41,915217,0.547900,6.392057,1
41,671159,0.447200,2.821470,1
41,793188,0.344550,1.499619,1
41,549130,0.336800,1.890630,1
41,1037246,0.143400,0.301926,1
42,183043,0.979050,0.330553,1
42,427101,0.970800,0.412421,1
42,1159275,0.968950,2.819775,1
42,305072,0.890900,1.357641,1
42,61014,0.566650,3.048570,1
42,915217,0.545600,6.392057,1
42,671159,0.446350,2.821470,1
42,793188,0.347000,1.499619,1
42,549130,0.331200,1.890630,1
42,1037246,0.143600,0.301926,1
43,183043,0.978900,0.330553,1
43,427101,0.970800,0.412421,1
43,1159275,0.968800,2.819775,1
43,305072,0.893850,1.357641,1
43,61014,0.567050,3.048570,1
43,915217,0.547300,6.392057,1
43,671159,0.442850,2.821470,1
43,793188,0.347950,1.499619,1
43,549130,0.329950,1.890630,1
43,1037246,0.141700,0.301926,1
44,183043,0.978750,0.330553,1
44,427101,0.970950,0.412421,1
44,1159275,0.969150,2.819775,1
44,305072,0.891750,1.357641,1
44,61014,0.565950,3.048570,1
44,915217,0.554850,6.392057,1
44,671159,0.444650,2.821470,1
44,793188,0.350050,1.499619,1
44,549130,0.327300,1.890630,1
44,1037246,0.142350,0.301926,1
45,183043,0.978400,0.330553,1
45,427101,0.972500,0.412421,1
45,1159275,0.969400,2.819775,1
45,305072,0.890050,1.357641,1
45,61014,0.563200,3.048570,1
45,915217,0.562350,6.392057,1
45,671159,0.446350,2.821470,1
45,793188,0.355100,1.499619,1
45,549130,0.323000,1.890630,1
45,1037246,0.143850,0.301926,1
46,183043,0.978050,0.330553,1
46,427101,0.971550,0.412421,1
46,1159275,0.968650,2.819775,1
46,305072,0.888700,1.357641,1
46,61014,0.565750,3.048570,1
46,915217,0.560250,6.392057,1
46,671159,0.445000,2.821470,1
46,793188,0.355100,1.499619,1
46,549130,0.319600,1.890630,1
46,1037246,0.142850,0.301926,1
47,183043,0.978100,0.330553,1
47,427101,0.969450,0.412421,1
47,1159275,0.966600,2.819775,1
47,305072,0.891700,1.357641,1
47,61014,0.571250,3.048570,1
47,915217,0.561800,6.392057,1
47,671159,0.444900,2.821470,1
47,793188,0.349900,1.499619,1
47,549130,0.324550,1.890630,1
47,1037246,0.143600,0.301926,1
48,183043,0.977800,0.330553,1
48,427101,0.969050,0.412421,1
48,1159275,0.966400,2.819775,1
48,305072,0.890450,1.357641,1
48,61014,0.572250,3.048570,1
48,915217,0.566100,6.392057,1
48,671159,0.444400,2.821470,1
48,793188,0.352400,1.499619,1
48,549130,0.328100,1.890630,1
48,1037246,0.141950,0.301926,1
49,183043,0.977150,0.330553,1
49,427101,0.968800,0.412421,1
49,1159275,0.965350,2.819775,1
49,305072,0.895250,1.357641,1
49,61014,0.570500,3.048570,1
49,915217,0.562650,6.392057,1
49,671159,0.444600,2.821470,1
49,793188,0.346900,1.499619,1
49,549130,0.332200,1.890630,1
49,1037246,0.140550,0.301926,1
50,183043,0.977500,0.330553,1
50,427101,0.967750,0.412421,1
50,1159275,0.965150,2.819775,1
50,305072,0.893050,1.357641,1
50,61014,0.572950,3.048570,1
50,915217,0.571800,6.392057,1
50,671159,0.443600,2.821470,1
50,793188,0.349450,1.499619,1
50,549130,0.334000,1.890630,1
50,1037246,0.140450,0.301926,1
51,183043,0.977000,0.330553,1
51,427101,0.967050,0.412421,1
51,1159275,0.965000,2.819775,1
51,305072,0.893250,1.357641,1
51,61014,0.575050,3.048570,1
51,915217,0.574550,6.392057,1
51,671159,0.447200,2.821470,1
51,793188,0.348550,1.499619,1
51,549130,0.340200,1.890630,1
51,1037246,0.137150,0.301926,1
52,183043,0.976650,0.330553,1
52,427101,0.965350,0.412421,1
52,1159275,0.963600,2.819775,1
52,305072,0.895600,1.357641,1
52,915217,0.579750,6.392057,1
52,61014,0.572600,3.048570,1
52,671159,0.445950,2.821470,1
52,793188,0.351100,1.499619,1
52,549130,0.338300,1.890630,1
52,1037246,0.139600,0.301926,1
53,183043,0.978350,0.330553,1
53,427101,0.965350,0.412421,1
53,1159275,0.963650,2.819775,1
53,305072,0.893600,1.357641,1
53,915217,0.580650,6.392057,1
53,61014,0.571500,3.048570,1
53,671159,0.448100,2.821470,1
53,793188,0.354550,1.499619,1
53,549130,0.342450,1.890630,1
53,1037246,0.138550,0.301926,1
54,183043,0.976650,0.330553,1
54,1159275,0.965350,2.819775,1
54,427101,0.963050,0.412421,1
54,305072,0.891900,1.357641,1
54,915217,0.577100,6.392057,1
54,61014,0.572850,3.048570,1
54,671159,0.442650,2.821470,1
54,793188,0.356650,1.499619,1
54,549130,0.347950,1.890630,1
54,1037246,0.138500,0.301926,1
55,183043,0.976700,0.330553,1
55,1159275,0.966200,2.819775,1
55,427101,0.964650,0.412421,1
55,305072,0.889350,1.357641,1
55,915217,0.580250,6.392057,1
55,61014,0.568250,3.048570,1
55,671159,0.442000,2.821470,1
55,793188,0.364000,1.499619,1
55,549130,0.354250,1.890630,1
55,1037246,0.137200,0.301926,1
56,183043,0.977650,0.330553,1
56,1159275,0.968000,2.819775,1
56,427101,0.965350,0.412421,1
56,305072,0.891800,1.357641,1
56,915217,0.578600,6.392057,1
56,61014,0.571650,3.048570,1
56,671159,0.445700,2.821470,1
56,793188,0.359350,1.499619,1
56,549130,0.353800,1.890630,1
56,1037246,0.136100,0.301926,1
57,183043,0.978750,0.330553,1
57,1159275,0.968500,2.819775,1
57,427101,0.963900,0.412421,1
57,305072,0.895050,1.357641,1
57,915217,0.576900,6.392057,1
57,61014,0.568300,3.048570,1
57,671159,0.444700,2.821470,1
57,549130,0.361000,1.890630,1
57,793188,0.355200,1.499619,1
57,1037246,0.136900,0.301926,1
58,183043,0.980850,0.330553,1
58,1159275,0.967600,2.819775,1
58,427101,0.965050,0.412421,1
58,305072,0.894850,1.357641,1
58,915217,0.584850,6.392057,1
58,61014,0.567750,3.048570,1
58,671159,0.444600,2.821470,1
58,549130,0.365500,1.890630,1
58,793188,0.365350,1.499619,1
58,1037246,0.138900,0.301926,1
59,183043,0.979650,0.330553,1
59,1159275,0.969150,2.819775,1
59,427101,0.964900,0.412421,1
59,305072,0.893650,1.357641,1
59,915217,0.590950,6.392057,1
59,61014,0.569950,3.048570,1
59,671159,0.443950,2.821470,1
59,793188,0.367200,1.499619,1
59,549130,0.360500,1.890630,1
59,1037246,0.137700,0.301926,1
60,183043,0.980550,0.330553,1
60,1159275,0.970050,2.819775,1
60,427101,0.964500,0.412421,1
60,305072,0.896450,1.357641,1
60,915217,0.591350,6.392057,1
60,61014,0.563500,3.048570,1
60,671159,0.443100,2.821470,1
60,793188,0.371500,1.499619,1
60,549130,0.361750,1.890630,1
60,1037246,0.136800,0.301926,1
61,183043,0.980500,0.330553,1
61,1159275,0.967500,2.819775,1
61,427101,0.962550,0.412421,1
61,305072,0.898300,1.357641,1
61,915217,0.594550,6.392057,1
61,61014,0.571850,3.048570,1
61,671159,0.453250,2.821470,1
61,793188,0.371350,1.499619,1
61,549130,0.361950,1.890630,1
61,1037246,0.139350,0.301926,1
62,183043,0.981050,0.330553,1
62,1159275,0.966900,2.819775,1
62,427101,0.961400,0.412421,1
62,305072,0.897750,1.357641,1
62,915217,0.596900,6.392057,1
62,61014,0.578100,3.048570,1
62,671159,0.454400,2.821470,1
62,793188,0.379000,1.499619,1
62,549130,0.364150,1.890630,1
62,1037246,0.143950,0.301926,1
63,183043,0.981100,0.330553,1
63,1159275,0.965750,2.819775,1
63,427101,0.961450,0.412421,1
63,305072,0.896350,1.357641,1
63,915217,0.603100,6.392057,1
63,61014,0.570400,3.048570,1
63,671159,0.455400,2.821470,1
63,793188,0.378450,1.499619,1
63,549130,0.364550,1.890630,1
63,1037246,0.146350,0.301926,1
64,183043,0.981150,0.330553,1
64,1159275,0.966500,2.819775,1
64,427101,0.962650,0.412421,1
64,305072,0.894750,1.357641,1
64,915217,0.604550,6.392057,1
64,61014,0.568350,3.048570,1
64,671159,0.461200,2.821470,1
64,793188,0.377150,1.499619,1
64,549130,0.364000,1.890630,1
64,1037246,0.148850,0.301926,1
65,183043,0.981050,0.330553,1
65,1159275,0.964750,2.819775,1
65,427101,0.962050,0.412421,1
65,305072,0.894900,1.357641,1
65,915217,0.606650,6.392057,1
65,61014,0.570950,3.048570,1
65,671159,0.461300,2.821470,1
65,793188,0.373950,1.499619,1
65,549130,0.360250,1.890630,1
65,1037246,0.147850,0.301926,1
66,183043,0.980100,0.330553,1
66,1159275,0.964700,2.819775,1
66,427101,0.960450,0.412421,1
66,305072,0.893100,1.357641,1
66,915217,0.602300,6.392057,1
66,61014,0.571850,3.048570,1
66,671159,0.465700,2.821470,1
66,793188,0.375300,1.499619,1
66,549130,0.358950,1.890630,1
66,1037246,0.148250,0.301926,1
67,183043,0.979750,0.330553,1
67,1159275,0.967850,2.819775,1
67,427101,0.960050,0.412421,1
67,305072,0.891300,1.357641,1
67,915217,0.603650,6.392057,1
67,61014,0.575250,3.048570,1
67,671159,0.468000,2.821470,1
67,793188,0.376150,1.499619,1
67,549130,0.361700,1.890630,1
67,1037246,0.150250,0.301926,1
68,183043,0.979150,0.330553,1
68,1159275,0.965200,2.819775,1
68,427101,0.961350,0.412421,1
68,305072,0.890100,1.357641,1
68,915217,0.607850,6.392057,1
68,61014,0.575150,3.048570,1
68,671159,0.471150,2.821470,1
68,793188,0.377500,1.499619,1
68,549130,0.362750,1.890630,1
68,1037246,0.153300,0.301926,1
69,183043,0.978900,0.330553,1
69,1159275,0.965750,2.819775,1
69,427101,0.961750,0.412421,1
69,305072,0.887450,1.357641,1
69,915217,0.614800,6.392057,1
69,61014,0.573250,3.048570,1
69,671159,0.468500,2.821470,1
69,793188,0.379700,1.499619,1
69,549130,0.362600,1.890630,1
69,1037246,0.153300,0.301926,1
70,183043,0.977350,0.330553,1
70,1159275,0.963850,2.819775,1
70,427101,0.962100,0.412421,1
70,305072,0.890250,1.357641,1
70,915217,0.613550,6.392057,1
70,61014,0.573800,3.048570,1
70,671159,0.466850,2.821470,1
70,793188,0.375050,1.499619,1
70,549130,0.359300,1.890630,1
70,1037246,0.154900,0.301926,1
71,183043,0.976850,0.330553,1
71,1159275,0.963250,2.819775,1
71,427101,0.960650,0.412421,1
71,305072,0.891050,1.357641,1
71,915217,0.618000,6.392057,1
71,61014,0.570650,3.048570,1
71,671159,0.478400,2.821470,1
71,793188,0.376250,1.499619,1
71,549130,0.357250,1.890630,1
71,1037246,0.154050,0.301926,1
72,183043,0.977400,0.330553,1
72,1159275,0.964200,2.819775,1
72,427101,0.961650,0.412421,1
72,305072,0.887650,1.357641,1
72,915217,0.621950,6.392057,1
72,61014,0.564900,3.048570,1
72,671159,0.480600,2.821470,1
72,793188,0.378500,1.499619,1
72,549130,0.364800,1.890630,1
72,1037246,0.154800,0.301926,1
73,183043,0.975700,0.330553,1
73,1159275,0.962650,2.819775,1
73,427101,0.961550,0.412421,1
73,305072,0.888000,1.357641,1
73,915217,0.625250,6.392057,1
73,61014,0.568450,3.048570,1
73,671159,0.480650,2.821470,1
73,793188,0.384500,1.499619,1
73,549130,0.367200,1.890630,1
73,1037246,0.151400,0.301926,1
74,183043,0.975350,0.330553,1
74,427101,0.963550,0.412421,1
74,1159275,0.960900,2.819775,1
74,305072,0.887750,1.357641,1
74,915217,0.626100,6.392057,1
74,61014,0.566850,3.048570,1
74,671159,0.485800,2.821470,1
74,793188,0.385850,1.499619,1
74,549130,0.371350,1.890630,1
74,1037246,0.155350,0.301926,1
75,183043,0.975050,0.330553,1
75,1159275,0.964000,2.819775,1
75,427101,0.962150,0.412421,1
75,305072,0.890600,1.357641,1
75,915217,0.625350,6.392057,1
75,61014,0.566800,3.048570,1
75,671159,0.488500,2.821470,1
75,793188,0.388950,1.499619,1
75,549130,0.368500,1.890630,1
75,1037246,0.154200,0.301926,1
76,183043,0.975350,0.330553,1
76,1159275,0.964400,2.819775,1
76,427101,0.961050,0.412421,1
76,305072,0.890000,1.357641,1
76,915217,0.626200,6.392057,1
76,61014,0.566300,3.048570,1
76,671159,0.489350,2.821470,1
76,793188,0.392850,1.499619,1
76,549130,0.371650,1.890630,1
76,1037246,0.150300,0.301926,1
77,183043,0.974350,0.330553,1
77,1159275,0.965550,2.819775,1
77,427101,0.962150,0.412421,1
77,305072,0.888450,1.357641,1
77,915217,0.624950,6.392057,1
77,61014,0.569800,3.048570,1
77,671159,0.493200,2.821470,1
77,793188,0.393400,1.499619,1
77,549130,0.371250,1.890630,1
77,1037246,0.151050,0.301926,1
78,183043,0.974550,0.330553,1
78,1159275,0.965350,2.819775,1
78,427101,0.963000,0.412421,1
78,305072,0.889250,1.357641,1
78,915217,0.623500,6.392057,1
78,61014,0.568950,3.048570,1
78,671159,0.496750,2.821470,1
78,793188,0.397000,1.499619,1
78,549130,0.364550,1.890630,1
78,1037246,0.149050,0.301926,1
79,183043,0.975600,0.330553,1
79,1159275,0.965000,2.819775,1
79,427101,0.961800,0.412421,1
79,305072,0.892600,1.357641,1
79,915217,0.622150,6.392057,1
79,61014,0.569450,3.048570,1
79,671159,0.495250,2.821470,1
79,793188,0.400550,1.499619,1
79,549130,0.364900,1.890630,1
79,1037246,0.151250,0.301926,1
80,183043,0.975750,0.330553,1
80,1159275,0.964550,2.819775,1
80,427101,0.962150,0.412421,1
80,305072,0.893300,1.357641,1
80,915217,0.627850,6.392057,1
80,61014,0.565650,3.048570,1
80,671159,0.493050,2.821470,1
80,793188,0.398950,1.499619,1
80,549130,0.362550,1.890630,1
80,1037246,0.148000,0.301926,1
81,183043,0.974300,0.330553,1
81,427101,0.961550,0.412421,1
81,1159275,0.961500,2.819775,1
81,305072,0.893850,1.357641,1
81,915217,0.631450,6.392057,1
81,61014,0.567800,3.048570,1
81,671159,0.490850,2.821470,1
81,793188,0.396250,1.499619,1
81,549130,0.370450,1.890630,1
81,1037246,0.144650,0.301926,1
82,183043,0.973500,0.330553,1
82,427101,0.963150,0.412421,1
82,1159275,0.962800,2.819775,1
82,305072,0.896300,1.357641,1
82,915217,0.635800,6.392057,1
82,61014,0.567800,3.048570,1
82,671159,0.487350,2.821470,1
82,793188,0.395900,1.499619,1
82,549130,0.373400,1.890630,1
82,1037246,0.142800,0.301926,1
