Generation,Position,Frequency,Effect,Origin
34,549130,0.731150,1.531713,1
34,1159275,0.642950,0.801869,1
34,1037246,0.461500,1.119258,1
34,793188,0.241600,2.747761,1
34,305072,0.206550,0.007018,1
34,671159,0.105350,0.922605,1
34,915217,0.015400,1.095070,1
35,427101,0.900300,0.244540,1
35,183043,0.862850,1.254745,1
35,61014,0.784000,0.295933,1
35,549130,0.730700,1.531713,1
35,1159275,0.640050,0.801869,1
35,1037246,0.458550,1.119258,1
35,793188,0.243300,2.747761,1
35,305072,0.207200,0.007018,1
35,671159,0.107100,0.922605,1
35,915217,0.015550,1.095070,1
36,427101,0.897950,0.244540,1
36,183043,0.864150,1.254745,1
36,61014,0.786100,0.295933,1
36,549130,0.729550,1.531713,1
36,1159275,0.646400,0.801869,1
36,1037246,0.455000,1.119258,1
36,793188,0.247900,2.747761,1
36,305072,0.211450,0.007018,1
36,671159,0.106200,0.922605,1
36,915217,0.017550,1.095070,1
37,427101,0.900800,0.244540,1
37,183043,0.868600,1.254745,1
37,61014,0.783850,0.295933,1
37,549130,0.726950,1.531713,1
37,1159275,0.652750,0.801869,1
37,1037246,0.453600,1.119258,1
37,793188,0.251150,2.747761,1
37,305072,0.207000,0.007018,1
37,671159,0.103500,0.922605,1
37,915217,0.018250,1.095070,1
38,427101,0.903400,0.244540,1
38,183043,0.869350,1.254745,1
38,61014,0.785500,0.295933,1
38,549130,0.729950,1.531713,1
38,1159275,0.655000,0.801869,1
38,1037246,0.456950,1.119258,1
38,793188,0.252600,2.747761,1
38,305072,0.206450,0.007018,1
38,671159,0.105200,0.922605,1
38,915217,0.017000,1.095070,1
39,427101,0.905900,0.244540,1
39,183043,0.868200,1.254745,1
39,61014,0.785550,0.295933,1
39,549130,0.737300,1.531713,1
39,1159275,0.650800,0.801869,1
39,1037246,0.462400,1.119258,1
39,793188,0.257350,2.747761,1
39,305072,0.206100,0.007018,1
39,671159,0.107100,0.922605,1
39,915217,0.015550,1.095070,1
40,427101,0.910550,0.244540,1
40,183043,0.871000,1.254745,1
40,61014,0.787750,0.295933,1
40,549130,0.735650,1.531713,1
40,1159275,0.657100,0.801869,1
40,1037246,0.464950,1.119258,1
40,793188,0.253900,2.747761,1
40,305072,0.205500,0.007018,1
40,671159,0.107900,0.922605,1
40,915217,0.016750,1.095070,1
41,427101,0.909200,0.244540,1
41,183043,0.874500,1.254745,1
41,61014,0.789750,0.295933,1
41,549130,0.741600,1.531713,1
41,1159275,0.652700,0.801869,1
41,1037246,0.466300,1.119258,1
41,793188,0.258200,2.747761,1
41,305072,0.202750,0.007018,1
41,671159,0.106400,0.922605,1
41,915217,0.015200,1.095070,1
42,427101,0.907050,0.244540,1
42,183043,0.876650,1.254745,1
42,61014,0.794800,0.295933,1
42,549130,0.744400,1.531713,1
42,1159275,0.648900,0.801869,1
42,1037246,0.462500,1.119258,1
42,793188,0.259100,2.747761,1
42,305072,0.200200,0.007018,1
42,671159,0.107300,0.922605,1
42,915217,0.015100,1.095070,1
43,427101,0.904300,0.244540,1
43,183043,0.877000,1.254745,1
43,61014,0.797500,0.295933,1
43,549130,0.745950,1.531713,1
43,1159275,0.653600,0.801869,1
43,1037246,0.463700,1.119258,1
43,793188,0.260300,2.747761,1
43,305072,0.198450,0.007018,1
43,671159,0.103650,0.922605,1
43,915217,0.016850,1.095070,1
44,427101,0.904850,0.244540,1
44,183043,0.876550,1.254745,1
44,61014,0.792250,0.295933,1
44,549130,0.747200,1.531713,1
44,1159275,0.652450,0.801869,1
44,1037246,0.467150,1.119258,1
44,793188,0.260100,2.747761,1
44,305072,0.194950,0.007018,1
44,671159,0.102200,0.922605,1
44,915217,0.015100,1.095070,1
45,427101,0.904850,0.244540,1
45,183043,0.875800,1.254745,1
45,61014,0.793800,0.295933,1
45,549130,0.749800,1.531713,1
45,1159275,0.650550,0.801869,1
45,1037246,0.467200,1.119258,1
45,793188,0.259850,2.747761,1
45,305072,0.196450,0.007018,1
45,671159,0.102150,0.922605,1
45,915217,0.015700,1.095070,1
46,427101,0.907150,0.244540,1
46,183043,0.878400,1.254745,1
46,61014,0.797350,0.295933,1
46,549130,0.757000,1.531713,1
46,1159275,0.653550,0.801869,1
46,1037246,0.467750,1.119258,1
46,793188,0.259550,2.747761,1
46,305072,0.198850,0.007018,1
46,671159,0.101600,0.922605,1
46,915217,0.016400,1.095070,1
47,427101,0.905650,0.244540,1
47,183043,0.879900,1.254745,1
47,61014,0.797300,0.295933,1
47,549130,0.762900,1.531713,1
47,1159275,0.652350,0.801869,1
47,1037246,0.471050,1.119258,1
47,793188,0.262700,2.747761,1
47,305072,0.194950,0.007018,1
47,671159,0.100000,0.922605,1
47,915217,0.015950,1.095070,1
48,427101,0.903700,0.244540,1
48,183043,0.880100,1.254745,1
48,61014,0.795450,0.295933,1
48,549130,0.763100,1.531713,1
48,1159275,0.652800,0.801869,1
48,1037246,0.470650,1.119258,1
48,793188,0.266250,2.747761,1
48,305072,0.193000,0.007018,1
48,671159,0.101150,0.922605,1
48,915217,0.015350,1.095070,1
49,427101,0.906900,0.244540,1
49,183043,0.879550,1.254745,1
49,61014,0.794500,0.295933,1
49,549130,0.768100,1.531713,1
49,1159275,0.655600,0.801869,1
49,1037246,0.467850,1.119258,1
49,793188,0.265350,2.747761,1
49,305072,0.192300,0.007018,1
49,671159,0.105500,0.922605,1
49,915217,0.015200,1.095070,1
50,427101,0.909650,0.244540,1
50,183043,0.882650,1.254745,1
50,61014,0.787250,0.295933,1
50,549130,0.765500,1.531713,1
50,1159275,0.657700,0.801869,1
50,1037246,0.470550,1.119258,1
50,793188,0.266450,2.747761,1
50,305072,0.191900,0.007018,1
50,671159,0.106200,0.922605,1
50,915217,0.016150,1.095070,1
51,427101,0.907950,0.244540,1
51,183043,0.882400,1.254745,1
51,61014,0.787050,0.295933,1
51,549130,0.768200,1.531713,1
51,1159275,0.655250,0.801869,1
51,1037246,0.465750,1.119258,1
51,793188,0.267450,2.747761,1
51,305072,0.190750,0.007018,1
51,671159,0.108350,0.922605,1
51,915217,0.014200,1.095070,1
52,427101,0.909450,0.244540,1
52,183043,0.884100,1.254745,1
52,61014,0.789700,0.295933,1
52,549130,0.770100,1.531713,1
52,1159275,0.661950,0.801869,1
52,1037246,0.463300,1.119258,1
52,793188,0.269950,2.747761,1
52,305072,0.193000,0.007018,1
52,671159,0.108700,0.922605,1
52,915217,0.015400,1.095070,1
53,427101,0.907700,0.244540,1
53,183043,0.887600,1.254745,1
53,61014,0.787250,0.295933,1
53,549130,0.766700,1.531713,1
53,1159275,0.665850,0.801869,1
53,1037246,0.461200,1.119258,1
53,793188,0.267600,2.747761,1
53,305072,0.190500,0.007018,1
53,671159,0.106850,0.922605,1
53,915217,0.014600,1.095070,1
54,427101,0.908000,0.244540,1
54,183043,0.888950,1.254745,1
54,61014,0.786300,0.295933,1
54,549130,0.766550,1.531713,1
54,1159275,0.668050,0.801869,1
54,1037246,0.460500,1.119258,1
54,793188,0.270200,2.747761,1
54,305072,0.192350,0.007018,1
54,671159,0.106950,0.922605,1
54,915217,0.014550,1.095070,1
55,427101,0.906450,0.244540,1
55,183043,0.888300,1.254745,1
55,61014,0.785700,0.295933,1
55,549130,0.768350,1.531713,1
55,1159275,0.670950,0.801869,1
55,1037246,0.454750,1.119258,1
55,793188,0.269750,2.747761,1
55,305072,0.191200,0.007018,1
55,671159,0.105000,0.922605,1
55,915217,0.014400,1.095070,1
56,427101,0.909950,0.244540,1
56,183043,0.886850,1.254745,1
56,61014,0.783200,0.295933,1
56,549130,0.761950,1.531713,1
56,1159275,0.670750,0.801869,1
56,1037246,0.454800,1.119258,1
56,793188,0.266550,2.747761,1
56,305072,0.186450,0.007018,1
56,671159,0.106550,0.922605,1
56,915217,0.014950,1.095070,1
57,427101,0.908800,0.244540,1
57,183043,0.885250,1.254745,1
57,61014,0.789950,0.295933,1
57,549130,0.765700,1.531713,1
57,1159275,0.666200,0.801869,1
57,1037246,0.460400,1.119258,1
57,793188,0.265300,2.747761,1
57,305072,0.188000,0.007018,1
57,671159,0.105450,0.922605,1
57,915217,0.014550,1.095070,1
58,427101,0.911900,0.244540,1
58,183043,0.884800,1.254745,1
58,61014,0.784750,0.295933,1
58,549130,0.762000,1.531713,1
58,1159275,0.668950,0.801869,1
58,1037246,0.462450,1.119258,1
58,793188,0.257950,2.747761,1
58,305072,0.189550,0.007018,1
58,671159,0.107850,0.922605,1
58,915217,0.015000,1.095070,1
59,427101,0.910650,0.244540,1
59,183043,0.882900,1.254745,1
59,61014,0.790500,0.295933,1
59,549130,0.761850,1.531713,1
59,1159275,0.668400,0.801869,1
59,1037246,0.462550,1.119258,1
59,793188,0.266250,2.747761,1
59,305072,0.191150,0.007018,1
59,671159,0.110600,0.922605,1
59,915217,0.015500,1.095070,1
60,427101,0.915650,0.244540,1
60,183043,0.882850,1.254745,1
60,61014,0.793950,0.295933,1
60,549130,0.762500,1.531713,1
60,1159275,0.663450,0.801869,1
60,1037246,0.463700,1.119258,1
60,793188,0.264800,2.747761,1
60,305072,0.192850,0.007018,1
60,671159,0.106950,0.922605,1
60,915217,0.016750,1.095070,1
61,427101,0.914750,0.244540,1
61,183043,0.881900,1.254745,1
61,61014,0.795050,0.295933,1
61,549130,0.764350,1.531713,1
61,1159275,0.659600,0.801869,1
61,1037246,0.458700,1.119258,1
61,793188,0.272350,2.747761,1
61,305072,0.193600,0.007018,1
61,671159,0.109500,0.922605,1
61,915217,0.015100,1.095070,1
62,427101,0.911200,0.244540,1
62,183043,0.880300,1.254745,1
62,61014,0.794650,0.295933,1
62,549130,0.764600,1.531713,1
62,1159275,0.653800,0.801869,1
62,1037246,0.453400,1.119258,1
62,793188,0.274400,2.747761,1
62,305072,0.191600,0.007018,1
62,671159,0.109650,0.922605,1
62,915217,0.015500,1.095070,1
63,427101,0.913900,0.244540,1
63,183043,0.881650,1.254745,1
63,61014,0.796400,0.295933,1
63,549130,0.759600,1.531713,1
63,1159275,0.650700,0.801869,1
63,1037246,0.454800,1.119258,1
63,793188,0.271500,2.747761,1
63,305072,0.191850,0.007018,1
63,671159,0.109550,0.922605,1
63,915217,0.014650,1.095070,1
64,427101,0.913400,0.244540,1
64,183043,0.886100,1.254745,1
64,61014,0.797300,0.295933,1
64,549130,0.754700,1.531713,1
64,1159275,0.653300,0.801869,1
64,1037246,0.455050,1.119258,1
64,793188,0.274000,2.747761,1
64,305072,0.193000,0.007018,1
64,671159,0.106300,0.922605,1
64,915217,0.015400,1.095070,1
65,427101,0.912950,0.244540,1
65,183043,0.888250,1.254745,1
65,61014,0.794900,0.295933,1
65,549130,0.757900,1.531713,1
65,1159275,0.650700,0.801869,1
65,1037246,0.454950,1.119258,1
65,793188,0.271550,2.747761,1
65,305072,0.194900,0.007018,1
65,671159,0.105000,0.922605,1
65,915217,0.015450,1.095070,1
66,427101,0.911300,0.244540,1
66,183043,0.891350,1.254745,1
66,61014,0.797800,0.295933,1
66,549130,0.757050,1.531713,1
66,1159275,0.649700,0.801869,1
66,1037246,0.458250,1.119258,1
66,793188,0.273300,2.747761,1
66,305072,0.193200,0.007018,1
66,671159,0.104450,0.922605,1
66,915217,0.015450,1.095070,1
67,427101,0.912050,0.244540,1
67,183043,0.890700,1.254745,1
67,61014,0.801350,0.295933,1
67,549130,0.759650,1.531713,1
67,1159275,0.650150,0.801869,1
67,1037246,0.461400,1.119258,1
67,793188,0.269350,2.747761,1
67,305072,0.188000,0.007018,1
67,671159,0.105900,0.922605,1
67,915217,0.018250,1.095070,1
68,427101,0.910400,0.244540,1
68,183043,0.886450,1.254745,1
68,61014,0.806200,0.295933,1
68,549130,0.763700,1.531713,1
68,1159275,0.650950,0.801869,1
68,1037246,0.460100,1.119258,1
68,793188,0.273800,2.747761,1
68,305072,0.188450,0.007018,1
68,671159,0.107200,0.922605,1
68,915217,0.018300,1.095070,1
69,427101,0.908850,0.244540,1
69,183043,0.887250,1.254745,1
69,61014,0.805850,0.295933,1
69,549130,0.769350,1.531713,1
69,1159275,0.649750,0.801869,1
69,1037246,0.463250,1.119258,1
69,793188,0.267500,2.747761,1
69,305072,0.186100,0.007018,1
69,671159,0.105100,0.922605,1
69,915217,0.018350,1.095070,1
70,427101,0.907550,0.244540,1
70,183043,0.886900,1.254745,1
70,61014,0.809500,0.295933,1
70,549130,0.771700,1.531713,1
70,1159275,0.651100,0.801869,1
70,1037246,0.464050,1.119258,1
70,793188,0.271350,2.747761,1
70,305072,0.184150,0.007018,1
70,671159,0.106500,0.922605,1
70,915217,0.017050,1.095070,1
71,427101,0.910650,0.244540,1
71,183043,0.891550,1.254745,1
71,61014,0.809900,0.295933,1
71,549130,0.776950,1.531713,1
71,1159275,0.646050,0.801869,1
71,1037246,0.461450,1.119258,1
71,793188,0.276400,2.747761,1
71,305072,0.188200,0.007018,1
71,671159,0.110650,0.922605,1
71,915217,0.016850,1.095070,1
72,427101,0.908850,0.244540,1
72,183043,0.888600,1.254745,1
72,61014,0.809100,0.295933,1
72,549130,0.781200,1.531713,1
72,1159275,0.645600,0.801869,1
72,1037246,0.461800,1.119258,1
72,793188,0.278900,2.747761,1
72,305072,0.192250,0.007018,1
72,671159,0.110200,0.922605,1
72,915217,0.016850,1.095070,1
73,427101,0.909150,0.244540,1
73,183043,0.889300,1.254745,1
73,61014,0.806000,0.295933,1
73,549130,0.778100,1.531713,1
73,1159275,0.648100,0.801869,1
73,1037246,0.459950,1.119258,1
73,793188,0.282050,2.747761,1
73,305072,0.191700,0.007018,1
73,671159,0.111350,0.922605,1
73,915217,0.018400,1.095070,1
74,427101,0.910650,0.244540,1
74,183043,0.889600,1.254745,1
74,61014,0.811200,0.295933,1
74,549130,0.781900,1.531713,1
74,1159275,0.650300,0.801869,1
74,1037246,0.466950,1.119258,1
74,793188,0.279600,2.747761,1
74,305072,0.189050,0.007018,1
74,671159,0.109050,0.922605,1
74,915217,0.018950,1.095070,1
75,427101,0.911400,0.244540,1
75,183043,0.887350,1.254745,1
75,61014,0.812600,0.295933,1
75,549130,0.781650,1.531713,1
75,1159275,0.652050,0.801869,1
75,1037246,0.469850,1.119258,1
75,793188,0.289850,2.747761,1
75,305072,0.187400,0.007018,1
75,671159,0.107400,0.922605,1
75,915217,0.017650,1.095070,1
76,427101,0.911100,0.244540,1
76,183043,0.889350,1.254745,1
76,61014,0.808000,0.295933,1
76,549130,0.781250,1.531713,1
76,1159275,0.648650,0.801869,1
76,1037246,0.466800,1.119258,1
76,793188,0.290300,2.747761,1
76,305072,0.185400,0.007018,1
76,671159,0.107350,0.922605,1
76,915217,0.017850,1.095070,1
77,427101,0.913450,0.244540,1
77,183043,0.888500,1.254745,1
77,61014,0.805100,0.295933,1
77,549130,0.778850,1.531713,1
77,1159275,0.650350,0.801869,1
77,1037246,0.470150,1.119258,1
77,793188,0.291850,2.747761,1
77,305072,0.186850,0.007018,1
77,671159,0.106650,0.922605,1
77,915217,0.017100,1.095070,1
78,427101,0.912750,0.244540,1
78,183043,0.888650,1.254745,1
78,61014,0.803750,0.295933,1
78,549130,0.778900,1.531713,1
78,1159275,0.653900,0.801869,1
78,1037246,0.470200,1.119258,1
78,793188,0.297150,2.747761,1
78,305072,0.187650,0.007018,1
78,671159,0.104750,0.922605,1
78,915217,0.015600,1.095070,1
79,427101,0.911050,0.244540,1
79,183043,0.887750,1.254745,1
79,61014,0.802350,0.295933,1
79,549130,0.780050,1.531713,1
79,1159275,0.654300,0.801869,1
79,1037246,0.467900,1.119258,1
79,793188,0.304850,2.747761,1
79,305072,0.185500,0.007018,1
79,671159,0.102700,0.922605,1
79,915217,0.014050,1.095070,1
80,427101,0.912100,0.244540,1
80,183043,0.889600,1.254745,1
80,61014,0.800600,0.295933,1
80,549130,0.787700,1.531713,1
80,1159275,0.652800,0.801869,1
80,1037246,0.463750,1.119258,1
80,793188,0.305200,2.747761,1
80,305072,0.185350,0.007018,1
80,671159,0.100450,0.922605,1
80,915217,0.015050,1.095070,1
81,427101,0.911400,0.244540,1
81,183043,0.890500,1.254745,1
81,61014,0.797900,0.295933,1
81,549130,0.784400,1.531713,1
81,1159275,0.650250,0.801869,1
81,1037246,0.462950,1.119258,1
81,793188,0.305000,2.747761,1
81,305072,0.181000,0.007018,1
81,671159,0.101450,0.922605,1
81,915217,0.013100,1.095070,1
82,427101,0.909500,0.244540,1
82,183043,0.889850,1.254745,1
82,61014,0.798100,0.295933,1
82,549130,0.786000,1.531713,1
82,1159275,0.642400,0.801869,1
82,1037246,0.466800,1.119258,1
82,793188,0.306900,2.747761,1
82,305072,0.182950,0.007018,1
82,671159,0.101500,0.922605,1
82,915217,0.012700,1.095070,1
