Generation,Position,Frequency,Effect,Origin
284,610140,0.022200,0.088816,1
285,610140,0.021700,0.088816,1
286,610140,0.020350,0.088816,1
287,610140,0.018700,0.088816,1
288,610140,0.017150,0.088816,1
289,610140,0.018800,0.088816,1
290,610140,0.016950,0.088816,1
291,610140,0.016500,0.088816,1
292,610140,0.016600,0.088816,1
293,610140,0.015250,0.088816,1
294,610140,0.014700,0.088816,1
295,610140,0.014400,0.088816,1
296,610140,0.015150,0.088816,1
297,610140,0.014100,0.088816,1
298,610140,0.015150,0.088816,1
299,610140,0.015250,0.088816,1
300,610140,0.015350,0.088816,1
301,610140,0.016650,0.088816,1
302,610140,0.016850,0.088816,1
303,610140,0.017350,0.088816,1
304,610140,0.017600,0.088816,1
305,610140,0.018400,0.088816,1
306,610140,0.016100,0.088816,1
307,610140,0.016700,0.088816,1
308,610140,0.016100,0.088816,1
309,610140,0.016600,0.088816,1
310,610140,0.016550,0.088816,1
311,610140,0.016650,0.088816,1
312,610140,0.016100,0.088816,1
313,610140,0.017700,0.088816,1
314,610140,0.016800,0.088816,1
315,610140,0.016950,0.088816,1
316,610140,0.017000,0.088816,1
317,610140,0.015300,0.088816,1
318,610140,0.014150,0.088816,1
319,610140,0.014850,0.088816,1
320,610140,0.015650,0.088816,1
321,610140,0.015800,0.088816,1
322,610140,0.016550,0.088816,1
323,610140,0.016200,0.088816,1
324,610140,0.015100,0.088816,1
325,610140,0.016500,0.088816,1
326,610140,0.016250,0.088816,1
327,610140,0.016650,0.088816,1
328,610140,0.016700,0.088816,1
329,610140,0.016550,0.088816,1
330,610140,0.017500,0.088816,1
331,610140,0.016600,0.088816,1
332,610140,0.016650,0.088816,1
333,610140,0.015900,0.088816,1
334,610140,0.014850,0.088816,1
335,610140,0.014200,0.088816,1
336,610140,0.014200,0.088816,1
337,610140,0.014200,0.088816,1
338,610140,0.013950,0.088816,1
339,610140,0.012600,0.088816,1
340,610140,0.013050,0.088816,1
341,610140,0.012400,0.088816,1
342,610140,0.010700,0.088816,1
343,610140,0.011350,0.088816,1
344,610140,0.010300,0.088816,1
345,610140,0.009750,0.088816,1
346,610140,0.009750,0.088816,1
347,610140,0.009550,0.088816,1
348,610140,0.009800,0.088816,1
349,610140,0.008850,0.088816,1
350,610140,0.008850,0.088816,1
351,610140,0.008750,0.088816,1
352,610140,0.008950,0.088816,1
353,610140,0.009150,0.088816,1
354,610140,0.009500,0.088816,1
355,610140,0.009900,0.088816,1
356,610140,0.009850,0.088816,1
357,610140,0.010350,0.088816,1
358,610140,0.009350,0.088816,1
359,610140,0.008850,0.088816,1
360,610140,0.008700,0.088816,1
361,610140,0.009200,0.088816,1
362,610140,0.010500,0.088816,1
363,610140,0.009800,0.088816,1
364,610140,0.009400,0.088816,1
365,610140,0.010200,0.088816,1
366,610140,0.010900,0.088816,1
367,610140,0.010700,0.088816,1
368,610140,0.010400,0.088816,1
369,610140,0.010150,0.088816,1
370,610140,0.010150,0.088816,1
371,610140,0.011800,0.088816,1
372,610140,0.012200,0.088816,1
373,610140,0.013000,0.088816,1
374,610140,0.012150,0.088816,1
375,610140,0.011300,0.088816,1
376,610140,0.010800,0.088816,1
377,610140,0.011200,0.088816,1
378,610140,0.010750,0.088816,1
379,610140,0.010200,0.088816,1
380,610140,0.009750,0.088816,1
381,610140,0.009550,0.088816,1
382,610140,0.010050,0.088816,1
383,610140,0.009250,0.088816,1
384,610140,0.008900,0.088816,1
385,610140,0.008700,0.088816,1
386,610140,0.009400,0.088816,1
387,610140,0.010550,0.088816,1
388,610140,0.009600,0.088816,1
389,610140,0.009350,0.088816,1
390,610140,0.009400,0.088816,1
391,610140,0.009950,0.088816,1
392,610140,0.009950,0.088816,1
393,610140,0.011050,0.088816,1
394,610140,0.011850,0.088816,1
395,610140,0.010950,0.088816,1
396,610140,0.009850,0.088816,1
397,610140,0.009600,0.088816,1
398,610140,0.009100,0.088816,1
399,610140,0.009350,0.088816,1
400,610140,0.009150,0.088816,1
401,610140,0.009200,0.088816,1
402,610140,0.008650,0.088816,1
403,610140,0.008950,0.088816,1
404,610140,0.009350,0.088816,1
405,610140,0.009750,0.088816,1
406,610140,0.009800,0.088816,1
407,610140,0.011300,0.088816,1
408,610140,0.010900,0.088816,1
409,610140,0.010750,0.088816,1
410,610140,0.010450,0.088816,1
411,610140,0.010000,0.088816,1
412,610140,0.011050,0.088816,1
413,610140,0.012550,0.088816,1
414,610140,0.013450,0.088816,1
415,610140,0.012850,0.088816,1
416,610140,0.013350,0.088816,1
417,610140,0.013850,0.088816,1
418,610140,0.014000,0.088816,1
419,610140,0.012950,0.088816,1
420,610140,0.013400,0.088816,1
421,610140,0.014900,0.088816,1
422,610140,0.016300,0.088816,1
423,610140,0.017200,0.088816,1
424,610140,0.017350,0.088816,1
425,610140,0.018150,0.088816,1
426,610140,0.018200,0.088816,1
427,610140,0.017700,0.088816,1
428,610140,0.017600,0.088816,1
429,610140,0.016950,0.088816,1
430,610140,0.015250,0.088816,1
431,610140,0.015200,0.088816,1
432,610140,0.014550,0.088816,1
433,610140,0.014350,0.088816,1
434,610140,0.013650,0.088816,1
435,610140,0.012400,0.088816,1
436,610140,0.011350,0.088816,1
437,610140,0.010350,0.088816,1
438,610140,0.010800,0.088816,1
439,610140,0.010650,0.088816,1
440,610140,0.010800,0.088816,1
441,610140,0.012250,0.088816,1
442,610140,0.011000,0.088816,1
443,610140,0.010950,0.088816,1
444,610140,0.011350,0.088816,1
445,610140,0.011050,0.088816,1
446,610140,0.011800,0.088816,1
447,610140,0.011700,0.088816,1
448,610140,0.011600,0.088816,1
449,610140,0.011300,0.088816,1
450,610140,0.012300,0.088816,1
451,610140,0.012600,0.088816,1
452,610140,0.012650,0.088816,1
453,610140,0.013850,0.088816,1
454,610140,0.015100,0.088816,1
455,610140,0.015950,0.088816,1
456,610140,0.016600,0.088816,1
457,610140,0.017550,0.088816,1
458,610140,0.017300,0.088816,1
459,610140,0.018950,0.088816,1
460,610140,0.018350,0.088816,1
461,610140,0.019050,0.088816,1
462,610140,0.018450,0.088816,1
463,610140,0.017050,0.088816,1
464,610140,0.016750,0.088816,1
465,610140,0.016050,0.088816,1
466,610140,0.017200,0.088816,1
467,610140,0.016600,0.088816,1
468,610140,0.015150,0.088816,1
469,610140,0.014100,0.088816,1
470,610140,0.016550,0.088816,1
471,610140,0.016250,0.088816,1
472,610140,0.016600,0.088816,1
473,610140,0.015800,0.088816,1
474,610140,0.017550,0.088816,1
475,610140,0.020550,0.088816,1
476,610140,0.020500,0.088816,1
477,610140,0.018650,0.088816,1
478,610140,0.018550,0.088816,1
479,610140,0.017300,0.088816,1
480,610140,0.016750,0.088816,1
481,610140,0.017300,0.088816,1
482,610140,0.015550,0.088816,1
483,610140,0.015800,0.088816,1
484,610140,0.016350,0.088816,1
485,610140,0.015400,0.088816,1
486,610140,0.015050,0.088816,1
487,610140,0.015350,0.088816,1
488,610140,0.015650,0.088816,1
489,610140,0.015700,0.088816,1
490,610140,0.015700,0.088816,1
491,610140,0.014000,0.088816,1
492,610140,0.015150,0.088816,1
493,610140,0.013950,0.088816,1
494,610140,0.013700,0.088816,1
495,610140,0.013050,0.088816,1
496,610140,0.011600,0.088816,1
497,610140,0.011350,0.088816,1
498,610140,0.010650,0.088816,1
499,610140,0.010250,0.088816,1
500,610140,0.010200,0.088816,1
501,610140,0.009850,0.088816,1
502,610140,0.010200,0.088816,1
503,610140,0.008700,0.088816,1
504,610140,0.008900,0.088816,1
505,610140,0.008650,0.088816,1
506,610140,0.008800,0.088816,1
507,610140,0.009450,0.088816,1
508,610140,0.009100,0.088816,1
509,610140,0.008800,0.088816,1
510,610140,0.008900,0.088816,1
511,610140,0.008400,0.088816,1
512,610140,0.008800,0.088816,1
513,610140,0.008500,0.088816,1
514,610140,0.010200,0.088816,1
515,610140,0.010800,0.088816,1
516,610140,0.010650,0.088816,1
517,610140,0.010400,0.088816,1
518,610140,0.010300,0.088816,1
519,610140,0.008700,0.088816,1
520,610140,0.009550,0.088816,1
521,610140,0.009550,0.088816,1
522,610140,0.009200,0.088816,1
523,610140,0.009400,0.088816,1
524,610140,0.009100,0.088816,1
525,610140,0.010200,0.088816,1
526,610140,0.009650,0.088816,1
527,610140,0.009700,0.088816,1
528,610140,0.010200,0.088816,1
529,610140,0.010700,0.088816,1
530,610140,0.011750,0.088816,1
531,610140,0.011800,0.088816,1
532,610140,0.012150,0.088816,1
533,610140,0.011150,0.088816,1
534,610140,0.011300,0.088816,1
535,610140,0.010650,0.088816,1
536,610140,0.009600,0.088816,1
537,610140,0.009750,0.088816,1
538,610140,0.010150,0.088816,1
539,610140,0.008350,0.088816,1
540,610140,0.009100,0.088816,1
541,610140,0.008900,0.088816,1
542,610140,0.007600,0.088816,1
543,610140,0.008100,0.088816,1
544,610140,0.008000,0.088816,1
545,610140,0.007400,0.088816,1
546,610140,0.007450,0.088816,1
547,610140,0.007100,0.088816,1
548,610140,0.008300,0.088816,1
549,610140,0.007600,0.088816,1
550,610140,0.007400,0.088816,1
551,610140,0.007650,0.088816,1
552,610140,0.008200,0.088816,1
553,610140,0.008950,0.088816,1
554,610140,0.008650,0.088816,1
555,610140,0.009750,0.088816,1
556,610140,0.009600,0.088816,1
557,610140,0.010700,0.088816,1
558,610140,0.011850,0.088816,1
559,610140,0.012350,0.088816,1
560,610140,0.012400,0.088816,1
561,610140,0.011850,0.088816,1
562,610140,0.010850,0.088816,1
563,610140,0.008850,0.088816,1
564,610140,0.009300,0.088816,1
565,610140,0.008950,0.088816,1
566,610140,0.008950,0.088816,1
567,610140,0.009200,0.088816,1
568,610140,0.009550,0.088816,1
569,610140,0.010800,0.088816,1
570,610140,0.012100,0.088816,1
571,610140,0.012600,0.088816,1
572,610140,0.012950,0.088816,1
573,610140,0.013250,0.088816,1
574,610140,0.013050,0.088816,1
575,610140,0.012250,0.088816,1
576,610140,0.011150,0.088816,1
577,610140,0.010700,0.088816,1
578,610140,0.011300,0.088816,1
579,610140,0.010650,0.088816,1
580,610140,0.011700,0.088816,1
581,610140,0.011800,0.088816,1
582,610140,0.011650,0.088816,1
583,610140,0.010850,0.088816,1
584,610140,0.011600,0.088816,1
585,610140,0.011650,0.088816,1
586,610140,0.011050,0.088816,1
587,610140,0.010300,0.088816,1
588,610140,0.009400,0.088816,1
589,610140,0.008800,0.088816,1
590,610140,0.008200,0.088816,1
591,610140,0.008500,0.088816,1
592,610140,0.007850,0.088816,1
593,610140,0.006650,0.088816,1
594,610140,0.007300,0.088816,1
595,610140,0.006250,0.088816,1
596,610140,0.006250,0.088816,1
597,610140,0.005550,0.088816,1
598,610140,0.004600,0.088816,1
599,610140,0.004550,0.088816,1
600,610140,0.004300,0.088816,1
601,610140,0.004050,0.088816,1
602,610140,0.004600,0.088816,1
603,610140,0.004100,0.088816,1
604,610140,0.004400,0.088816,1
605,610140,0.004150,0.088816,1
606,610140,0.003650,0.088816,1
607,610140,0.003900,0.088816,1
608,610140,0.003950,0.088816,1
609,610140,0.004150,0.088816,1
610,610140,0.003650,0.088816,1
611,610140,0.003650,0.088816,1
612,610140,0.003300,0.088816,1
613,610140,0.003600,0.088816,1
614,610140,0.003600,0.088816,1
615,610140,0.004050,0.088816,1
616,610140,0.003950,0.088816,1
617,610140,0.004300,0.088816,1
618,610140,0.004100,0.088816,1
619,610140,0.004800,0.088816,1
620,610140,0.004500,0.088816,1
621,610140,0.005150,0.088816,1
622,610140,0.005400,0.088816,1
623,610140,0.006150,0.088816,1
624,610140,0.006150,0.088816,1
625,610140,0.005900,0.088816,1
626,610140,0.006800,0.088816,1
627,610140,0.005900,0.088816,1
628,610140,0.006250,0.088816,1
629,610140,0.006000,0.088816,1
630,610140,0.005250,0.088816,1
631,610140,0.005750,0.088816,1
632,610140,0.005000,0.088816,1
633,610140,0.004800,0.088816,1
634,610140,0.005450,0.088816,1
635,610140,0.005650,0.088816,1
636,610140,0.004250,0.088816,1
637,610140,0.003650,0.088816,1
638,610140,0.002900,0.088816,1
639,610140,0.002400,0.088816,1
640,610140,0.002850,0.088816,1
641,610140,0.003100,0.088816,1
642,610140,0.003200,0.088816,1
643,610140,0.002750,0.088816,1
644,610140,0.002950,0.088816,1
645,610140,0.003050,0.088816,1
646,610140,0.002900,0.088816,1
647,610140,0.002200,0.088816,1
648,610140,0.001600,0.088816,1
649,610140,0.001700,0.088816,1
650,610140,0.001750,0.088816,1
651,610140,0.001300,0.088816,1
652,610140,0.001150,0.088816,1
653,610140,0.001250,0.088816,1
654,610140,0.000950,0.088816,1
655,610140,0.000950,0.088816,1
656,610140,0.001250,0.088816,1
657,610140,0.001150,0.088816,1
658,610140,0.001250,0.088816,1
659,610140,0.001300,0.088816,1
660,610140,0.001000,0.088816,1
661,610140,0.000950,0.088816,1
662,610140,0.001200,0.088816,1
663,610140,0.001000,0.088816,1
664,610140,0.001050,0.088816,1
665,610140,0.000900,0.088816,1
666,610140,0.000850,0.088816,1
667,610140,0.001250,0.088816,1
668,610140,0.001550,0.088816,1
669,610140,0.001450,0.088816,1
670,610140,0.001500,0.088816,1
671,610140,0.002000,0.088816,1
672,610140,0.002600,0.088816,1
673,610140,0.001900,0.088816,1
674,610140,0.002050,0.088816,1
675,610140,0.002250,0.088816,1
676,610140,0.002700,0.088816,1
677,610140,0.002500,0.088816,1
678,610140,0.002650,0.088816,1
679,610140,0.002450,0.088816,1
680,610140,0.003000,0.088816,1
681,610140,0.002950,0.088816,1
682,610140,0.003000,0.088816,1
683,610140,0.002500,0.088816,1
684,610140,0.002550,0.088816,1
685,610140,0.002550,0.088816,1
686,610140,0.002700,0.088816,1
687,610140,0.002550,0.088816,1
688,610140,0.002250,0.088816,1
689,610140,0.002050,0.088816,1
690,610140,0.002450,0.088816,1
691,610140,0.002500,0.088816,1
692,610140,0.003100,0.088816,1
693,610140,0.003500,0.088816,1
694,610140,0.003450,0.088816,1
695,610140,0.003550,0.088816,1
696,610140,0.003350,0.088816,1
697,610140,0.003650,0.088816,1
698,610140,0.004000,0.088816,1
699,610140,0.004450,0.088816,1
700,610140,0.003750,0.088816,1
701,610140,0.003100,0.088816,1
702,610140,0.003350,0.088816,1
703,610140,0.003200,0.088816,1
704,610140,0.003050,0.088816,1
705,610140,0.002500,0.088816,1
706,610140,0.003350,0.088816,1
707,610140,0.003450,0.088816,1
708,610140,0.004050,0.088816,1
709,610140,0.003750,0.088816,1
710,610140,0.003400,0.088816,1
711,610140,0.003400,0.088816,1
712,610140,0.004150,0.088816,1
713,610140,0.004500,0.088816,1
714,610140,0.004100,0.088816,1
715,610140,0.003800,0.088816,1
716,610140,0.003850,0.088816,1
717,610140,0.003250,0.088816,1
718,610140,0.003500,0.088816,1
719,610140,0.003450,0.088816,1
720,610140,0.003550,0.088816,1
721,610140,0.003500,0.088816,1
722,610140,0.003850,0.088816,1
723,610140,0.004450,0.088816,1
724,610140,0.004150,0.088816,1
725,610140,0.003100,0.088816,1
726,610140,0.003400,0.088816,1
727,610140,0.002800,0.088816,1
728,610140,0.003050,0.088816,1
729,610140,0.003400,0.088816,1
730,610140,0.003350,0.088816,1
731,610140,0.002850,0.088816,1
732,610140,0.002650,0.088816,1
733,610140,0.002250,0.088816,1
734,610140,0.002250,0.088816,1
735,610140,0.002300,0.088816,1
736,610140,0.001950,0.088816,1
737,610140,0.001600,0.088816,1
738,610140,0.001950,0.088816,1
739,610140,0.001900,0.088816,1
740,610140,0.002250,0.088816,1
741,610140,0.002550,0.088816,1
742,610140,0.002200,0.088816,1
743,610140,0.001400,0.088816,1
744,610140,0.001600,0.088816,1
745,610140,0.001700,0.088816,1
746,610140,0.002000,0.088816,1
747,610140,0.002300,0.088816,1
748,610140,0.002150,0.088816,1
749,610140,0.002250,0.088816,1
750,610140,0.002700,0.088816,1
751,610140,0.002800,0.088816,1
752,610140,0.003000,0.088816,1
753,610140,0.002850,0.088816,1
754,610140,0.003400,0.088816,1
755,610140,0.002850,0.088816,1
756,610140,0.003650,0.088816,1
757,610140,0.002800,0.088816,1
758,610140,0.002100,0.088816,1
759,610140,0.002650,0.088816,1
760,610140,0.003300,0.088816,1
761,610140,0.003500,0.088816,1
762,610140,0.004350,0.088816,1
763,610140,0.003600,0.088816,1
764,610140,0.003250,0.088816,1
765,610140,0.003750,0.088816,1
766,610140,0.004100,0.088816,1
767,610140,0.004050,0.088816,1
768,610140,0.004600,0.088816,1
769,610140,0.004350,0.088816,1
770,610140,0.003000,0.088816,1
771,610140,0.003300,0.088816,1
772,610140,0.003100,0.088816,1
773,610140,0.003300,0.088816,1
774,610140,0.002900,0.088816,1
775,610140,0.003300,0.088816,1
776,610140,0.003150,0.088816,1
777,610140,0.002700,0.088816,1
778,610140,0.002800,0.088816,1
779,610140,0.002850,0.088816,1
780,610140,0.003500,0.088816,1
781,610140,0.003650,0.088816,1
782,610140,0.003300,0.088816,1
783,610140,0.002750,0.088816,1
784,610140,0.002900,0.088816,1
785,610140,0.002500,0.088816,1
786,610140,0.002400,0.088816,1
787,610140,0.001450,0.088816,1
788,610140,0.001450,0.088816,1
789,610140,0.001200,0.088816,1
790,610140,0.001050,0.088816,1
791,610140,0.001550,0.088816,1
792,610140,0.001700,0.088816,1
793,610140,0.001600,0.088816,1
794,610140,0.001800,0.088816,1
795,610140,0.001400,0.088816,1
796,610140,0.001350,0.088816,1
797,610140,0.000950,0.088816,1
798,610140,0.001400,0.088816,1
799,610140,0.001250,0.088816,1
800,610140,0.001500,0.088816,1
801,610140,0.001250,0.088816,1
802,610140,0.001000,0.088816,1
803,610140,0.000800,0.088816,1
804,610140,0.000500,0.088816,1
805,610140,0.000250,0.088816,1
806,610140,0.000300,0.088816,1
807,610140,0.000350,0.088816,1
808,610140,0.000250,0.088816,1
809,610140,0.000500,0.088816,1
810,610140,0.000550,0.088816,1
811,610140,0.000400,0.088816,1
812,610140,0.000500,0.088816,1
813,610140,0.000400,0.088816,1
814,610140,0.000200,0.088816,1
815,610140,0.000150,0.088816,1
816,610140,0.000050,0.088816,1
817,610140,0.000100,0.088816,1
818,610140,0.000050,0.088816,1
819,610140,0.000100,0.088816,1
820,610140,0.000050,0.088816,1
821,610140,0.000050,0.088816,1
