Generation,Position,Frequency,Effect,Origin
24,915217,0.013400,1.095070,1
25,427101,0.888450,0.244540,1
25,183043,0.872950,1.254745,1
25,61014,0.788900,0.295933,1
25,549130,0.723600,1.531713,1
25,1159275,0.649350,0.801869,1
25,1037246,0.446700,1.119258,1
25,793188,0.225550,2.747761,1
25,305072,0.207500,0.007018,1
25,671159,0.108050,0.922605,1
25,915217,0.013950,1.095070,1
26,427101,0.891600,0.244540,1
26,183043,0.868800,1.254745,1
26,61014,0.790450,0.295933,1
26,549130,0.722300,1.531713,1
26,1159275,0.655100,0.801869,1
26,1037246,0.444600,1.119258,1
26,793188,0.225850,2.747761,1
26,305072,0.207950,0.007018,1
26,671159,0.103700,0.922605,1
26,915217,0.013450,1.095070,1
27,427101,0.892750,0.244540,1
27,183043,0.871050,1.254745,1
27,61014,0.792500,0.295933,1
27,549130,0.720300,1.531713,1
27,1159275,0.654800,0.801869,1
27,1037246,0.447700,1.119258,1
27,793188,0.224800,2.747761,1
27,305072,0.209800,0.007018,1
27,671159,0.104400,0.922605,1
27,915217,0.014150,1.095070,1
28,427101,0.892600,0.244540,1
28,183043,0.868450,1.254745,1
28,61014,0.793750,0.295933,1
28,549130,0.715050,1.531713,1
28,1159275,0.654000,0.801869,1
28,1037246,0.444750,1.119258,1
28,793188,0.225500,2.747761,1
28,305072,0.213000,0.007018,1
28,671159,0.108900,0.922605,1
28,915217,0.013750,1.095070,1
29,427101,0.889900,0.244540,1
29,183043,0.869900,1.254745,1
29,61014,0.792300,0.295933,1
29,549130,0.714800,1.531713,1
29,1159275,0.646600,0.801869,1
29,1037246,0.440150,1.119258,1
29,793188,0.220300,2.747761,1
29,305072,0.207900,0.007018,1
29,671159,0.103650,0.922605,1
29,915217,0.013800,1.095070,1
30,427101,0.891400,0.244540,1
30,183043,0.866600,1.254745,1
30,61014,0.795600,0.295933,1
30,549130,0.710950,1.531713,1
30,1159275,0.644100,0.801869,1
30,1037246,0.435050,1.119258,1
30,793188,0.216400,2.747761,1
30,305072,0.206300,0.007018,1
30,671159,0.103250,0.922605,1
30,915217,0.012450,1.095070,1
31,427101,0.891750,0.244540,1
31,183043,0.861400,1.254745,1
31,61014,0.793050,0.295933,1
31,549130,0.706100,1.531713,1
31,1159275,0.641950,0.801869,1
31,1037246,0.436900,1.119258,1
31,793188,0.215700,2.747761,1
31,305072,0.206450,0.007018,1
31,671159,0.101550,0.922605,1
31,915217,0.012700,1.095070,1
32,427101,0.884700,0.244540,1
32,183043,0.861200,1.254745,1
32,61014,0.791800,0.295933,1
32,549130,0.703550,1.531713,1
32,1159275,0.635950,0.801869,1
32,1037246,0.432300,1.119258,1
32,793188,0.210550,2.747761,1
32,305072,0.206650,0.007018,1
32,671159,0.099850,0.922605,1
32,915217,0.013250,1.095070,1
33,427101,0.887050,0.244540,1
33,183043,0.861150,1.254745,1
33,61014,0.792600,0.295933,1
33,549130,0.699500,1.531713,1
33,1159275,0.628250,0.801869,1
33,1037246,0.433950,1.119258,1
33,793188,0.211850,2.747761,1
33,305072,0.205500,0.007018,1
33,671159,0.098450,0.922605,1
33,915217,0.014200,1.095070,1
34,427101,0.886550,0.244540,1
34,183043,0.858100,1.254745,1
34,61014,0.784250,0.295933,1
34,549130,0.705150,1.531713,1
34,1159275,0.626250,0.801869,1
34,1037246,0.429200,1.119258,1
34,793188,0.211000,2.747761,1
34,305072,0.206350,0.007018,1
34,671159,0.098150,0.922605,1
34,915217,0.014100,1.095070,1
35,427101,0.888700,0.244540,1
35,183043,0.853900,1.254745,1
35,61014,0.779100,0.295933,1
35,549130,0.705950,1.531713,1
35,1159275,0.623150,0.801869,1
35,1037246,0.425650,1.119258,1
35,305072,0.207300,0.007018,1
35,793188,0.206050,2.747761,1
35,671159,0.098350,0.922605,1
35,915217,0.014200,1.095070,1
36,427101,0.888250,0.244540,1
36,183043,0.852300,1.254745,1
36,61014,0.779650,0.295933,1
36,549130,0.704400,1.531713,1
36,1159275,0.627000,0.801869,1
36,1037246,0.423650,1.119258,1
36,305072,0.214800,0.007018,1
36,793188,0.209500,2.747761,1
36,671159,0.097700,0.922605,1
36,915217,0.014050,1.095070,1
37,427101,0.889650,0.244540,1
37,183043,0.853350,1.254745,1
37,61014,0.777950,0.295933,1
37,549130,0.704300,1.531713,1
37,1159275,0.633150,0.801869,1
37,1037246,0.421950,1.119258,1
37,305072,0.212800,0.007018,1
37,793188,0.211550,2.747761,1
37,671159,0.094350,0.922605,1
37,915217,0.013850,1.095070,1
38,427101,0.893500,0.244540,1
38,183043,0.854800,1.254745,1
38,61014,0.780700,0.295933,1
38,549130,0.704350,1.531713,1
38,1159275,0.636500,0.801869,1
38,1037246,0.423950,1.119258,1
38,793188,0.211450,2.747761,1
38,305072,0.209400,0.007018,1
38,671159,0.093850,0.922605,1
38,915217,0.013750,1.095070,1
39,427101,0.892550,0.244540,1
39,183043,0.855800,1.254745,1
39,61014,0.780650,0.295933,1
39,549130,0.707300,1.531713,1
39,1159275,0.632650,0.801869,1
39,1037246,0.424100,1.119258,1
39,793188,0.213850,2.747761,1
39,305072,0.213000,0.007018,1
39,671159,0.094300,0.922605,1
39,915217,0.013750,1.095070,1
40,427101,0.897100,0.244540,1
40,183043,0.856850,1.254745,1
40,61014,0.785200,0.295933,1
40,549130,0.702700,1.531713,1
40,1159275,0.633750,0.801869,1
40,1037246,0.422750,1.119258,1
40,305072,0.212750,0.007018,1
40,793188,0.206350,2.747761,1
40,671159,0.092600,0.922605,1
40,915217,0.014300,1.095070,1
41,427101,0.895500,0.244540,1
41,183043,0.854200,1.254745,1
41,61014,0.791200,0.295933,1
41,549130,0.705500,1.531713,1
41,1159275,0.628300,0.801869,1
41,1037246,0.421750,1.119258,1
41,305072,0.208900,0.007018,1
41,793188,0.204550,2.747761,1
41,671159,0.088400,0.922605,1
41,915217,0.013950,1.095070,1
42,427101,0.892950,0.244540,1
42,183043,0.857400,1.254745,1
42,61014,0.795500,0.295933,1
42,549130,0.709400,1.531713,1
42,1159275,0.619850,0.801869,1
42,1037246,0.420200,1.119258,1
42,305072,0.207200,0.007018,1
42,793188,0.201850,2.747761,1
42,671159,0.088200,0.922605,1
42,915217,0.014900,1.095070,1
43,427101,0.891450,0.244540,1
43,183043,0.859850,1.254745,1
43,61014,0.797650,0.295933,1
43,549130,0.711650,1.531713,1
43,1159275,0.619500,0.801869,1
43,1037246,0.421000,1.119258,1
43,305072,0.207350,0.007018,1
43,793188,0.198100,2.747761,1
43,671159,0.087850,0.922605,1
43,915217,0.016000,1.095070,1
44,427101,0.890900,0.244540,1
44,183043,0.860250,1.254745,1
44,61014,0.795400,0.295933,1
44,549130,0.708750,1.531713,1
44,1159275,0.611800,0.801869,1
44,1037246,0.422800,1.119258,1
44,305072,0.205950,0.007018,1
44,793188,0.200400,2.747761,1
44,671159,0.087900,0.922605,1
44,915217,0.013700,1.095070,1
45,427101,0.891600,0.244540,1
45,183043,0.860200,1.254745,1
45,61014,0.794800,0.295933,1
45,549130,0.709850,1.531713,1
45,1159275,0.609650,0.801869,1
45,1037246,0.421800,1.119258,1
45,305072,0.206100,0.007018,1
45,793188,0.197000,2.747761,1
45,671159,0.086800,0.922605,1
45,915217,0.013700,1.095070,1
46,427101,0.893650,0.244540,1
46,183043,0.862700,1.254745,1
46,61014,0.797800,0.295933,1
46,549130,0.714700,1.531713,1
46,1159275,0.609050,0.801869,1
46,1037246,0.420750,1.119258,1
46,305072,0.205400,0.007018,1
46,793188,0.195000,2.747761,1
46,671159,0.088900,0.922605,1
46,915217,0.015600,1.095070,1
47,427101,0.890050,0.244540,1
47,183043,0.862600,1.254745,1
47,61014,0.800800,0.295933,1
47,549130,0.712150,1.531713,1
47,1159275,0.605850,0.801869,1
47,1037246,0.422500,1.119258,1
47,305072,0.205200,0.007018,1
47,793188,0.195650,2.747761,1
47,671159,0.086550,0.922605,1
47,915217,0.016450,1.095070,1
48,427101,0.886300,0.244540,1
48,183043,0.862400,1.254745,1
48,61014,0.800300,0.295933,1
48,549130,0.709700,1.531713,1
48,1159275,0.605750,0.801869,1
48,1037246,0.420000,1.119258,1
48,305072,0.202000,0.007018,1
48,793188,0.194350,2.747761,1
48,671159,0.088000,0.922605,1
48,915217,0.016750,1.095070,1
49,427101,0.887150,0.244540,1
49,183043,0.861500,1.254745,1
49,61014,0.800850,0.295933,1
49,549130,0.711600,1.531713,1
49,1159275,0.609100,0.801869,1
49,1037246,0.418300,1.119258,1
49,305072,0.201600,0.007018,1
49,793188,0.194100,2.747761,1
49,671159,0.087150,0.922605,1
49,915217,0.015900,1.095070,1
50,427101,0.890300,0.244540,1
50,183043,0.864350,1.254745,1
50,61014,0.795500,0.295933,1
50,549130,0.709150,1.531713,1
50,1159275,0.606850,0.801869,1
50,1037246,0.414450,1.119258,1
50,305072,0.200000,0.007018,1
50,793188,0.193600,2.747761,1
50,671159,0.086750,0.922605,1
50,915217,0.016650,1.095070,1
51,427101,0.888150,0.244540,1
51,183043,0.864950,1.254745,1
51,61014,0.791150,0.295933,1
51,549130,0.710300,1.531713,1
51,1159275,0.604400,0.801869,1
51,1037246,0.411450,1.119258,1
51,793188,0.199800,2.747761,1
51,305072,0.196950,0.007018,1
51,671159,0.086350,0.922605,1
51,915217,0.016550,1.095070,1
52,427101,0.892400,0.244540,1
52,183043,0.866150,1.254745,1
52,61014,0.796200,0.295933,1
52,549130,0.712000,1.531713,1
52,1159275,0.610700,0.801869,1
52,1037246,0.407050,1.119258,1
52,793188,0.202950,2.747761,1
52,305072,0.196850,0.007018,1
52,671159,0.089450,0.922605,1
52,915217,0.017850,1.095070,1
53,427101,0.892400,0.244540,1
53,183043,0.868950,1.254745,1
53,61014,0.794250,0.295933,1
53,549130,0.709400,1.531713,1
53,1159275,0.616900,0.801869,1
53,1037246,0.405200,1.119258,1
53,793188,0.201700,2.747761,1
53,305072,0.192300,0.007018,1
53,671159,0.089800,0.922605,1
53,915217,0.016700,1.095070,1
54,427101,0.892950,0.244540,1
54,183043,0.869300,1.254745,1
54,61014,0.794150,0.295933,1
54,549130,0.708400,1.531713,1
54,1159275,0.617250,0.801869,1
54,1037246,0.405700,1.119258,1
54,793188,0.204150,2.747761,1
54,305072,0.194750,0.007018,1
54,671159,0.087100,0.922605,1
54,915217,0.017150,1.095070,1
55,427101,0.891550,0.244540,1
55,183043,0.867550,1.254745,1
55,61014,0.794300,0.295933,1
55,549130,0.709700,1.531713,1
55,1159275,0.612250,0.801869,1
55,1037246,0.401750,1.119258,1
55,793188,0.202950,2.747761,1
55,305072,0.194000,0.007018,1
55,671159,0.086500,0.922605,1
55,915217,0.016950,1.095070,1
56,427101,0.893700,0.244540,1
56,183043,0.870250,1.254745,1
56,61014,0.790200,0.295933,1
56,549130,0.707000,1.531713,1
56,1159275,0.615050,0.801869,1
56,1037246,0.403550,1.119258,1
56,793188,0.201450,2.747761,1
56,305072,0.190000,0.007018,1
56,671159,0.086450,0.922605,1
56,915217,0.017350,1.095070,1
57,427101,0.891500,0.244540,1
57,183043,0.870700,1.254745,1
57,61014,0.794650,0.295933,1
57,549130,0.710150,1.531713,1
57,1159275,0.611050,0.801869,1
57,1037246,0.409300,1.119258,1
57,793188,0.201450,2.747761,1
57,305072,0.188800,0.007018,1
57,671159,0.084450,0.922605,1
57,915217,0.017350,1.095070,1
58,427101,0.895550,0.244540,1
58,183043,0.871900,1.254745,1
58,61014,0.792400,0.295933,1
58,549130,0.707050,1.531713,1
58,1159275,0.612200,0.801869,1
58,1037246,0.415450,1.119258,1
58,793188,0.194500,2.747761,1
58,305072,0.191550,0.007018,1
58,671159,0.086500,0.922605,1
58,915217,0.017250,1.095070,1
59,427101,0.895700,0.244540,1
59,183043,0.870800,1.254745,1
59,61014,0.799250,0.295933,1
59,549130,0.708750,1.531713,1
59,1159275,0.612050,0.801869,1
59,1037246,0.413700,1.119258,1
59,793188,0.201050,2.747761,1
59,305072,0.194450,0.007018,1
59,671159,0.090200,0.922605,1
59,915217,0.017850,1.095070,1
60,427101,0.898150,0.244540,1
60,183043,0.871600,1.254745,1
60,61014,0.803650,0.295933,1
60,549130,0.710350,1.531713,1
60,1159275,0.606750,0.801869,1
60,1037246,0.418350,1.119258,1
60,793188,0.202900,2.747761,1
60,305072,0.193150,0.007018,1
60,671159,0.090350,0.922605,1
60,915217,0.020000,1.095070,1
61,427101,0.897600,0.244540,1
61,183043,0.874150,1.254745,1
61,61014,0.802000,0.295933,1
61,549130,0.711900,1.531713,1
61,1159275,0.606750,0.801869,1
61,1037246,0.413150,1.119258,1
61,793188,0.204600,2.747761,1
61,305072,0.194800,0.007018,1
61,671159,0.090700,0.922605,1
61,915217,0.018500,1.095070,1
62,427101,0.894400,0.244540,1
62,183043,0.873200,1.254745,1
62,61014,0.801250,0.295933,1
62,549130,0.715000,1.531713,1
62,1159275,0.603800,0.801869,1
62,1037246,0.409700,1.119258,1
62,793188,0.203550,2.747761,1
62,305072,0.197650,0.007018,1
62,671159,0.092500,0.922605,1
62,915217,0.018950,1.095070,1
63,427101,0.897000,0.244540,1
63,183043,0.875450,1.254745,1
63,61014,0.802500,0.295933,1
63,549130,0.711450,1.531713,1
63,1159275,0.604650,0.801869,1
63,1037246,0.408900,1.119258,1
63,793188,0.202050,2.747761,1
63,305072,0.201850,0.007018,1
63,671159,0.094650,0.922605,1
63,915217,0.018850,1.095070,1
64,427101,0.894900,0.244540,1
64,183043,0.879950,1.254745,1
64,61014,0.805900,0.295933,1
64,549130,0.705900,1.531713,1
64,1159275,0.606750,0.801869,1
64,1037246,0.404950,1.119258,1
64,305072,0.204550,0.007018,1
64,793188,0.199350,2.747761,1
64,671159,0.093000,0.922605,1
64,915217,0.018350,1.095070,1
65,427101,0.892800,0.244540,1
65,183043,0.882850,1.254745,1
65,61014,0.798950,0.295933,1
65,549130,0.707600,1.531713,1
65,1159275,0.604850,0.801869,1
65,1037246,0.405850,1.119258,1
65,305072,0.202850,0.007018,1
65,793188,0.198000,2.747761,1
65,671159,0.090950,0.922605,1
65,915217,0.018300,1.095070,1
66,427101,0.895250,0.244540,1
66,183043,0.884300,1.254745,1
66,61014,0.800350,0.295933,1
66,549130,0.706400,1.531713,1
66,1159275,0.606550,0.801869,1
66,1037246,0.408950,1.119258,1
66,793188,0.203800,2.747761,1
66,305072,0.200300,0.007018,1
66,671159,0.091900,0.922605,1
66,915217,0.018800,1.095070,1
67,427101,0.895600,0.244540,1
67,183043,0.883550,1.254745,1
67,61014,0.799450,0.295933,1
67,549130,0.706400,1.531713,1
67,1159275,0.607900,0.801869,1
67,1037246,0.409900,1.119258,1
67,793188,0.202100,2.747761,1
67,305072,0.195900,0.007018,1
67,671159,0.092950,0.922605,1
67,915217,0.020750,1.095070,1
68,427101,0.896300,0.244540,1
68,183043,0.879700,1.254745,1
68,61014,0.803400,0.295933,1
68,549130,0.710300,1.531713,1
68,1159275,0.606700,0.801869,1
68,1037246,0.409100,1.119258,1
68,793188,0.208750,2.747761,1
68,305072,0.195300,0.007018,1
68,671159,0.092150,0.922605,1
68,915217,0.021650,1.095070,1
69,427101,0.897000,0.244540,1
69,183043,0.882100,1.254745,1
69,61014,0.806000,0.295933,1
69,549130,0.715400,1.531713,1
69,1159275,0.605850,0.801869,1
69,1037246,0.413600,1.119258,1
69,793188,0.209100,2.747761,1
69,305072,0.195550,0.007018,1
69,671159,0.090050,0.922605,1
69,915217,0.021300,1.095070,1
70,427101,0.895350,0.244540,1
70,183043,0.883250,1.254745,1
70,61014,0.807900,0.295933,1
70,549130,0.716800,1.531713,1
70,1159275,0.609250,0.801869,1
70,1037246,0.414200,1.119258,1
70,793188,0.206600,2.747761,1
70,305072,0.198450,0.007018,1
70,671159,0.091600,0.922605,1
70,915217,0.020650,1.095070,1
71,427101,0.901300,0.244540,1
71,183043,0.885050,1.254745,1
71,61014,0.805450,0.295933,1
71,549130,0.721450,1.531713,1
71,1159275,0.605950,0.801869,1
71,1037246,0.415100,1.119258,1
71,793188,0.207150,2.747761,1
71,305072,0.199250,0.007018,1
71,671159,0.093050,0.922605,1
71,915217,0.019700,1.095070,1
72,427101,0.901000,0.244540,1
72,183043,0.883150,1.254745,1
72,61014,0.805600,0.295933,1
72,549130,0.727800,1.531713,1
72,1159275,0.612050,0.801869,1
72,1037246,0.414050,1.119258,1
72,793188,0.204100,2.747761,1
72,305072,0.202350,0.007018,1
72,671159,0.091000,0.922605,1
72,915217,0.019650,1.095070,1
73,427101,0.901200,0.244540,1
73,183043,0.882600,1.254745,1
73,61014,0.801050,0.295933,1
73,549130,0.727450,1.531713,1
73,1159275,0.612650,0.801869,1
73,1037246,0.413950,1.119258,1
73,793188,0.204650,2.747761,1
73,305072,0.197000,0.007018,1
73,671159,0.092600,0.922605,1
73,915217,0.020350,1.095070,1
74,427101,0.904950,0.244540,1
74,183043,0.882800,1.254745,1
74,61014,0.808850,0.295933,1
74,549130,0.730450,1.531713,1
74,1159275,0.614500,0.801869,1
74,1037246,0.417450,1.119258,1
74,793188,0.203900,2.747761,1
74,305072,0.191200,0.007018,1
74,671159,0.091050,0.922605,1
74,915217,0.021300,1.095070,1
75,427101,0.903700,0.244540,1
75,183043,0.881900,1.254745,1
75,61014,0.810000,0.295933,1
75,549130,0.731650,1.531713,1
75,1159275,0.617550,0.801869,1
75,1037246,0.421050,1.119258,1
75,793188,0.208100,2.747761,1
75,305072,0.194400,0.007018,1
75,671159,0.091550,0.922605,1
75,915217,0.020450,1.095070,1
76,427101,0.903750,0.244540,1
76,183043,0.881850,1.254745,1
76,61014,0.807350,0.295933,1
76,549130,0.729550,1.531713,1
76,1159275,0.614800,0.801869,1
76,1037246,0.419250,1.119258,1
76,793188,0.207350,2.747761,1
76,305072,0.189300,0.007018,1
76,671159,0.092400,0.922605,1
76,915217,0.020700,1.095070,1
77,427101,0.905100,0.244540,1
77,183043,0.881550,1.254745,1
77,61014,0.806500,0.295933,1
77,549130,0.721150,1.531713,1
77,1159275,0.620700,0.801869,1
77,1037246,0.423500,1.119258,1
77,793188,0.207200,2.747761,1
77,305072,0.187400,0.007018,1
77,671159,0.093250,0.922605,1
77,915217,0.020300,1.095070,1
78,427101,0.904500,0.244540,1
78,183043,0.883600,1.254745,1
78,61014,0.806100,0.295933,1
78,549130,0.719000,1.531713,1
78,1159275,0.620250,0.801869,1
78,1037246,0.418900,1.119258,1
78,793188,0.209150,2.747761,1
78,305072,0.185550,0.007018,1
78,671159,0.090950,0.922605,1
78,915217,0.019550,1.095070,1
79,427101,0.904000,0.244540,1
79,183043,0.880000,1.254745,1
79,61014,0.803100,0.295933,1
79,549130,0.722200,1.531713,1
79,1159275,0.617800,0.801869,1
79,1037246,0.412650,1.119258,1
79,793188,0.207250,2.747761,1
79,305072,0.182850,0.007018,1
79,671159,0.091050,0.922605,1
79,915217,0.016750,1.095070,1
80,427101,0.906800,0.244540,1
80,183043,0.883250,1.254745,1
80,61014,0.801800,0.295933,1
80,549130,0.727750,1.531713,1
80,1159275,0.615350,0.801869,1
80,1037246,0.415200,1.119258,1
80,793188,0.205100,2.747761,1
80,305072,0.180700,0.007018,1
80,671159,0.089000,0.922605,1
80,915217,0.015750,1.095070,1
81,427101,0.906650,0.244540,1
81,183043,0.880650,1.254745,1
81,61014,0.798900,0.295933,1
81,549130,0.721650,1.531713,1
81,1159275,0.612950,0.801869,1
81,1037246,0.411650,1.119258,1
81,793188,0.203800,2.747761,1
81,305072,0.179250,0.007018,1
81,671159,0.090850,0.922605,1
81,915217,0.014450,1.095070,1
82,427101,0.904500,0.244540,1
